productId	standardCode	standard
Drainage_of_scrotum_external_approach	85752935	UNSPSC
Drainage_of_scrotum_open_approach	85753171	UNSPSC
Drainage_of_scrotum_percutaneous_approach	85753335	UNSPSC
Drainage_of_scrotum_percutaneous_endoscopic_approach	85753571	UNSPSC
Drainage_of_scrotum_with_drainage_device_external_approach	85752936	UNSPSC
Drainage_of_scrotum_with_drainage_device_open_approach	85753172	UNSPSC
Drainage_of_scrotum_with_drainage_device_percutaneous_approach	85753336	UNSPSC
Drainage_of_scrotum_with_drainage_device_percutaneous_endoscopic_approach	85753572	UNSPSC
Drainage_of_sigmoid_colon_open_approach	85602105	UNSPSC
Drainage_of_sigmoid_colon_percutaneous_approach	85602245	UNSPSC
Drainage_of_sigmoid_colon_percutaneous_endoscopic_approach	85602369	UNSPSC
Drainage_of_sigmoid_colon_via_natural_or_artificial_opening	85601743	UNSPSC
Drainage_of_sigmoid_colon_via_natural_or_artificial_opening_drainage_device_via_natural_or_artificial_opening	85601744	UNSPSC
Drainage_of_sigmoid_colon_via_natural_or_artificial_opening_drainage_device_via_natural_or_artificial_opening_endoscopic	85601742	UNSPSC
Drainage_of_sigmoid_colon_via_natural_or_artificial_opening_endoscopic	85601741	UNSPSC
Drainage_of_sigmoid_colon_with_drainage_device_open_approach	85602106	UNSPSC
Drainage_of_sigmoid_colon_with_drainage_device_percutaneous_approach	85602246	UNSPSC
Drainage_of_sigmoid_colon_with_drainage_device_percutaneous_endoscopic_approach	85602370	UNSPSC
Drainage_of_skull_open_approach	85682725	UNSPSC
Drainage_of_skull_percutaneous_approach	85683068	UNSPSC
Drainage_of_skull_percutaneous_endoscopic_approach	85683367	UNSPSC
Drainage_of_skull_with_drainage_device_open_approach	85682726	UNSPSC
Drainage_of_skull_with_drainage_device_percutaneous_approach	85683069	UNSPSC
Drainage_of_skull_with_drainage_device_percutaneous_endoscopic_approach	85683368	UNSPSC
Drainage_of_small_intestine_open_approach	85593948	UNSPSC
Drainage_of_small_intestine_percutaneous_approach	85594236	UNSPSC
Drainage_of_small_intestine_percutaneous_endoscopic_approach	85594452	UNSPSC
Drainage_of_small_intestine_via_natural_or_artificial_opening	85594839	UNSPSC
Drainage_of_small_intestine_via_natural_or_artificial_opening_endoscopic	85594837	UNSPSC
Drainage_of_small_intestine_with_drainage_device_open_approach	85593949	UNSPSC
Drainage_of_small_intestine_with_drainage_device_percutaneous_approach	85594237	UNSPSC
Drainage_of_small_intestine_with_drainage_device_percutaneous_endoscopic_approach	85594453	UNSPSC
Drainage_of_small_intestine_with_drainage_device_via_natural_or_artificial_opening	85594840	UNSPSC
Drainage_of_small_intestine_with_drainage_device_via_natural_or_artificial_opening_endoscopic	85594838	UNSPSC
Drainage_of_soft_palate_external_approach	85582443	UNSPSC
Drainage_of_soft_palate_open_approach	85582579	UNSPSC
Drainage_of_soft_palate_percutaneous_approach	85582669	UNSPSC
Drainage_of_soft_palate_with_drainage_device_external_approach	85582444	UNSPSC
Drainage_of_soft_palate_with_drainage_device_open_approach	85582580	UNSPSC
Drainage_of_soft_palate_with_drainage_device_percutaneous_approach	85582670	UNSPSC
Drainage_of_spinal_canal_open_approach	85471847	UNSPSC
Drainage_of_spinal_canal_percutaneous_approach	85471947	UNSPSC
Drainage_of_spinal_canal_percutaneous_endoscopic_approach	85472005	UNSPSC
Drainage_of_spinal_canal_with_drainage_device_open_approach	85471846	UNSPSC
Drainage_of_spinal_canal_with_drainage_device_percutaneous_approach	85471946	UNSPSC
Drainage_of_spinal_canal_with_drainage_device_percutaneous_endoscopic_approach	85472004	UNSPSC
Drainage_of_spinal_meninges_open_approach	85472715	UNSPSC
Drainage_of_spinal_meninges_percutaneous_approach	85472815	UNSPSC
Drainage_of_spinal_meninges_percutaneous_endoscopic_approach	85472915	UNSPSC
Drainage_of_spinal_meninges_with_drainage_device_open_approach	85472714	UNSPSC
Drainage_of_spinal_meninges_with_drainage_device_percutaneous_approach	85472814	UNSPSC
Drainage_of_spinal_meninges_with_drainage_device_percutaneous_endoscopic_approach	85472914	UNSPSC
Drainage_of_spleen_open_approach	85542539	UNSPSC
Drainage_of_spleen_percutaneous_approach	85542629	UNSPSC
Drainage_of_spleen_percutaneous_endoscopic_approach	85542728	UNSPSC
Drainage_of_spleen_with_drainage_device_open_approach	85542540	UNSPSC
Drainage_of_spleen_with_drainage_device_percutaneous_approach	85542630	UNSPSC
Drainage_of_spleen_with_drainage_device_percutaneous_endoscopic_approach	85542729	UNSPSC
Drainage_of_splenic_artery_open_approach	85511531	UNSPSC
Drainage_of_splenic_artery_percutaneous_approach	85513131	UNSPSC
Drainage_of_splenic_artery_percutaneous_endoscopic_approach	85513831	UNSPSC
Drainage_of_splenic_artery_with_drainage_device_open_approach	85511532	UNSPSC
Drainage_of_splenic_artery_with_drainage_device_percutaneous_approach	85513132	UNSPSC
Drainage_of_splenic_artery_with_drainage_device_percutaneous_endoscopic_approach	85513832	UNSPSC
Drainage_of_splenic_vein_open_approach	85532729	UNSPSC
Drainage_of_splenic_vein_percutaneous_approach	85533328	UNSPSC
Drainage_of_splenic_vein_percutaneous_endoscopic_approach	85533829	UNSPSC
Drainage_of_splenic_vein_with_drainage_device_open_approach	85532730	UNSPSC
Drainage_of_splenic_vein_with_drainage_device_percutaneous_approach	85533329	UNSPSC
Drainage_of_splenic_vein_with_drainage_device_percutaneous_endoscopic_approach	85533830	UNSPSC
Drainage_of_sternum_open_approach	85692055	UNSPSC
Drainage_of_sternum_percutaneous_approach	85692255	UNSPSC
Drainage_of_sternum_percutaneous_endoscopic_approach	85692455	UNSPSC
Drainage_of_sternum_with_drainage_device_open_approach	85692056	UNSPSC
Drainage_of_sternum_with_drainage_device_percutaneous_approach	85692256	UNSPSC
Drainage_of_sternum_with_drainage_device_percutaneous_endoscopic_approach	85692456	UNSPSC
Drainage_of_stomach_open_approach	85593126	UNSPSC
Drainage_of_stomach_percutaneous_approach	85593338	UNSPSC
Drainage_of_stomach_percutaneous_endoscopic_approach	85593616	UNSPSC
Drainage_of_stomach_pylorus_open_approach	85593123	UNSPSC
Drainage_of_stomach_pylorus_open_approach_diagnostic	85593124	UNSPSC
Drainage_of_stomach_pylorus_percutaneous_approach	85593335	UNSPSC
Drainage_of_stomach_pylorus_percutaneous_approach_diagnostic	85593336	UNSPSC
Drainage_of_stomach_pylorus_percutaneous_endoscopic_approach	85593613	UNSPSC
Drainage_of_stomach_pylorus_percutaneous_endoscopic_approach_diagnostic	85593614	UNSPSC
Drainage_of_stomach_pylorus_via_natural_or_artificial_opening	85592633	UNSPSC
Drainage_of_stomach_pylorus_via_natural_or_artificial_opening_endoscopic	85592631	UNSPSC
Drainage_of_stomach_pylorus_with_drainage_device_open_approach	85593125	UNSPSC
Drainage_of_stomach_pylorus_with_drainage_device_percutaneous_approach	85593337	UNSPSC
Drainage_of_stomach_pylorus_with_drainage_device_percutaneous_endoscopic_approach	85593615	UNSPSC
Drainage_of_stomach_pylorus_with_drainage_device_via_natural_or_artificial_opening	85592634	UNSPSC
Drainage_of_stomach_pylorus_with_drainage_device_via_natural_or_artificial_opening_endoscopic	85592632	UNSPSC
Drainage_of_stomach_via_natural_or_artificial_opening	85592637	UNSPSC
Drainage_of_stomach_via_natural_or_artificial_opening_endoscopic	85592635	UNSPSC
Drainage_of_stomach_with_drainage_device_open_approach	85593127	UNSPSC
Drainage_of_stomach_with_drainage_device_percutaneous_approach	85593339	UNSPSC
Drainage_of_stomach_with_drainage_device_percutaneous_endoscopic_approach	85593617	UNSPSC
Drainage_of_stomach_with_drainage_device_via_natural_or_artificial_opening	85592638	UNSPSC
Drainage_of_stomach_with_drainage_device_via_natural_or_artificial_opening_endoscopic	85592636	UNSPSC
Drainage_of_subarachnoid_space_open_approach	85472713	UNSPSC
Drainage_of_subarachnoid_space_percutaneous_approach	85472813	UNSPSC
Drainage_of_subarachnoid_space_percutaneous_endoscopic_approach	85472913	UNSPSC
Drainage_of_subarachnoid_space_with_drainage_device_open_approach	85472712	UNSPSC
Drainage_of_subarachnoid_space_with_drainage_device_percutaneous_approach	85472812	UNSPSC
Drainage_of_subarachnoid_space_with_drainage_device_percutaneous_endoscopic_approach	85472912	UNSPSC
Drainage_of_subdural_space_open_approach	85472711	UNSPSC
Drainage_of_subdural_space_percutaneous_approach	85472811	UNSPSC
Drainage_of_subdural_space_percutaneous_endoscopic_approach	85472911	UNSPSC
Drainage_of_subdural_space_with_drainage_device_open_approach	85472710	UNSPSC
Drainage_of_subdural_space_with_drainage_device_percutaneous_approach	85472810	UNSPSC
Drainage_of_subdural_space_with_drainage_device_percutaneous_endoscopic_approach	85472910	UNSPSC
Drainage_of_superior_mesenteric_artery_open_approach	85511529	UNSPSC
Drainage_of_superior_mesenteric_artery_percutaneous_approach	85513129	UNSPSC
Drainage_of_superior_mesenteric_artery_percutaneous_endoscopic_approach	85513829	UNSPSC
Drainage_of_superior_mesenteric_artery_with_drainage_device_open_approach	85511530	UNSPSC
Drainage_of_superior_mesenteric_artery_with_drainage_device_percutaneous_approach	85513130	UNSPSC
Drainage_of_superior_mesenteric_artery_with_drainage_device_percutaneous_endoscopic_approach	85513830	UNSPSC
Drainage_of_superior_mesenteric_vein_open_approach	85532723	UNSPSC
Drainage_of_superior_mesenteric_vein_percutaneous_approach	85533322	UNSPSC
Drainage_of_superior_mesenteric_vein_percutaneous_endoscopic_approach	85533823	UNSPSC
Drainage_of_superior_mesenteric_vein_with_drainage_device_open_approach	85532724	UNSPSC
Drainage_of_superior_mesenteric_vein_with_drainage_device_percutaneous_approach	85533323	UNSPSC
Drainage_of_superior_mesenteric_vein_with_drainage_device_percutaneous_endoscopic_approach	85533824	UNSPSC
Drainage_of_thalamus_open_approach	85471011	UNSPSC
Drainage_of_thalamus_percutaneous_approach	85471111	UNSPSC
Drainage_of_thalamus_percutaneous_endoscopic_approach	85471211	UNSPSC
Drainage_of_thalamus_with_drainage_device_open_approach	85471010	UNSPSC
Drainage_of_thalamus_with_drainage_device_percutaneous_approach	85471110	UNSPSC
Drainage_of_thalamus_with_drainage_device_percutaneous_endoscopic_approach	85471210	UNSPSC
Drainage_of_thoracic_duct_open_approach	85541763	UNSPSC
Drainage_of_thoracic_duct_percutaneous_approach	85541855	UNSPSC
Drainage_of_thoracic_duct_percutaneous_endoscopic_approach	85541963	UNSPSC
Drainage_of_thoracic_duct_with_drainage_device_open_approach	85541764	UNSPSC
Drainage_of_thoracic_duct_with_drainage_device_percutaneous_approach	85541856	UNSPSC
Drainage_of_thoracic_duct_with_drainage_device_percutaneous_endoscopic_approach	85541964	UNSPSC
Drainage_of_thoracic_nerve_open_approach	85482306	UNSPSC
Drainage_of_thoracic_nerve_percutaneous_approach	85482415	UNSPSC
Drainage_of_thoracic_nerve_percutaneous_endoscopic_approach	85482515	UNSPSC
Drainage_of_thoracic_nerve_with_drainage_device_open_approach	85482305	UNSPSC
Drainage_of_thoracic_nerve_with_drainage_device_percutaneous_approach	85482414	UNSPSC
Drainage_of_thoracic_nerve_with_drainage_device_percutaneous_endoscopic_approach	85482514	UNSPSC
Drainage_of_thoracic_spinal_cord_open_approach	85473110	UNSPSC
Drainage_of_thoracic_spinal_cord_percutaneous_approach	85473210	UNSPSC
Drainage_of_thoracic_spinal_cord_percutaneous_endoscopic_approach	85473310	UNSPSC
Drainage_of_thoracic_spinal_cord_with_drainage_device_open_approach	85473109	UNSPSC
Drainage_of_thoracic_spinal_cord_with_drainage_device_percutaneous_approach	85473209	UNSPSC
Drainage_of_thoracic_spinal_cord_with_drainage_device_percutaneous_endoscopic_approach	85473309	UNSPSC
Drainage_of_thoracic_sympathetic_nerve_open_approach	85482308	UNSPSC
Drainage_of_thoracic_sympathetic_nerve_percutaneous_approach	85482417	UNSPSC
Drainage_of_thoracic_sympathetic_nerve_percutaneous_endoscopic_approach	85482517	UNSPSC
Drainage_of_thoracic_sympathetic_nerve_with_drainage_device_open_approach	85482307	UNSPSC
Drainage_of_thoracic_sympathetic_nerve_with_drainage_device_percutaneous_approach	85482416	UNSPSC
Drainage_of_thoracic_sympathetic_nerve_with_drainage_device_percutaneous_endoscopic_approach	85482516	UNSPSC
Drainage_of_thoracic_vertebra_open_approach	85692643	UNSPSC
Drainage_of_thoracic_vertebra_percutaneous_approach	85692743	UNSPSC
Drainage_of_thoracic_vertebra_percutaneous_endoscopic_approach	85692843	UNSPSC
Drainage_of_thoracic_vertebra_with_drainage_device_open_approach	85692644	UNSPSC
Drainage_of_thoracic_vertebra_with_drainage_device_percutaneous_approach	85692744	UNSPSC
Drainage_of_thoracic_vertebra_with_drainage_device_percutaneous_endoscopic_approach	85692844	UNSPSC
Drainage_of_thoracic_vertebral_disc_open_approach	85716021	UNSPSC
Drainage_of_thoracic_vertebral_disc_percutaneous_approach	85716521	UNSPSC
Drainage_of_thoracic_vertebral_disc_percutaneous_endoscopic_approach	85717021	UNSPSC
Drainage_of_thoracic_vertebral_disc_with_drainage_device_open_approach	85716022	UNSPSC
Drainage_of_thoracic_vertebral_disc_with_drainage_device_percutaneous_approach	85716522	UNSPSC
Drainage_of_thoracic_vertebral_disc_with_drainage_device_percutaneous_endoscopic_approach	85717022	UNSPSC
Drainage_of_thoracic_vertebral_joint_open_approach	85716023	UNSPSC
Drainage_of_thoracic_vertebral_joint_percutaneous_approach	85716523	UNSPSC
Drainage_of_thoracic_vertebral_joint_percutaneous_endoscopic_approach	85717023	UNSPSC
Drainage_of_thoracic_vertebral_joint_with_drainage_device_open_approach	85716024	UNSPSC
Drainage_of_thoracic_vertebral_joint_with_drainage_device_percutaneous_approach	85716524	UNSPSC
Drainage_of_thoracic_vertebral_joint_with_drainage_device_percutaneous_endoscopic_approach	85717024	UNSPSC
Drainage_of_thoracolumbar_vertebral_disc_open_approach	85716017	UNSPSC
Drainage_of_thoracolumbar_vertebral_disc_percutaneous_approach	85716517	UNSPSC
Drainage_of_thoracolumbar_vertebral_disc_percutaneous_endoscopic_approach	85717017	UNSPSC
Drainage_of_thoracolumbar_vertebral_disc_with_drainage_device_open_approach	85716018	UNSPSC
Drainage_of_thoracolumbar_vertebral_disc_with_drainage_device_percutaneous_approach	85716518	UNSPSC
Drainage_of_thoracolumbar_vertebral_disc_with_drainage_device_percutaneous_endoscopic_approach	85717018	UNSPSC
Drainage_of_thoracolumbar_vertebral_joint_open_approach	85716019	UNSPSC
Drainage_of_thoracolumbar_vertebral_joint_percutaneous_approach	85716519	UNSPSC
Drainage_of_thoracolumbar_vertebral_joint_percutaneous_endoscopic_approach	85717019	UNSPSC
Drainage_of_thoracolumbar_vertebral_joint_with_drainage_device_open_approach	85716020	UNSPSC
Drainage_of_thoracolumbar_vertebral_joint_with_drainage_device_percutaneous_approach	85716520	UNSPSC
Drainage_of_thoracolumbar_vertebral_joint_with_drainage_device_percutaneous_endoscopic_approach	85717020	UNSPSC
Drainage_of_thorax_lymphatic_open_approach	85542962	UNSPSC
Drainage_of_thorax_lymphatic_percutaneous_approach	85543129	UNSPSC
Drainage_of_thorax_lymphatic_percutaneous_endoscopic_approach	85543429	UNSPSC
Drainage_of_thorax_lymphatic_with_drainage_device_open_approach	85542963	UNSPSC
Drainage_of_thorax_lymphatic_with_drainage_device_percutaneous_approach	85543130	UNSPSC
Drainage_of_thorax_lymphatic_with_drainage_device_percutaneous_endoscopic_approach	85543430	UNSPSC
Drainage_of_thymus_open_approach	85542541	UNSPSC
Drainage_of_thymus_percutaneous_approach	85542631	UNSPSC
Drainage_of_thymus_percutaneous_endoscopic_approach	85542730	UNSPSC
Drainage_of_thymus_with_drainage_device_open_approach	85542542	UNSPSC
Drainage_of_thymus_with_drainage_device_percutaneous_approach	85542632	UNSPSC
Drainage_of_thymus_with_drainage_device_percutaneous_endoscopic_approach	85542731	UNSPSC
Drainage_of_thyroid_gland_open_approach	85622380	UNSPSC
Drainage_of_thyroid_gland_percutaneous_approach	85622455	UNSPSC
Drainage_of_thyroid_gland_percutaneous_endoscopic_approach	85622580	UNSPSC
Drainage_of_thyroid_gland_with_drainage_device_open_approach	85622381	UNSPSC
Drainage_of_thyroid_gland_with_drainage_device_percutaneous_approach	85622456	UNSPSC
Drainage_of_thyroid_gland_with_drainage_device_percutaneous_endoscopic_approach	85622581	UNSPSC
Drainage_of_tibial_nerve_open_approach	85481308	UNSPSC
Drainage_of_tibial_nerve_percutaneous_approach	85481408	UNSPSC
Drainage_of_tibial_nerve_percutaneous_endoscopic_approach	85481508	UNSPSC
Drainage_of_tibial_nerve_with_drainage_device_open_approach	85481307	UNSPSC
Drainage_of_tibial_nerve_with_drainage_device_percutaneous_approach	85481407	UNSPSC
Drainage_of_tibial_nerve_with_drainage_device_percutaneous_endoscopic_approach	85481507	UNSPSC
Drainage_of_toe_nail_external_approach	85631515	UNSPSC
Drainage_of_toe_nail_with_drainage_device_external_approach	85631516	UNSPSC
Drainage_of_tongue_external_approach	85582114	UNSPSC
Drainage_of_tongue_open_approach	85582215	UNSPSC
Drainage_of_tongue_palate_pharynx_muscle_open_approach	85652371	UNSPSC
Drainage_of_tongue_palate_pharynx_muscle_percutaneous_approach	85652421	UNSPSC
Drainage_of_tongue_palate_pharynx_muscle_percutaneous_endoscopic_approach	85652571	UNSPSC
Drainage_of_tongue_palate_pharynx_muscle_with_drainage_device_open_approach	85652372	UNSPSC
Drainage_of_tongue_palate_pharynx_muscle_with_drainage_device_percutaneous_approach	85652422	UNSPSC
Drainage_of_tongue_palate_pharynx_muscle_with_drainage_device_percutaneous_endoscopic_approach	85652572	UNSPSC
Drainage_of_tongue_percutaneous_approach	85582312	UNSPSC
Drainage_of_tongue_with_drainage_device_external_approach	85582115	UNSPSC
Drainage_of_tongue_with_drainage_device_open_approach	85582216	UNSPSC
Drainage_of_tongue_with_drainage_device_percutaneous_approach	85582313	UNSPSC
Drainage_of_tonsils_external_approach	85582439	UNSPSC
Drainage_of_tonsils_open_approach	85582571	UNSPSC
Drainage_of_tonsils_percutaneous_approach	85582661	UNSPSC
Drainage_of_tonsils_with_drainage_device_external_approach	85582440	UNSPSC
Drainage_of_tonsils_with_drainage_device_open_approach	85582572	UNSPSC
