url	ns	type	id	code	name	description	soc_code	career_cluster_id	subcluster_id
	graph.org.ai	SOC_CareerCluster_Mapping					51-6051	arts-entertainment-design	arts-entertainment-design/fashion-interiors
	graph.org.ai	SOC_CareerCluster_Mapping					51-6052	arts-entertainment-design	arts-entertainment-design/fashion-interiors
	graph.org.ai	SOC_CareerCluster_Mapping					51-6061	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-6062	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-6063	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-6064	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-6091	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-6092	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-6092	arts-entertainment-design	arts-entertainment-design/fashion-interiors
	graph.org.ai	SOC_CareerCluster_Mapping					51-6093	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-6099	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-7011	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-7011	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					51-7021	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-7021	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					51-7031	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-7031	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					51-7032	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-7032	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					51-7041	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-7042	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-7099	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-7099	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					51-8011	energy-natural-resources	energy-natural-resources/clean-alternative-energy
	graph.org.ai	SOC_CareerCluster_Mapping					51-8012	energy-natural-resources	energy-natural-resources/clean-alternative-energy
	graph.org.ai	SOC_CareerCluster_Mapping					51-8013	energy-natural-resources	energy-natural-resources/clean-alternative-energy
	graph.org.ai	SOC_CareerCluster_Mapping					51-8013	energy-natural-resources	energy-natural-resources/utilities
	graph.org.ai	SOC_CareerCluster_Mapping					51-8021	advanced-manufacturing	advanced-manufacturing/industrial-machinery
	graph.org.ai	SOC_CareerCluster_Mapping					51-8031	energy-natural-resources	energy-natural-resources/utilities
	graph.org.ai	SOC_CareerCluster_Mapping					51-8091	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-8091	advanced-manufacturing	advanced-manufacturing/engineering
	graph.org.ai	SOC_CareerCluster_Mapping					51-8092	energy-natural-resources	energy-natural-resources/utilities
	graph.org.ai	SOC_CareerCluster_Mapping					51-8093	energy-natural-resources	energy-natural-resources/utilities
	graph.org.ai	SOC_CareerCluster_Mapping					51-8099	energy-natural-resources	energy-natural-resources/utilities
	graph.org.ai	SOC_CareerCluster_Mapping					51-9011	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-9012	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-9021	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-9022	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-9023	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-9031	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-9032	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-9041	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-9051	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-9061	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-9061	advanced-manufacturing	advanced-manufacturing/safety-quality-assurance
	graph.org.ai	SOC_CareerCluster_Mapping					51-9071	advanced-manufacturing	advanced-manufacturing/engineering
	graph.org.ai	SOC_CareerCluster_Mapping					51-9071	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-9081	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					51-9082	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					51-9083	healthcare-human-services	healthcare-human-services/physical-health
	graph.org.ai	SOC_CareerCluster_Mapping					51-9111	supply-chain-transportation	supply-chain-transportation/purchasing-warehousing
	graph.org.ai	SOC_CareerCluster_Mapping					51-9123	construction	construction/skilled-trades
	graph.org.ai	SOC_CareerCluster_Mapping					51-9124	supply-chain-transportation	supply-chain-transportation/maintenance-repair
	graph.org.ai	SOC_CareerCluster_Mapping					51-9141	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-9151	advanced-manufacturing	advanced-manufacturing/industrial-machinery
	graph.org.ai	SOC_CareerCluster_Mapping					51-9161	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-9162	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-9191	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-9192	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-9193	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-9194	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-9194	arts-entertainment-design	arts-entertainment-design/media-production-broadcasting
	graph.org.ai	SOC_CareerCluster_Mapping					51-9195	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-9196	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-9197	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-9198	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					51-9199	advanced-manufacturing	advanced-manufacturing/production-automation
	graph.org.ai	SOC_CareerCluster_Mapping					53-1041	supply-chain-transportation	supply-chain-transportation/air-space-transportation
	graph.org.ai	SOC_CareerCluster_Mapping					53-1047	supply-chain-transportation	supply-chain-transportation/planning-logistics
	graph.org.ai	SOC_CareerCluster_Mapping					53-2011	supply-chain-transportation	supply-chain-transportation/air-space-transportation
	graph.org.ai	SOC_CareerCluster_Mapping					53-2012	supply-chain-transportation	supply-chain-transportation/air-space-transportation
	graph.org.ai	SOC_CareerCluster_Mapping					53-2021	supply-chain-transportation	supply-chain-transportation/air-space-transportation
	graph.org.ai	SOC_CareerCluster_Mapping					53-2022	supply-chain-transportation	supply-chain-transportation/air-space-transportation
	graph.org.ai	SOC_CareerCluster_Mapping					53-2031	supply-chain-transportation	supply-chain-transportation/air-space-transportation
	graph.org.ai	SOC_CareerCluster_Mapping					53-3011	supply-chain-transportation	supply-chain-transportation/ground-rail-transportation
	graph.org.ai	SOC_CareerCluster_Mapping					53-3031	supply-chain-transportation	supply-chain-transportation/ground-rail-transportation
	graph.org.ai	SOC_CareerCluster_Mapping					53-3032	supply-chain-transportation	supply-chain-transportation/ground-rail-transportation
	graph.org.ai	SOC_CareerCluster_Mapping					53-3033	supply-chain-transportation	supply-chain-transportation/ground-rail-transportation
	graph.org.ai	SOC_CareerCluster_Mapping					53-3051	supply-chain-transportation	supply-chain-transportation/ground-rail-transportation
	graph.org.ai	SOC_CareerCluster_Mapping					53-3052	supply-chain-transportation	supply-chain-transportation/ground-rail-transportation
	graph.org.ai	SOC_CareerCluster_Mapping					53-3053	supply-chain-transportation	supply-chain-transportation/ground-rail-transportation
	graph.org.ai	SOC_CareerCluster_Mapping					53-3054	supply-chain-transportation	supply-chain-transportation/ground-rail-transportation
	graph.org.ai	SOC_CareerCluster_Mapping					53-3099	supply-chain-transportation	supply-chain-transportation/ground-rail-transportation
	graph.org.ai	SOC_CareerCluster_Mapping					53-4011	supply-chain-transportation	supply-chain-transportation/ground-rail-transportation
	graph.org.ai	SOC_CareerCluster_Mapping					53-4013	supply-chain-transportation	supply-chain-transportation/ground-rail-transportation
	graph.org.ai	SOC_CareerCluster_Mapping					53-4022	supply-chain-transportation	supply-chain-transportation/ground-rail-transportation
	graph.org.ai	SOC_CareerCluster_Mapping					53-4031	supply-chain-transportation	supply-chain-transportation/ground-rail-transportation
	graph.org.ai	SOC_CareerCluster_Mapping					53-4041	supply-chain-transportation	supply-chain-transportation/ground-rail-transportation
	graph.org.ai	SOC_CareerCluster_Mapping					53-4099	supply-chain-transportation	supply-chain-transportation/ground-rail-transportation
	graph.org.ai	SOC_CareerCluster_Mapping					53-5011	supply-chain-transportation	supply-chain-transportation/marine-transportation
	graph.org.ai	SOC_CareerCluster_Mapping					53-5021	supply-chain-transportation	supply-chain-transportation/marine-transportation
	graph.org.ai	SOC_CareerCluster_Mapping					53-5022	supply-chain-transportation	supply-chain-transportation/marine-transportation
	graph.org.ai	SOC_CareerCluster_Mapping					53-5031	supply-chain-transportation	supply-chain-transportation/marine-transportation
	graph.org.ai	SOC_CareerCluster_Mapping					53-6011	supply-chain-transportation	supply-chain-transportation/marine-transportation
	graph.org.ai	SOC_CareerCluster_Mapping					53-6021	supply-chain-transportation	supply-chain-transportation/ground-rail-transportation
	graph.org.ai	SOC_CareerCluster_Mapping					53-6031	supply-chain-transportation	supply-chain-transportation/marine-transportation
	graph.org.ai	SOC_CareerCluster_Mapping					53-6032	supply-chain-transportation	supply-chain-transportation/air-space-transportation
	graph.org.ai	SOC_CareerCluster_Mapping					53-6041	supply-chain-transportation	supply-chain-transportation/maintenance-repair
	graph.org.ai	SOC_CareerCluster_Mapping					53-6051	supply-chain-transportation	supply-chain-transportation/maintenance-repair
	graph.org.ai	SOC_CareerCluster_Mapping					53-6061	hospitality-events-tourism	hospitality-events-tourism/travel-leisure
	graph.org.ai	SOC_CareerCluster_Mapping					53-6099	supply-chain-transportation	supply-chain-transportation/ground-rail-transportation
	graph.org.ai	SOC_CareerCluster_Mapping					53-6099	supply-chain-transportation	supply-chain-transportation/maintenance-repair
	graph.org.ai	SOC_CareerCluster_Mapping					53-7011	advanced-manufacturing	advanced-manufacturing/industrial-machinery
	graph.org.ai	SOC_CareerCluster_Mapping					53-7021	advanced-manufacturing	advanced-manufacturing/industrial-machinery
	graph.org.ai	SOC_CareerCluster_Mapping					53-7021	construction	construction/equipment-operation-maintenance
	graph.org.ai	SOC_CareerCluster_Mapping					53-7031	advanced-manufacturing	advanced-manufacturing/industrial-machinery
	graph.org.ai	SOC_CareerCluster_Mapping					53-7031	construction	construction/equipment-operation-maintenance
	graph.org.ai	SOC_CareerCluster_Mapping					53-7041	advanced-manufacturing	advanced-manufacturing/industrial-machinery
	graph.org.ai	SOC_CareerCluster_Mapping					53-7041	construction	construction/equipment-operation-maintenance
	graph.org.ai	SOC_CareerCluster_Mapping					53-7051	supply-chain-transportation	supply-chain-transportation/ground-rail-transportation
	graph.org.ai	SOC_CareerCluster_Mapping					53-7061	supply-chain-transportation	supply-chain-transportation/maintenance-repair
	graph.org.ai	SOC_CareerCluster_Mapping					53-7062	supply-chain-transportation	supply-chain-transportation/purchasing-warehousing
	graph.org.ai	SOC_CareerCluster_Mapping					53-7063	advanced-manufacturing	advanced-manufacturing/industrial-machinery
	graph.org.ai	SOC_CareerCluster_Mapping					53-7064	supply-chain-transportation	supply-chain-transportation/purchasing-warehousing
	graph.org.ai	SOC_CareerCluster_Mapping					53-7065	supply-chain-transportation	supply-chain-transportation/purchasing-warehousing
	graph.org.ai	SOC_CareerCluster_Mapping					53-7071	supply-chain-transportation	supply-chain-transportation/maintenance-repair
	graph.org.ai	SOC_CareerCluster_Mapping					53-7072	supply-chain-transportation	supply-chain-transportation/maintenance-repair
	graph.org.ai	SOC_CareerCluster_Mapping					53-7073	energy-natural-resources	energy-natural-resources/resource-extraction
	graph.org.ai	SOC_CareerCluster_Mapping					53-7081	energy-natural-resources	energy-natural-resources/utilities
	graph.org.ai	SOC_CareerCluster_Mapping					53-7121	supply-chain-transportation	supply-chain-transportation/planning-logistics
	graph.org.ai	SOC_CareerCluster_Mapping					53-7199	supply-chain-transportation	supply-chain-transportation/purchasing-warehousing
	graph.org.ai	SOC_CareerCluster_Mapping					55-1011	supply-chain-transportation	supply-chain-transportation/air-space-transportation
	graph.org.ai	SOC_CareerCluster_Mapping					55-1012	supply-chain-transportation	supply-chain-transportation/air-space-transportation
	graph.org.ai	SOC_CareerCluster_Mapping					55-1013	public-service-safety	public-service-safety/military-national-security
	graph.org.ai	SOC_CareerCluster_Mapping					55-1014	public-service-safety	public-service-safety/military-national-security
	graph.org.ai	SOC_CareerCluster_Mapping					55-1015	public-service-safety	public-service-safety/military-national-security
	graph.org.ai	SOC_CareerCluster_Mapping					55-1015	public-service-safety	public-service-safety/emergency-response
	graph.org.ai	SOC_CareerCluster_Mapping					55-1016	public-service-safety	public-service-safety/military-national-security
	graph.org.ai	SOC_CareerCluster_Mapping					55-1017	public-service-safety	public-service-safety/military-national-security
	graph.org.ai	SOC_CareerCluster_Mapping					55-1019	public-service-safety	public-service-safety/military-national-security
	graph.org.ai	SOC_CareerCluster_Mapping					55-2011	public-service-safety	public-service-safety/military-national-security
	graph.org.ai	SOC_CareerCluster_Mapping					55-2012	public-service-safety	public-service-safety/military-national-security
	graph.org.ai	SOC_CareerCluster_Mapping					55-2013	public-service-safety	public-service-safety/military-national-security
	graph.org.ai	SOC_CareerCluster_Mapping					55-3011	public-service-safety	public-service-safety/military-national-security
	graph.org.ai	SOC_CareerCluster_Mapping					55-3012	public-service-safety	public-service-safety/military-national-security
	graph.org.ai	SOC_CareerCluster_Mapping					55-3013	public-service-safety	public-service-safety/military-national-security
	graph.org.ai	SOC_CareerCluster_Mapping					55-3014	public-service-safety	public-service-safety/military-national-security
	graph.org.ai	SOC_CareerCluster_Mapping					55-3015	public-service-safety	public-service-safety/military-national-security
	graph.org.ai	SOC_CareerCluster_Mapping					55-3016	public-service-safety	public-service-safety/military-national-security
	graph.org.ai	SOC_CareerCluster_Mapping					55-3018	public-service-safety	public-service-safety/military-national-security
	graph.org.ai	SOC_CareerCluster_Mapping					55-3019	public-service-safety	public-service-safety/military-national-security
