id	type	code	parent	name	description	level	hierarchy
OtherIndustrialManufacturingEngineeringProjects	Service	7722137	772213	Other industrial and manufacturing engineering projects	Engineering design services related to industrial and manufactured products	4	Detail
TransportationEngineeringProjects	ServiceSubclass	772214	77221	Transportation engineering projects	This subclass comprises engineering design services related to transportation infrastructure.	3	Subclass
TransportationEngineeringProjects7722141	Service	7722141	772214	Transportation engineering projects	Engineering design services related to transportation infrastructure.	4	Detail
MunicipalUtilityEngineeringProjects	ServiceSubclass	772215	77221	Municipal utility engineering projects	This subclass comprises engineering design services related to municipal utilities.	3	Subclass
MunicipalUtilityEngineeringProjects7722151	Service	7722151	772215	Municipal utility engineering projects	Engineering design services related to municipal utilities.	4	Detail
PowerEngineeringProjects	ServiceSubclass	772216	77221	Power engineering projects	This subclass comprises engineering design services related to power generating units	3	Subclass
PowerEngineeringProjects7722161	Service	7722161	772216	Power engineering projects	Engineering design services related to power generating units	4	Detail
TelecommunicationsBroadcastingEngineeringProjects	ServiceSubclass	772217	77221	Telecommunications and broadcasting engineering projects	This subclass comprises engineering design services related to systems for the transmission or distribution of voice	3	Subclass
TelecommunicationsBroadcastingEngineeringProjects7722171	Service	7722171	772217	Telecommunications and broadcasting engineering projects	Engineering design services related to systems for the transmission or distribution of voice	4	Detail
HazardousIndustrialWasteEngineeringProjects	ServiceSubclass	772218	77221	Hazardous and industrial waste engineering projects	This subclass comprises engineering design services related to systems for the collection	3	Subclass
HazardousIndustrialWasteEngineeringProjects7722181	Service	7722181	772218	Hazardous and industrial waste engineering projects	Engineering design services related to systems for the collection	4	Detail
OtherEngineeringProjectsEngineeringAdvisoryServices	ServiceSubclass	772219	77221	Other engineering projects and engineering advisory services	This subclass comprises engineering design services	3	Subclass
OtherEngineeringProjects	Service	7722191	772219	Other engineering projects	Engineering design services related to systems	4	Detail
EngineeringAdvisoryServices	Service	7722192	772219	Engineering advisory services	Provision of advice	4	Detail
ServicesRelatedArchitectureEngineering	ServiceClass	77231	772	Services related to architecture and engineering (except surveying and mapping)	This class comprises drafting services; building inspection services; testing laboratory services; and project management services.	2	Class
DraftingServices	ServiceSubclass	772311	77231	Drafting services	This subclass comprises producing detailed layouts	3	Subclass
DraftingServices7723111	Service	7723111	772311	Drafting services	Producing detailed layouts	4	Detail
BuildingInspectionServices	ServiceSubclass	772312	77231	Building inspection services	This subclass comprises making a visual examination of the components forming a residential or commercial property	3	Subclass
BuildingInspectionServices7723121	Service	7723121	772312	Building inspection services	Making a visual examination of the components forming a residential or commercial property	4	Detail
TestingLaboratoryServices	ServiceSubclass	772313	77231	Testing laboratory services	This subclass comprises providing conformity assessment services.	3	Subclass
TestingLaboratoryServices7723131	Service	7723131	772313	Testing laboratory services	Providing conformity assessment services.	4	Detail
ProjectManagementServices	ServiceSubclass	772314	77231	Project management services	This subclass comprises planning	3	Subclass
ProjectManagementServices7723141	Service	7723141	772314	Project management services	Planning	4	Detail
SurveyingMappingServices	ServiceClass	77241	772	Surveying and mapping services	This class comprises the acquisition	2	Class
GeophysicalDataAcquisition	ServiceSubclass	772411	77241	Geophysical data acquisition	This subclass comprises the collection of geophysical data (seismic	3	Subclass
GeophysicalDataAcquisitionSeismicMethods	Service	7724111	772411	Geophysical data acquisition by seismic methods	The collection of geophysical data by seismic methods.	4	Detail
GeophysicalDataAcquisitionNonSeismicMethods	Service	7724112	772411	Geophysical data acquisition by non-seismic methods	The collection of geophysical data by non-seismic methods.	4	Detail
GeophysicalDataProcessingInterpretation	ServiceSubclass	772412	77241	Geophysical data processing and interpretation	This subclass comprises geophysical data processing and interpretation.	3	Subclass
GeophysicalDataProcessing	Service	7724121	772412	Geophysical data processing	The processing of geophysical data in order to facilitate interpretation. Services may include reprocessing data or the integration of other sets of data collected by the same method.	4	Detail
GeophysicalDataInterpretationServices	Service	7724122	772412	Geophysical data interpretation services	Analysis of processed geophysical data to generate models and predictions about the properties and structures of the subsurface. May include integration of geophysical data collected by other methods	4	Detail
IntegratedGeophysicalServices	ServiceSubclass	772413	77241	Integrated geophysical services	This subclass comprises services which cover two or more phases of the process used to carry out geophysical surveys.	3	Subclass
