serviceId	standard	standardCode
FishingServices	UNSPSC	71121707
MillingServices	UNSPSC	71121707
FishingThruTubingServices	UNSPSC	71121708
MillingThruTubingServices	UNSPSC	71121708
PlungerLiftServices	UNSPSC	71121805
ReciprocatingRodLiftServices	UNSPSC	71121806
HydraulicLiftingServices	UNSPSC	71121807
ProgressiveCavityLiftCvxServices	UNSPSC	71121808
WellSiteOptimizationServices	UNSPSC	71121809
AutomationServices	UNSPSC	71121809
ElectronicSubmersiblePumpLiftingServices	UNSPSC	71121810
OtherLiftSystems	UNSPSC	71121811
GasLiftServices	UNSPSC	71121812
DownholeFluidEvaluationServices	UNSPSC	71121901
DownholeFluidLaboratoryServices	UNSPSC	71121902
DownholeFluidSamplingServices	UNSPSC	71121903
DownholeFluidEngineeringServices	UNSPSC	71121904
FluidWasteManagementService	UNSPSC	71121905
CoiledTubingWellPerforatingServices	UNSPSC	71122001
SlicklineWellPerforatingServices	UNSPSC	71122002
ThroughTubingWellPerforationServices	UNSPSC	71122003
TubingConveyedWellPerforatingServices	UNSPSC	71122004
WirelineWellPerforatingServices	UNSPSC	71122005
WellTubingPuncherServices	UNSPSC	71122006
AcidSandControlPumpingServices	UNSPSC	71122101
SandControlBlendingServices	UNSPSC	71122102
CleaningFluidSandControlServices	UNSPSC	71122103
CompletionFluidSandControlServices	UNSPSC	71122104
WellConsolidationServices	UNSPSC	71122105
FracturingFluidSandControlServices	UNSPSC	71122107
FracturingPreFracDesignTestingServices	UNSPSC	71122108
General	UNSPSC	71122109
MiscellaneousSandControlServices	UNSPSC	71122109
GravelCarrierFluidSandControlServices	UNSPSC	71122110
SandControlLabTestingServices	UNSPSC	71122111
MultizoneSandControlServices	UNSPSC	71122112
SandControlMonitoringServices	UNSPSC	71122113
SandControlTemporaryIsolationServices	UNSPSC	71122114
WellToolRedressingServices	UNSPSC	71122115
NonFracturingSandControlPumpingServices	UNSPSC	71122116
SlicklineFishingServices	UNSPSC	71122201
SlicklineLiftingServices	UNSPSC	71122202
SlicklineManipulationServices	UNSPSC	71122203
SlicklineCompletionServices	UNSPSC	71122204
SlicklineLoggingServices	UNSPSC	71122205
SlicklineMechanicalServices	UNSPSC	71122206
SlicklinePipeRecoveryServices	UNSPSC	71122207
SubseaWellDivingServices	UNSPSC	71122301
SubseaWellRemoteOperationVehicleRovServices	UNSPSC	71122302
SubseaWellFixturingEquipmentServices	UNSPSC	71122303
TestEquipmentServices	UNSPSC	71122303
SubseaWellInterventionServices	UNSPSC	71122304
CompletionServices	UNSPSC	71122304
SubseaWellSafetyTestTreeServices	UNSPSC	71122305
SubseaWellEquipmentMaintenanceServices	UNSPSC	71122306
SubseaDredgingTrenchingServices	UNSPSC	71122307
ExcavationServices	UNSPSC	71122307
SubseaPipeLayingLayingServices	UNSPSC	71122308
CableLayingServices	UNSPSC	71122308
SubseaWellProductionEquipmentMonitoringService	UNSPSC	71122309
InspectionService	UNSPSC	71122309
SubseaWellProjectManagementService	UNSPSC	71122310
EngineeringService	UNSPSC	71122310
SubseaWellProjectFrontEndEngineeringDesignServiceFeed	UNSPSC	71122311
SubseaEquipmentInstallationToolService	UNSPSC	71122312
InterventionToolService	UNSPSC	71122312
SubseaRockInstallationService	UNSPSC	71122313
MultiServiceVesselService	UNSPSC	71122314
DivingSupportVesselServices	UNSPSC	71122315
SubseaHotTappingServices	UNSPSC	71122316
DeepwaterSubseaRiserSystemService	UNSPSC	71122317
SubseaEquipmentToolsRentalServices	UNSPSC	71122318
DeepwaterAftermarketSubseaEquipmentStorage	UNSPSC	71122319
UmbilicalLongTermStorage	UNSPSC	71122320
DrillStemTestingServices	UNSPSC	71122407
PeriodicWellTestingServices	UNSPSC	71122408
SurfaceWellTestingServices	UNSPSC	71122409
UnderbalancedTestingWhileDrillingServices	UNSPSC	71122410
WaterControlDesignServices	UNSPSC	71122501
GasControlDesignServices	UNSPSC	71122501
WaterControlEvaluationServices	UNSPSC	71122502
GasControlEvaluationServices	UNSPSC	71122502
WaterControlIsolationServices	UNSPSC	71122503
GasControlIsolationServices	UNSPSC	71122503
WaterControlTestingServices	UNSPSC	71122504
GasControlTestingServices	UNSPSC	71122504
WaterTestingServices	UNSPSC	71122505
GasTestingServices	UNSPSC	71122505
FlareServices	UNSPSC	71122506
StackBuildingServices	UNSPSC	71122507
CasedHoleWellCompletionServices	UNSPSC	71122601
WellCompletionFluidsServices	UNSPSC	71122602
GasLiftWellCompletionServices	UNSPSC	71122605
IntelligentWellCompletionServices	UNSPSC	71122606
MultilateralWellCompletionServices	UNSPSC	71122608
SandControlWellCompletionServices	UNSPSC	71122610
LinerRunningServices	UNSPSC	71122614
OpenHoleCompletionServices	UNSPSC	71122615
ExpandablePipe	UNSPSC	71122616
ScreenWellCompletionServices	UNSPSC	71122616
CompletionCleanUpToolService	UNSPSC	71122617
MudDrillingChemicalsService	UNSPSC	71122618
CompletionRefurbishmentService	UNSPSC	71122619
OilWellPlatformMaintenanceServices	UNSPSC	71122701
OilfieldPumpingUnitMaintenanceServices	UNSPSC	71122702
OilfieldRodPumpRepairServices	UNSPSC	71122703
OilfieldSnubbingService	UNSPSC	71122704
OilfieldSuckerRodMaintenanceServices	UNSPSC	71122705
WellSwabbingServices	UNSPSC	71122706
OilfieldTubingAnchorServices	UNSPSC	71122707
OilfieldPumpMechanicServices	UNSPSC	71122708
DownholeToolMaintenanceServices	UNSPSC	71122709
OilfieldTubularMaintenanceServices	UNSPSC	71122710
WellWorkoverService	UNSPSC	71122711
WellWorkoverLiftBoatService	UNSPSC	71122712
SubseaWellheadService	UNSPSC	71122713
SubseaChristmasTreeService	UNSPSC	71122714
SubseaFlowlineService	UNSPSC	71122715
SubseaMaintenanceService	UNSPSC	71122716
SubseaControlSystemService	UNSPSC	71122717
OilWellProductionMaintenanceService	UNSPSC	71122718
DownholeRecordingServices	UNSPSC	71122801
WellFlowMonitoringServices	UNSPSC	71122802
OilWellMonitoringServices	UNSPSC	71122803
GasWellMonitoringServices	UNSPSC	71122803
WellSitePhaseMonitoringServices	UNSPSC	71122804
WellSitePumpMonitoringServices	UNSPSC	71122805
WellSiteSurfaceDataAcquisitionServices	UNSPSC	71122806
WellSiteSurfaceReadoutServices	UNSPSC	71122807
WellSiteSurfaceRecordingServices	UNSPSC	71122808
SubsurfaceWellTestingServices	UNSPSC	71122810
DeepwaterOilfieldRigServices	UNSPSC	71122901
JackupOilfieldRigServices	UNSPSC	71122902
BargeOilfieldRigServices	UNSPSC	71122903
LandOilfieldRigServices	UNSPSC	71122904
PlatformOilfieldRigServices	UNSPSC	71122905
RigPositioningElectronicEquipmentService	UNSPSC	71122906
AccommodationRigService	UNSPSC	71122907
ManagementOfAllFacilitiesEngineeringModificationServicesForASite	UNSPSC	71123001
Platform	UNSPSC	71123001
MaintenanceServicesForASite	UNSPSC	71123001
Platform	UNSPSC	71123001
ProvisionOfAllFacilitiesEngineeringModificationServicesForASite	UNSPSC	71123001
Platform	UNSPSC	71123001
MaintenanceServicesForASite	UNSPSC	71123001
Platform	UNSPSC	71123001
ManagementOfAllFacilitiesEngineeringServicesForSite	UNSPSC	71123002
Platform	UNSPSC	71123002
OperationOfAllFacilitiesEngineeringServicesForSite	UNSPSC	71123002
Platform	UNSPSC	71123002
ModificationServicesForSite	UNSPSC	71123002
Platform	UNSPSC	71123002
MaintenanceServicesForSite	UNSPSC	71123002
Platform	UNSPSC	71123002
HydrocarbonReservoirDevelopmentServices	UNSPSC	71123003
ProductionServices	UNSPSC	71123003
WellManagement	UNSPSC	71123004
ConstructionServices	UNSPSC	71123004
ManagementOfAllCateringCleaningServicesAtLocation	UNSPSC	71123005
Platform	UNSPSC	71123005
ProvisionOfAllCateringCleaningServicesAtLocation	UNSPSC	71123005
Platform	UNSPSC	71123005
OfficeServicesAtLocation	UNSPSC	71123005
Platform	UNSPSC	71123005
SecurityServicesAtLocation	UNSPSC	71123005
Platform	UNSPSC	71123005
FieldDevelopment	UNSPSC	71123006
IntegratedFieldRehabilitationServices	UNSPSC	71123007
RotatingEquipmentIntegratedServiceContract	UNSPSC	71123008
IntegratedInstrumentServices	UNSPSC	71123009
IntegratedMarineLogisticsServices	UNSPSC	71123010
IntegratedAviationLogisticsServices	UNSPSC	71123011
IntegratedProductionChemicalsServices	UNSPSC	71123012
IntegratedPipefittingServices	UNSPSC	71123013
IntegratedPumpRepairServices	UNSPSC	71123014
MaintenanceServices	UNSPSC	71123014
IntegratedFacilitiesManagementService	UNSPSC	71123015
AcidBasedFluidWellFracturingServices	UNSPSC	71131001
EmulsionBasedFluidWellFracturingServices	UNSPSC	71131002
FoamBasedFluidWellFracturingServices	UNSPSC	71131003
OilWellFracturingServices	UNSPSC	71131004
OilWellScaleControlServices	UNSPSC	71131005
WellFractureTestingServices	UNSPSC	71131006
WellFracturingDownholeEvaluationServices	UNSPSC	71131007
WellFracturingHeightControlServices	UNSPSC	71131008
WellFracturingMonitoringServices	UNSPSC	71131009
WellFracturingServiceDesignServices	UNSPSC	71131010
WellFracturingServiceEvaluationServices	UNSPSC	71131011
WellFracturingSurfaceEvaluationServices	UNSPSC	71131012
WellFracturingTreatmentQualityControlServices	UNSPSC	71131013
OilBasedFluidWellFracturingServices	UNSPSC	71131014
OtherWellFracturingServices	UNSPSC	71131015
WellFracturingStressManagementServices	UNSPSC	71131016
WaterBasedLinearFluidWellFracturingServices	UNSPSC	71131018
WaterBasedCrossLinkedFluidWellFracturingServices	UNSPSC	71131019
OffshoreHydraulicFracturing	UNSPSC	71131020
OnshoreHydraulicFracturing	UNSPSC	71131021
ProductionSystemOptimizationService	UNSPSC	71131022
HighPressureFracturingProppantService	UNSPSC	71131023
HighPressureFracturingPumpingService	UNSPSC	71131024
AcidBasedMatrixStimulationServices	UNSPSC	71131101
FormationSealerMatrixStimulationServices	UNSPSC	71131102
MatrixOrganicCleanupServices	UNSPSC	71131103
MatrixOrganicInhibitionServices	UNSPSC	71131104
MatrixScaleCleanupServices	UNSPSC	71131105
MatrixScaleInhibitionServices	UNSPSC	71131106
MatrixTreatmentDesignServices	UNSPSC	71131107
MatrixTreatmentDiversionServices	UNSPSC	71131108
MatrixTreatmentEvaluationServices	UNSPSC	71131109
MatrixTreatmentQualityControlServices	UNSPSC	71131110
NonAcidBasedMatrixStimulationServices	UNSPSC	71131111
NitrogenWellServices	UNSPSC	71131201
NitrogenPurgingService	UNSPSC	71131202
BottomIntakeOilfieldPumpingServices	UNSPSC	71131301
CableDeployedOilfieldPumpingServices	UNSPSC	71131302
Co2OilfieldPumpingServices	UNSPSC	71131303
CoiledTubingDeployedOilfieldPumpingServices	UNSPSC	71131304
DownholePumpingServices	UNSPSC	71131305
DualCompletionWellServices	UNSPSC	71131306
HorizontalPumpingWellServices	UNSPSC	71131307
OilfieldPumpingInstallationPullServices	UNSPSC	71131308
OperationServices	UNSPSC	71131308
WellProfileModificationServices	UNSPSC	71131309
OilfieldSpoolingServices	UNSPSC	71131310
ProgressiveCavityPumpServices	UNSPSC	71131311
ElectronicSubmersiblePumpServices	UNSPSC	71131312
ConventionalPumpingServices	UNSPSC	71131313
OilfieldFlareSystemServices	UNSPSC	71131401
OilfieldHotOilService	UNSPSC	71131402
WaterService	UNSPSC	71131402
OilfieldSteamingServices	UNSPSC	71131403
SulfideScavengingServices	UNSPSC	71131404
FlowLineHydrateFormationControlServices	UNSPSC	71131405
IronSulfideDepositRemovalServices	UNSPSC	71131406
SqueezeModelingServices	UNSPSC	71131407
HydrateFormationModelingServices	UNSPSC	71131408
ChemicalTreatmentMonitoringServices	UNSPSC	71131409
PipelineCleaningServices	UNSPSC	71131410
PipelineFlowEnhancementServices	UNSPSC	71131411
WellRestorationServices	UNSPSC	71131412
WellEnhancementServices	UNSPSC	71131412
CorrosionInhibitingServices	UNSPSC	71131413
ScaleInhibitingServices	UNSPSC	71131414
PipelineFlowAssuranceServices	UNSPSC	71131415
ImpurityRemovalServices	UNSPSC	71131416
OrganicFoulingControlServices	UNSPSC	71131417
BacterialControlServices	UNSPSC	71131418
FungusControlServices	UNSPSC	71131418
GasGatheringService	UNSPSC	71131419
WellFlowbackFiltrationService	UNSPSC	71131420
SurfaceProductionTestingServices	UNSPSC	71131421
WellPressureControlServices	UNSPSC	71141001
WellCappingServices	UNSPSC	71141002
WellFireFightingServices	UNSPSC	71141003
WildWellControlServices	UNSPSC	71141004
DeadWellWorkover	UNSPSC	71141005
WellFreezeOperations	UNSPSC	71141006
ReliefWellDesign	UNSPSC	71141007
Implementation	UNSPSC	71141007
WellControlEngineeringServices	UNSPSC	71141008
WellAbandonmentServices	UNSPSC	71141101
WellPluggingServices	UNSPSC	71141102
WellAbandonmentPlatformRemovalServices	UNSPSC	71141103
WellPluggingTubularCuttingServices	UNSPSC	71141104
AbandonmentTubularCuttingServices	UNSPSC	71141104
WellCleaningServices	UNSPSC	71141201
WellSwabbingServices	UNSPSC	71141201
WellSiteRestorationServices	UNSPSC	71141202
OilfieldDataTransmissionServices	UNSPSC	71151001
MessageTransmissionServices	UNSPSC	71151001
OilfieldGraphicsTransmissionServices	UNSPSC	71151002
OilfieldRealTimeWellDataMonitoringServices	UNSPSC	71151003
OilfieldSatelliteWellDataTransmissionServices	UNSPSC	71151004
OilfieldWellDataTransmissionServices	UNSPSC	71151005
ComputerBasedSimulationTrainingProgramServices	UNSPSC	71151007
OilfieldAssetDataManagementServices	UNSPSC	71151101
OilfieldDataMiningServices	UNSPSC	71151102
OilfieldLogDataManagementServices	UNSPSC	71151103
OilfieldMappingDataManagementServices	UNSPSC	71151104
SeismicDataManagementServices	UNSPSC	71151105
DataStorage	UNSPSC	71151106
Backup	UNSPSC	71151106
OilfieldBudgetingServices	UNSPSC	71151201
OilfieldCapitalPlanningServices	UNSPSC	71151202
OilfieldDecisionTreeServices	UNSPSC	71151203
OilfieldBubbleMapServices	UNSPSC	71151301
OilfieldCaseStudies	UNSPSC	71151302
OilfieldDeclineAnalysis	UNSPSC	71151303
OilfieldFieldStudies	UNSPSC	71151304
OilfieldFracturingInterpretationServices	UNSPSC	71151305
GeologyServices	UNSPSC	71151306
GeophysicsServices	UNSPSC	71151307
GravelPackInterpretationServices	UNSPSC	71151308
OilfieldGridMappingServices	UNSPSC	71151309
OilfieldMappingServices	UNSPSC	71151310
OilfieldVisualizationServices	UNSPSC	71151310
PetrophysicsServices	UNSPSC	71151311
RockMechanicsServices	UNSPSC	71151315
ReservoirServices	UNSPSC	71151316
GeneralFormationEvaluation	UNSPSC	71151317
AcousticWaveformProcessingServices	UNSPSC	71151318
GeomechanicalServicesProcessing	UNSPSC	71151319
NuclearMagneticResonanceProcessingServices	UNSPSC	71151320
InterpretationServices	UNSPSC	71151320
ResistivityProcessingServices	UNSPSC	71151321
ResistivityInterpretationServices	UNSPSC	71151321
DipAngleProcessing	UNSPSC	71151322
DipDirectionProcessing	UNSPSC	71151322
BoreholeImageProcessing	UNSPSC	71151323
LoggingWhileDrillingProcessing	UNSPSC	71151324
PulsedNeutronProcessingServices	UNSPSC	71151325
InterpretationServices	UNSPSC	71151325
GeneralCasedHoleLogProcessing	UNSPSC	71151326
ProductionLogProcessing	UNSPSC	71151326
CasingInspectionAnalysisServicesProcessing	UNSPSC	71151327
WellCementingJobDesignServices	UNSPSC	71151401
CoiledTubingJobDesignServices	UNSPSC	71151402
WellDrillingJobDesignServices	UNSPSC	71151403
WellFracturingJobDesignServices	UNSPSC	71151404
MatrixStimulationJobDesignServices	UNSPSC	71151405
WellSandControlJobDesignServices	UNSPSC	71151406
HydrocarbonAllocation	UNSPSC	71151501
Accounting	UNSPSC	71151501
HydrocarbonMeasurement	UNSPSC	71151502
HydrocarbonAllocationAudits	UNSPSC	71151503
AccountingAudits	UNSPSC	71151503
MeasurementAudits	UNSPSC	71151503
OilfieldCompletionModels	UNSPSC	71161001
OilfieldDrillingModels	UNSPSC	71161002
OilfieldEconomicModels	UNSPSC	71161003
OilfieldFieldDevelopmentModels	UNSPSC	71161004
OilfieldProductionModels	UNSPSC	71161005
OilfieldRiskManagementServices	UNSPSC	71161006
GeologicalModels	UNSPSC	71161007
GeophysicalModels	UNSPSC	71161007
ReservoirModels	UNSPSC	71161008
OilfieldArtificialLiftServices	UNSPSC	71161101
EnhancedOilRecoveryServices	UNSPSC	71161102
WellInjectionServices	UNSPSC	71161103
OilfieldProductionSystemAnalysisServices	UNSPSC	71161104
WellPerforationServices	UNSPSC	71161105
OilfieldProductionChemistryServices	UNSPSC	71161106
OilfieldProductionMonitoringServices	UNSPSC	71161107
WellStimulationServices	UNSPSC	71161109
UndergroundGasStorageServices	UNSPSC	71161110
OilfieldWaterManagementServices	UNSPSC	71161111
CuttingsReInjectionService	UNSPSC	71161112
OilfieldHotOilingService	UNSPSC	71161201
OilfieldLeaseOperations	UNSPSC	71161202
OilfieldLoggingServices	UNSPSC	71161203
OilfieldParaffinCuttingService	UNSPSC	71161204
OilfieldPlanningServices	UNSPSC	71161205
OilfieldProcessingServices	UNSPSC	71161206
ElectricWirelineManpowerServices	UNSPSC	71161207
ElectricWirelineSurfaceEquipmentServices	UNSPSC	71161208
ElectricWirelineMechanicalServices	UNSPSC	71161209
AuxiliaryServices	UNSPSC	71161209
ElectricWirelineDataProcessingServices	UNSPSC	71161210
ElectricWirelineLostHoleServices	UNSPSC	71161211
ElectricWirelineIntegratedServicePackages	UNSPSC	71161212
WellboreSurveyService	UNSPSC	71161213
OilfieldAuditsServices	UNSPSC	71161301
OilfieldInspectionServices	UNSPSC	71161301
OilfieldEmergencyResponsePlanningServices	UNSPSC	71161302
OilfieldFieldDevelopmentServices	UNSPSC	71161303
OilfieldPerformanceMonitoringServices	UNSPSC	71161304
OilfieldReportingServices	UNSPSC	71161305
OilfieldSuccessionPlanServices	UNSPSC	71161306
HandoverServices	UNSPSC	71161306
OilfieldTrainingMatrixServices	UNSPSC	71161307
WellSiteLogisticsServices	UNSPSC	71161308
ProcurementServices	UNSPSC	71161308
TemporaryAccommodationSupportService	UNSPSC	71161309
CanalWorksMaintenanceServices	UNSPSC	71161310
MaintenanceContractsManagementService	UNSPSC	71161311
ShutdownManagementService	UNSPSC	71161312
CathodicInspectionService	UNSPSC	71161313
OilWellProjectManagementService	UNSPSC	71161314
WellCompletionEngineeringServices	UNSPSC	71161402
DeadmanAnchorServices	UNSPSC	71161403
WellSitePitLiningServices	UNSPSC	71161405
WellPullingUnitServices	UNSPSC	71161407
ShorebasedServices	UNSPSC	71161408
TestPitLiningServices	UNSPSC	71161409
WellSiteVacuumTruckServices	UNSPSC	71161410
UnderbalancedApplicationsEngineeringServices	UNSPSC	71161411
WellFabricationServices	UNSPSC	71161413
WellConstructionServices	UNSPSC	71161413
WellSiteInspectionTestingServices	UNSPSC	71161503
EquipmentTestingServices	UNSPSC	71161503
OilfieldDraftingServices	UNSPSC	71161601
OilfieldEquipmentBrokerageServices	UNSPSC	71161602
OilfieldResearchServices	UNSPSC	71161603
OilfieldDevelopmentServices	UNSPSC	71161603
OilfieldCertificationServices	UNSPSC	71161604
OilfieldConsultancyServices	UNSPSC	71161605
OilTechnologyLicensingService	UNSPSC	71161606
GasTechnologyLicensingService	UNSPSC	71161606
HoseInspectionService	UNSPSC	71161607
Vendor	UNSPSC	71161608
ShopInspectionService	UNSPSC	71161608
AssetManagementInspectionService	UNSPSC	71161609
TechnicalConsultantServices	UNSPSC	71161610
TechnicalConsultantServicesForClaimManagement	UNSPSC	71161611
TechnicalConsultantServicesForAssetIntegrityInformationControl	UNSPSC	71161612
DataControl	UNSPSC	71161612
IndependentWellExaminationServices	UNSPSC	71161701
OilfieldWasteCompactionServices	UNSPSC	71161801
OilfieldWasteBalingServices	UNSPSC	71161802
CrudeOilValueAdjustmentService	UNSPSC	71171501
FluidCharacterizationOfCrudeOilService	UNSPSC	71171502
CompositionalAnalysesOfCrudeOil	UNSPSC	71171503
CrudeOilLoadingAnalyses	UNSPSC	71171504
SamplingInspectionTankTruckBarge	UNSPSC	71171505
ShipInspectionTankTruckBarge	UNSPSC	71171505
LaboratoryTestingService	UNSPSC	71171506
CompositionalAnalysisOfNaturalGas	UNSPSC	71171601
AnalysisOfCarbonDioxideCo2InNaturalGas	UNSPSC	71171602
NaturalGasLoadingAnalysis	UNSPSC	71171603
JetFuelRecertification	UNSPSC	71171701
LubeOilMonitoringService	UNSPSC	71171702
EngineOilMonitoring	UNSPSC	71171703
HydraulicOilMonitoring	UNSPSC	71171704
DieselFuelMonitoring	UNSPSC	71171705
WaterBasedHydraulicFluidMonitoring	UNSPSC	71171706
FuelOilMonitoring	UNSPSC	71171707
ScaleMonitoring	UNSPSC	71171801
ResidualScaleInhibitorRsiMonitoring	UNSPSC	71171802
GasWaterRatioInPressurisedSamples	UNSPSC	71171803
ElementAnalysesInWater	UNSPSC	71171901
AnalysisOfOrganicAcidsInWater	UNSPSC	71171902
AnalysisOfNutrientsInWater	UNSPSC	71171903
HandymanServices	UNSPSC	72101501
DisasterProofingServices	UNSPSC	72101504
DisasterContingencyServices	UNSPSC	72101504
LocksmithServices	UNSPSC	72101505
ElevatorMaintenanceServices	UNSPSC	72101506
BuildingMaintenanceService	UNSPSC	72101507
FloorCleaningServices	UNSPSC	72101508
FireProtectionSystemMaintenanceService	UNSPSC	72101509
RepairService	UNSPSC	72101509
EquipmentMaintenanceService	UNSPSC	72101509
RepairService	UNSPSC	72101509
PlumbingSystemMaintenance	UNSPSC	72101510
Repair	UNSPSC	72101510
