ns	type	id	name	description	code	commodityTitle
onet.org.ai	Tool	PurifyingRespirators	Purifying respirators	Purifying respirators	46182002	
onet.org.ai	Tool	PyrotechnicInitiators	Pyrotechnic initiators	Pyrotechnic initiators	12131704	
onet.org.ai	Tool	Reed_And_Prince_Screwdrivers	Reed and Prince screwdrivers	Reed and Prince screwdrivers	27111701	
onet.org.ai	Tool	RivetingTools	Riveting tools	Riveting tools	27112402	
onet.org.ai	Tool	RoundFiles	Round files	Round files	27111930	
onet.org.ai	Tool	SafetyLanyards	Safety lanyards	Safety lanyards	46182302	
onet.org.ai	Tool	SafetyWirePliers	Safety wire pliers	Safety wire pliers	27112160	
onet.org.ai	Tool	Scribers	Scribers	Scribers	27112303	
onet.org.ai	Tool	Shielded_Arc_Welding_Tools	Shielded arc welding tools	Shielded arc welding tools	23271409	
onet.org.ai	Tool	ShotPeeningEquipment	Shot peening equipment	Shot peening equipment	23101518	
onet.org.ai	Tool	SkinMills	Skin mills	Skin mills	23242505	
onet.org.ai	Tool	SmallHoleGauges	Small hole gauges	Small hole gauges	41111647	
onet.org.ai	Tool	SnapGauges	Snap gauges	Snap gauges	41111623	
onet.org.ai	Tool	SocketWrenches	Socket wrenches	Socket wrenches	27111704	
onet.org.ai	Tool	SoftFaceHammers	Soft face hammers	Soft face hammers	27111602	
onet.org.ai	Tool	SplitDies	Split dies	Split dies	27112810	
onet.org.ai	Tool	SpringCalipers	Spring calipers	Spring calipers	41111621	
onet.org.ai	Tool	StraightChisels	Straight chisels	Straight chisels	27111901	
onet.org.ai	Tool	Straightedges	Straightedges	Straightedges	27111807	
onet.org.ai	Tool	TaperTaps	Taper taps	Taper taps	23241615	
onet.org.ai	Tool	Telescopes	Telescopes	Telescopes	41111715	
onet.org.ai	Tool	TelescopingGauges	Telescoping gauges	Telescoping gauges	41111646	
onet.org.ai	Tool	ThreadGauges	Thread gauges	Thread gauges	41111607	
onet.org.ai	Tool	TorqueWrenches	Torque wrenches	Torque wrenches	27111715	
onet.org.ai	Tool	TorxDrivers	Torx drivers	Torx drivers	27111716	
onet.org.ai	Tool	TriSquares	Tri-squares	Tri-squares	27111803	
onet.org.ai	Tool	TwistDrills	Twist drills	Twist drills	23242104	
onet.org.ai	Tool	VBlocks	V blocks	V blocks	41111618	
onet.org.ai	Tool	Vertical_Turret_Lathes_Vtl	Vertical turret lathes VTL	Vertical turret lathes VTL	23242305	
onet.org.ai	Tool	VibrationTransducers	Vibration transducers	Vibration transducers	41114624	
onet.org.ai	Tool	VixenFiles	Vixen files	Vixen files	27111934	
onet.org.ai	Tool	WeldingTorches	Welding torches	Welding torches	23271821	
onet.org.ai	Tool	X_Ray_Inspection_Equipment	X ray inspection equipment	X ray inspection equipment	41111808	
onet.org.ai	Tool	BlueprintMachines	Blueprint machines	Blueprint machines	43212114	
onet.org.ai	Tool	BrickmasonsTrowels	Brickmasons' trowels	Brickmasons' trowels	27112201	
onet.org.ai	Tool	Dessicators	Dessicators	Dessicators	41102426	
onet.org.ai	Tool	DroppingPipettes	Dropping pipettes	Dropping pipettes	41121513	
onet.org.ai	Tool	EngineersTransits	Engineers' transits	Engineers' transits	41114204	
onet.org.ai	Tool	EvaporatingDishes	Evaporating dishes	Evaporating dishes	41121812	
onet.org.ai	Tool	FieldDataCollectors	Field data collectors	Field data collectors	43211715	
onet.org.ai	Tool	FilterPapers	Filter papers	Filter papers	40161803	
onet.org.ai	Tool	GlassBeakers	Glass beakers	Glass beakers	41121803	
onet.org.ai	Tool	GlassBurets	Glass burets	Glass burets	41121808	
onet.org.ai	Tool	GraduatedGlassCylinders	Graduated glass cylinders	Graduated glass cylinders	41121805	
onet.org.ai	Tool	HandAugers	Hand augers	Hand augers	27111509	
onet.org.ai	Tool	Hand_Operated_Boring_Machines	Hand-operated boring machines	Hand-operated boring machines	20111601	
onet.org.ai	Tool	Hydrometers	Hydrometers	Hydrometers	41113024	
onet.org.ai	Tool	LaboratoryBalances	Laboratory balances	Laboratory balances	41111502	
onet.org.ai	Tool	LaboratoryBulbSyringes	Laboratory bulb syringes	Laboratory bulb syringes	41122004	
onet.org.ai	Tool	Laboratory_Mechanical_Convection_Ovens	Laboratory mechanical convection ovens	Laboratory mechanical convection ovens	41104501	
onet.org.ai	Tool	LaboratoryVials	Laboratory vials	Laboratory vials	41121806	
onet.org.ai	Tool	MagneticStirrers	Magnetic stirrers	Magnetic stirrers	41103806	
onet.org.ai	Tool	MetalCones	Metal cones	Metal cones	41114603	
onet.org.ai	Tool	NuclearDensometers	Nuclear densometers	Nuclear densometers	41103303	
onet.org.ai	Tool	PavingSampleSplitters	Paving sample splitters	Paving sample splitters	41114603	
onet.org.ai	Tool	PocketPenetrometers	Pocket penetrometers	Pocket penetrometers	41113904	
onet.org.ai	Tool	PrecipitationGauges	Precipitation gauges	Precipitation gauges	41114403	
onet.org.ai	Tool	RotaryRockDrills	Rotary rock drills	Rotary rock drills	20102102	
onet.org.ai	Tool	RubberMallets	Rubber mallets	Rubber mallets	27111617	
onet.org.ai	Tool	Sledgehammers	Sledgehammers	Sledgehammers	27111615	
onet.org.ai	Tool	SlumpCones	Slump cones	Slump cones	41114603	
onet.org.ai	Tool	Small_Gauge_Surface_Drilling_Rigs	Small-gauge surface drilling rigs	Small-gauge surface drilling rigs	20122820	
onet.org.ai	Tool	SoilAugers	Soil augers	Soil augers	41113909	
onet.org.ai	Tool	SoilDensityTesters	Soil density testers	Soil density testers	41113905	
onet.org.ai	Tool	SoilMoistureMeters	Soil moisture meters	Soil moisture meters	41112304	
onet.org.ai	Tool	Soil_Resistivity_Test_Kits	Soil resistivity test kits	Soil resistivity test kits	41113910	
onet.org.ai	Tool	SoilSamplingTubes	Soil sampling tubes	Soil sampling tubes	41113909	
onet.org.ai	Tool	SoilTestingKits	Soil testing kits	Soil testing kits	41113910	
onet.org.ai	Tool	TampingRods	Tamping rods	Tamping rods	22101507	
onet.org.ai	Tool	Thin_Walled_Shelby_Tubes	Thin-walled Shelby tubes	Thin-walled Shelby tubes	41113909	
onet.org.ai	Tool	Torvanes	Torvanes	Torvanes	41114619	
onet.org.ai	Tool	VibrationMonitors	Vibration monitors	Vibration monitors	41114624	
onet.org.ai	Tool	WideMouthedFunnels	Wide-mouthed funnels	Wide-mouthed funnels	41121809	
onet.org.ai	Tool	Alternating_Current_Ac_Generators	Alternating current AC generators	Alternating current AC generators	26111601	
onet.org.ai	Tool	AnalogCurrentMeters	Analog current meters	Analog current meters	41113637	
onet.org.ai	Tool	AnalogMultimeters	Analog multimeters	Analog multimeters	41113630	
onet.org.ai	Tool	Anti_Static_Heel_Grounders	Anti-static heel grounders	Anti-static heel grounders	46182102	
onet.org.ai	Tool	BenchLathes	Bench lathes	Bench lathes	23242304	
onet.org.ai	Tool	Brushless_Direct_Current_Dc_Motors	Brushless direct current DC motors	Brushless direct current DC motors	26101209	
onet.org.ai	Tool	Computerized_Numerical_Control_Cnc_Machining_Centers	Computerized numerical control CNC machining centers	Computerized numerical control CNC machining centers	23101513	
onet.org.ai	Tool	CurrentProbes	Current probes	Current probes	41111905	
onet.org.ai	Tool	DesolderingStations	Desoldering stations	Desoldering stations	23271607	
onet.org.ai	Tool	DigitalLogicAnalyzers	Digital logic analyzers	Digital logic analyzers	41113704	
onet.org.ai	Tool	Direct_Current_Dc_Potentiometers	Direct current DC potentiometers	Direct current DC potentiometers	41113633	
onet.org.ai	Tool	DualPowerSupplies	Dual power supplies	Dual power supplies	26111611	
onet.org.ai	Tool	HarmonicAnalyzers	Harmonic analyzers	Harmonic analyzers	41115303	
onet.org.ai	Tool	MagneticPickupTools	Magnetic pickup tools	Magnetic pickup tools	27112109	
onet.org.ai	Tool	Metal_Oxide_Varistors_Mov	Metal-oxide varistors MOV	Metal-oxide varistors MOV	32121603	
onet.org.ai	Tool	MicrowaveFrequencyCounters	Microwave frequency counters	Microwave frequency counters	41115304	
onet.org.ai	Tool	NanosecondUniversalCounters	Nanosecond universal counters	Nanosecond universal counters	41111902	
onet.org.ai	Tool	PhaseShiftIndicators	Phase shift indicators	Phase shift indicators	41113602	
onet.org.ai	Tool	PhaseShifters	Phase shifters	Phase shifters	32101524	
onet.org.ai	Tool	PowerDrills	Power drills	Power drills	27112703	
onet.org.ai	Tool	PowerQualityAnalyzers	Power quality analyzers	Power quality analyzers	41113708	
onet.org.ai	Tool	QMeters	Q meters	Q meters	41113634	
onet.org.ai	Tool	Radio_Frequency_Rf_Amplifiers	Radio frequency RF amplifiers	Radio frequency RF amplifiers	32101514	
onet.org.ai	Tool	Radio_Frequency_Rf_Signal_Generators	Radio frequency RF signal generators	Radio frequency RF signal generators	41115320	
onet.org.ai	Tool	Radio_Frequency_Rf_Spectrum_Analyzers	Radio frequency RF spectrum analyzers	Radio frequency RF spectrum analyzers	41115303	
onet.org.ai	Tool	ReflowOvens	Reflow ovens	Reflow ovens	41104501	
onet.org.ai	Tool	SignalMeasuringEquipment	Signal measuring equipment	Signal measuring equipment	41113630	
onet.org.ai	Tool	SolderingEquipment	Soldering equipment	Soldering equipment	23271603	
onet.org.ai	Tool	SolderingStations	Soldering stations	Soldering stations	23271607	
onet.org.ai	Tool	Standing_Wave_Ratio_Swr_Meters	Standing wave ratio SWR meters	Standing wave ratio SWR meters	41113637	
onet.org.ai	Tool	Stroboscopes	Stroboscopes	Stroboscopes	41111921	
onet.org.ai	Tool	Tachometers	Tachometers	Tachometers	41112802	
onet.org.ai	Tool	Transformers	Transformers	Transformers	39121003	
onet.org.ai	Tool	VoltageProbes	Voltage probes	Voltage probes	41111905	
onet.org.ai	Tool	WeldingGoggles	Welding goggles	Welding goggles	46181804	
onet.org.ai	Tool	WeldingHoods	Welding hoods	Welding hoods	46181703	
onet.org.ai	Tool	WireCutters	Wire cutters	Wire cutters	27111511	
onet.org.ai	Tool	WireStrippers	Wire strippers	Wire strippers	27111510	
onet.org.ai	Tool	Wrist_Anti_Static_Straps	Wrist anti-static straps	Wrist anti-static straps	46182101	
onet.org.ai	Tool	AnalogOscilloscopes	Analog oscilloscopes	Analog oscilloscopes	41113638	
onet.org.ai	Tool	ConductivitySensors	Conductivity sensors	Conductivity sensors	41115609	
onet.org.ai	Tool	DigitalTachometers	Digital tachometers	Digital tachometers	41112802	
onet.org.ai	Tool	FramingSquares	Framing squares	Framing squares	27111803	
onet.org.ai	Tool	Hammers	Hammers	Hammers	27111602	
onet.org.ai	Tool	HeatTreatmentFurnaces	Heat treatment furnaces	Heat treatment furnaces	40101831	
onet.org.ai	Tool	HexWrenches	Hex wrenches	Hex wrenches	27111710	
onet.org.ai	Tool	HyperspectralImagingEquipment	Hyperspectral imaging equipment	Hyperspectral imaging equipment	41115402	
onet.org.ai	Tool	IronWorkers	Iron workers	Iron workers	27111505	
onet.org.ai	Tool	LaserAlignmentTools	Laser alignment tools	Laser alignment tools	41111615	
onet.org.ai	Tool	LaserEngravers	Laser engravers	Laser engravers	23101515	
onet.org.ai	Tool	MachiningCenters	Machining centers	Machining centers	23101513	
onet.org.ai	Tool	ManualMills	Manual mills	Manual mills	23101513	
onet.org.ai	Tool	MultispectralImagingEquipment	Multispectral imaging equipment	Multispectral imaging equipment	41115408	
onet.org.ai	Tool	PipeThreadingMachines	Pipe threading machines	Pipe threading machines	23241511	
onet.org.ai	Tool	PneumaticElectricConverters	Pneumatic electric converters	Pneumatic electric converters	39121008	
onet.org.ai	Tool	ProtectiveGoggles	Protective goggles	Protective goggles	46181804	
onet.org.ai	Tool	ProximitySensors	Proximity sensors	Proximity sensors	41111926	
onet.org.ai	Tool	RoboticWelders	Robotic welders	Robotic welders	23153204	
onet.org.ai	Tool	Selective_Laser_Sintering_Sls_Systems	Selective laser sintering SLS systems	Selective laser sintering SLS systems	23261505	
onet.org.ai	Tool	SocketWrenchSets	Socket wrench sets	Socket wrench sets	27111703	
onet.org.ai	Tool	ThermalCameras	Thermal cameras	Thermal cameras	41115325	
onet.org.ai	Tool	Three_Dimensional_Prototyping_Printers	Three-dimensional prototyping printers	Three-dimensional prototyping printers	23261507	
onet.org.ai	Tool	Tungsten_Inert_Gas_Tig_Welding_Equipment	Tungsten inert gas TIG welding equipment	Tungsten inert gas TIG welding equipment	23271407	
onet.org.ai	Tool	X_Y_Positioning_Tables	X-Y positioning tables	X-Y positioning tables	23153018	
onet.org.ai	Tool	ChartRecorders	Chart recorders	Chart recorders	41111906	
onet.org.ai	Tool	ElectricDrills	Electric drills	Electric drills	27112703	
onet.org.ai	Tool	HydraulicDataloggers	Hydraulic dataloggers	Hydraulic dataloggers	43211715	
onet.org.ai	Tool	LaserInterferometers	Laser interferometers	Laser interferometers	41115306	
onet.org.ai	Tool	Programmable_Automation_Controllers_Pac	Programmable automation controllers PAC	Programmable automation controllers PAC	32101628	
onet.org.ai	Tool	RoboticTeachPendants	Robotic teach pendants	Robotic teach pendants	23153204	
onet.org.ai	Tool	SolderingTools	Soldering tools	Soldering tools	23271603	
onet.org.ai	Tool	Volt_Ohm_Meters_Vom	Volt-ohm meters VOM	Volt-ohm meters VOM	41113631	
onet.org.ai	Tool	WaveformMonitors	Waveform monitors	Waveform monitors	41113638	
onet.org.ai	Tool	13c_Nuclear_Magnetic_Resonance_Nmr_Spectrometers	13C nuclear magnetic resonance NMR spectrometers	13C nuclear magnetic resonance NMR spectrometers	41115409	
onet.org.ai	Tool	Aerobic_Laboratory_Scale_Reactors	Aerobic laboratory scale reactors	Aerobic laboratory scale reactors	23151804	
onet.org.ai	Tool	AirborneParticulateSamplers	Airborne particulate samplers	Airborne particulate samplers	41104008	
onet.org.ai	Tool	Anaerobic_Laboratory_Glove_Bags	Anaerobic laboratory glove bags	Anaerobic laboratory glove bags	41103406	
onet.org.ai	Tool	Anaerobic_Laboratory_Scale_Reactors	Anaerobic laboratory scale reactors	Anaerobic laboratory scale reactors	23151804	
onet.org.ai	Tool	ArgonLasers	Argon lasers	Argon lasers	41115307	
onet.org.ai	Tool	AutotitrationSystems	Autotitration systems	Autotitration systems	41115602	
onet.org.ai	Tool	Bailers	Bailers	Bailers	41104005	
onet.org.ai	Tool	Beakers	Beakers	Beakers	41121803	
onet.org.ai	Tool	BenchtopNephelometers	Benchtop nephelometers	Benchtop nephelometers	41113026	
onet.org.ai	Tool	BenchtopRefrigeratedCentrifuges	Benchtop refrigerated centrifuges	Benchtop refrigerated centrifuges	41103904	
onet.org.ai	Tool	Blenders	Blenders	Blenders	41101518	
onet.org.ai	Tool	CameraEquippedMicroscopes	Camera-equipped microscopes	Camera-equipped microscopes	41111706	
onet.org.ai	Tool	CarbonAnalyzers	Carbon analyzers	Carbon analyzers	41113315	
onet.org.ai	Tool	ChemicalFumeHoods	Chemical fume hoods	Chemical fume hoods	41103502	
onet.org.ai	Tool	DessicatorChambers	Dessicator chambers	Dessicator chambers	41102426	
onet.org.ai	Tool	Dichotomous_Particulate_Matter_Samplers	Dichotomous particulate matter samplers	Dichotomous particulate matter samplers	41104008	
onet.org.ai	Tool	DifferentialMobilityAnalyzers	Differential mobility analyzers	Differential mobility analyzers	41113903	
onet.org.ai	Tool	DigesterApparatus	Digester apparatus	Digester apparatus	23151804	
onet.org.ai	Tool	DropVolumeTensiometers	Drop volume tensiometers	Drop volume tensiometers	41103317	
onet.org.ai	Tool	Dynamic_Contact_Angle_Apparatus	Dynamic contact angle apparatus	Dynamic contact angle apparatus	41103317	
onet.org.ai	Tool	ElectrophoresisTanks	Electrophoresis tanks	Electrophoresis tanks	41105305	
onet.org.ai	Tool	ErlenmeyerFlasks	Erlenmeyer flasks	Erlenmeyer flasks	41121804	
onet.org.ai	Tool	Fecal_Coliform_Constant_Temperature_Shaker_Baths	Fecal coliform constant temperature shaker baths	Fecal coliform constant temperature shaker baths	41103710	
onet.org.ai	Tool	Fermenters	Fermenters	Fermenters	41104301	
onet.org.ai	Tool	FilterPressSimulators	Filter press simulators	Filter press simulators	47101525	
onet.org.ai	Tool	FilteringFunnels	Filtering funnels	Filtering funnels	41121809	
onet.org.ai	Tool	FlatbedScanners	Flatbed scanners	Flatbed scanners	43211711	
onet.org.ai	Tool	FlowInjectionAnalyzers	Flow injection analyzers	Flow injection analyzers	41103309	
onet.org.ai	Tool	Fluorimeters	Fluorimeters	Fluorimeters	41115401	
onet.org.ai	Tool	FractionCollectors	Fraction collectors	Fraction collectors	41105305	
onet.org.ai	Tool	Freezers	Freezers	Freezers	41103005	
onet.org.ai	Tool	FrenchPresses	French presses	French presses	41101505	
onet.org.ai	Tool	Funnels	Funnels	Funnels	41121809	
onet.org.ai	Tool	Furnaces	Furnaces	Furnaces	41104609	
onet.org.ai	Tool	GasMassSpectroscopes	Gas mass spectroscopes	Gas mass spectroscopes	41115404	
onet.org.ai	Tool	GlasswareAdapters	Glassware adapters	Glassware adapters	41121815	
onet.org.ai	Tool	GlasswareCondensers	Glassware condensers	Glassware condensers	41104814	
onet.org.ai	Tool	GraduatedCylinders	Graduated cylinders	Graduated cylinders	41121805	
onet.org.ai	Tool	GroundwaterPumps	Groundwater pumps	Groundwater pumps	41104007	
onet.org.ai	Tool	GroundwaterSamplingEquipment	Groundwater sampling equipment	Groundwater sampling equipment	41104007	
onet.org.ai	Tool	Hazardous_Material_Protective_Clothing	Hazardous material protective clothing	Hazardous material protective clothing	46181509	
onet.org.ai	Tool	HeatingMantles	Heating mantles	Heating mantles	41102405	
onet.org.ai	Tool	High_Pressure_Liquid_Chromatograph_Hplc_With_Ultravioletvisible_Uvvis_Absorbance_Detectors	High pressure liquid chromatograph HPLC with ultraviolet/visible UV/Vis absorbance detectors	High pressure liquid chromatograph HPLC with ultraviolet/visible UV/Vis absorbance detectors	41115707	
onet.org.ai	Tool	HighPressuretemperatureReactors	High-pressure/temperature reactors	High-pressure/temperature reactors	23151804	
onet.org.ai	Tool	HighSpeedCentrifuges	High-speed centrifuges	High-speed centrifuges	41103903	
onet.org.ai	Tool	HotPlateStirrers	Hot plate stirrers	Hot plate stirrers	41102423	
onet.org.ai	Tool	IncubatorShakers	Incubator shakers	Incubator shakers	41104405	
onet.org.ai	Tool	InvertedMicroscopes	Inverted microscopes	Inverted microscopes	41111712	
onet.org.ai	Tool	Ion_Selective_Electrode_Ise_Meters	Ion selective electrode ISE meters	Ion selective electrode ISE meters	41115606	
onet.org.ai	Tool	LaboratoryScales	Laboratory scales	Laboratory scales	41111502	
onet.org.ai	Tool	LaboratoryShakers	Laboratory shakers	Laboratory shakers	41103811	
onet.org.ai	Tool	LiquidMassSpectroscopes	Liquid mass spectroscopes	Liquid mass spectroscopes	41115404	
