url	ns	type	id	name	description	code	domainIncludes	rangeIncludes	sourceUrl
https://schema.org.ai/isEncodedByBioChemEntity	schema.org.ai	Property	isEncodedByBioChemEntity	isEncodedByBioChemEntity	Another BioChemEntity encoding by this one.	isEncodedByBioChemEntity	BioChemEntity	Gene	isEncodedByBioChemEntity
https://schema.org.ai/foundingDate	schema.org.ai	Property	foundingDate	foundingDate	The date that this organization was founded.	foundingDate	Organization	Date	foundingDate
https://schema.org.ai/referee	schema.org.ai	Property	referee	referee	An official who watches a game or match closely to enforce the rules and arbitrate on matters arising from the play such as referees, umpires or judges. The name of the effective function can vary according to the sport.	referee	SportsEvent	Person	referee
https://schema.org.ai/name	schema.org.ai	Property	name	name	The name of the item.	name	Thing	Text	name
https://schema.org.ai/torque	schema.org.ai	Property	torque	torque	The torque (turning force) of the vehicle's engine.\n\nTypical unit code(s): NU for newton metre (N m), F17 for pound-force per foot, or F48 for pound-force per inch\n\n* Note 1: You can link to information about how the given value has been determined (e.g. reference RPM) using the [[valueReference]] property.\n* Note 2: You can use [[minValue]] and [[maxValue]] to indicate ranges.	torque	EngineSpecification	QuantitativeValue	torque
https://schema.org.ai/seasons	schema.org.ai	Property	seasons	seasons	A season in a media series.	seasons	TVSeries,RadioSeries,VideoGameSeries	CreativeWorkSeason	seasons
https://schema.org.ai/primaryImageOfPage	schema.org.ai	Property	primaryImageOfPage	primaryImageOfPage	Indicates the main image on the page.	primaryImageOfPage	WebPage	ImageObject	primaryImageOfPage
https://schema.org.ai/geoIntersects	schema.org.ai	Property	geoIntersects	geoIntersects	Represents spatial relations in which two geometries (or the places they represent) have at least one point in common. As defined in [DE-9IM](https://en.wikipedia.org/wiki/DE-9IM).	geoIntersects	Place,GeospatialGeometry	Place,GeospatialGeometry	geoIntersects
https://schema.org.ai/parents	schema.org.ai	Property	parents	parents	A parents of the person.	parents	Person	Person	parents
https://schema.org.ai/countriesSupported	schema.org.ai	Property	countriesSupported	countriesSupported	Countries for which the application is supported. You can also provide the two-letter ISO 3166-1 alpha-2 country code.	countriesSupported	SoftwareApplication	Text	countriesSupported
https://schema.org.ai/caption	schema.org.ai	Property	caption	caption	The caption for this object. For downloadable machine formats (closed caption, subtitles etc.) use MediaObject and indicate the [[encodingFormat]].	caption	ImageObject,AudioObject,VideoObject	MediaObject,Text	caption
https://schema.org.ai/subtitleLanguage	schema.org.ai	Property	subtitleLanguage	subtitleLanguage	Languages in which subtitles/captions are available, in [IETF BCP 47 standard format](http://tools.ietf.org/html/bcp47).	subtitleLanguage	ScreeningEvent,TVEpisode,BroadcastEvent,Movie	Language,Text	subtitleLanguage
https://schema.org.ai/permissions	schema.org.ai	Property	permissions	permissions	Permission(s) required to run the app (for example, a mobile app may require full internet access or may run only on wifi).	permissions	SoftwareApplication	Text	permissions
https://schema.org.ai/incentiveType	schema.org.ai	Property	incentiveType	incentiveType	The type of incentive offered (tax credit/rebate, tax deduction, tax waiver, subsidies, etc.).	incentiveType	FinancialIncentive	IncentiveType	incentiveType
https://schema.org.ai/postalCodeEnd	schema.org.ai	Property	postalCodeEnd	postalCodeEnd	Last postal code in the range (included). Needs to be after [[postalCodeBegin]].	postalCodeEnd	PostalCodeRangeSpecification	Text	postalCodeEnd
https://schema.org.ai/offeredBy	schema.org.ai	Property	offeredBy	offeredBy	A pointer to the organization or person making the offer.	offeredBy	Offer	Organization,Person	offeredBy
https://schema.org.ai/dissolutionDate	schema.org.ai	Property	dissolutionDate	dissolutionDate	The date that this organization was dissolved.	dissolutionDate	Organization	Date	dissolutionDate
https://schema.org.ai/hasCredential	schema.org.ai	Property	hasCredential	hasCredential	A credential awarded to the Person or Organization.	hasCredential	Person,Organization	EducationalOccupationalCredential	hasCredential
https://schema.org.ai/geoWithin	schema.org.ai	Property	geoWithin	geoWithin	Represents a relationship between two geometries (or the places they represent), relating a geometry to one that contains it, i.e. it is inside (i.e. within) its interior. As defined in [DE-9IM](https://en.wikipedia.org/wiki/DE-9IM).	geoWithin	GeospatialGeometry,Place	GeospatialGeometry,Place	geoWithin
https://schema.org.ai/administrationRoute	schema.org.ai	Property	administrationRoute	administrationRoute	A route by which this drug may be administered, e.g. 'oral'.	administrationRoute	Drug	Text	administrationRoute
https://schema.org.ai/servicePostalAddress	schema.org.ai	Property	servicePostalAddress	servicePostalAddress	The address for accessing the service by mail.	servicePostalAddress	ServiceChannel	PostalAddress	servicePostalAddress
https://schema.org.ai/expertConsiderations	schema.org.ai	Property	expertConsiderations	expertConsiderations	Medical expert advice related to the plan.	expertConsiderations	Diet	Text	expertConsiderations
https://schema.org.ai/safetyConsideration	schema.org.ai	Property	safetyConsideration	safetyConsideration	Any potential safety concern associated with the supplement. May include interactions with other drugs and foods, pregnancy, breastfeeding, known adverse reactions, and documented efficacy of the supplement.	safetyConsideration	DietarySupplement	Text	safetyConsideration
https://schema.org.ai/[object Object]	schema.org.ai	Property	[object Object]	[object Object]	[object Object]	collectionSize	Collection	Integer	collectionSize
https://schema.org.ai/coach	schema.org.ai	Property	coach	coach	A person that acts in a coaching role for a sports team.	coach	SportsTeam	Person	coach
https://schema.org.ai/mainEntityOfPage	schema.org.ai	Property	mainEntityOfPage	mainEntityOfPage	Indicates a page (or other CreativeWork) for which this thing is the main entity being described. See [background notes](/docs/datamodel.html#mainEntityBackground) for details.	mainEntityOfPage	Thing	CreativeWork,URL	mainEntityOfPage
https://schema.org.ai/founder	schema.org.ai	Property	founder	founder	A person or organization who founded this organization.	founder	Organization	Organization,Person	founder
https://schema.org.ai/eventAttendanceMode	schema.org.ai	Property	eventAttendanceMode	eventAttendanceMode	The eventAttendanceMode of an event indicates whether it occurs online, offline, or a mix.	eventAttendanceMode	Event	EventAttendanceModeEnumeration	eventAttendanceMode
https://schema.org.ai/contentSize	schema.org.ai	Property	contentSize	contentSize	File size in (mega/kilo)bytes.	contentSize	MediaObject	Text	contentSize
https://schema.org.ai/inverseOf	schema.org.ai	Property	inverseOf	inverseOf	Relates a property to a property that is its inverse. Inverse properties relate the same pairs of items to each other, but in reversed direction. For example, the 'alumni' and 'alumniOf' properties are inverseOf each other. Some properties don't have explicit inverses; in these situations RDFa and JSON-LD syntax for reverse properties can be used.	inverseOf	Property	Property	inverseOf
https://schema.org.ai/characterAttribute	schema.org.ai	Property	characterAttribute	characterAttribute	A piece of data that represents a particular aspect of a fictional character (skill, power, character points, advantage, disadvantage).	characterAttribute	Game,VideoGameSeries	Thing	characterAttribute
https://schema.org.ai/alumniOf	schema.org.ai	Property	alumniOf	alumniOf	An organization that the person is an alumni of.	alumniOf	Person	Organization,EducationalOrganization	alumniOf
https://schema.org.ai/asin	schema.org.ai	Property	asin	asin	An Amazon Standard Identification Number (ASIN) is a 10-character alphanumeric unique identifier assigned by Amazon.com and its partners for product identification within the Amazon organization (summary from [Wikipedia](https://en.wikipedia.org/wiki/Amazon_Standard_Identification_Number)'s article).  Note also that this is a definition for how to include ASINs in Schema.org data, and not a definition of ASINs in general - see documentation from Amazon for authoritative details. ASINs are most commonly encoded as text strings, but the [asin] property supports URL/URI as potential values too.	asin	Offer,Product,Demand	URL,Text	asin
https://schema.org.ai/accessibilityControl	schema.org.ai	Property	accessibilityControl	accessibilityControl	Identifies input methods that are sufficient to fully control the described resource. Values should be drawn from the [approved vocabulary](https://www.w3.org/2021/a11y-discov-vocab/latest/#accessibilityControl-vocabulary).	accessibilityControl	CreativeWork	Text	accessibilityControl
https://schema.org.ai/value	schema.org.ai	Property	value	value	The value of a [[QuantitativeValue]] (including [[Observation]]) or property value node.\n\n* For [[QuantitativeValue]] and [[MonetaryAmount]], the recommended type for values is 'Number'.\n* For [[PropertyValue]], it can be 'Text', 'Number', 'Boolean', or 'StructuredValue'.\n* Use values from 0123456789 (Unicode 'DIGIT ZERO' (U+0030) to 'DIGIT NINE' (U+0039)) rather than superficially similar Unicode symbols.\n* Use '.' (Unicode 'FULL STOP' (U+002E)) rather than ',' to indicate a decimal point. Avoid using these symbols as a readability separator.	value	QuantitativeValue,PropertyValue,MonetaryAmount	Number,StructuredValue,Boolean,Text	value
https://schema.org.ai/[object Object]	schema.org.ai	Property	[object Object]	[object Object]	[object Object]	archiveHeld	ArchiveOrganization	ArchiveComponent	archiveHeld
https://schema.org.ai/valueAddedTaxIncluded	schema.org.ai	Property	valueAddedTaxIncluded	valueAddedTaxIncluded	Specifies whether the applicable value-added tax (VAT) is included in the price specification or not.	valueAddedTaxIncluded	PriceSpecification	Boolean	valueAddedTaxIncluded
https://schema.org.ai/author	schema.org.ai	Property	author	author	The author of this content or rating. Please note that author is special in that HTML 5 provides a special mechanism for indicating authorship via the rel tag. That is equivalent to this and may be used interchangeably.	author	Rating,CreativeWork	Person,Organization	author
https://schema.org.ai/relevantOccupation	schema.org.ai	Property	relevantOccupation	relevantOccupation	The Occupation for the JobPosting.	relevantOccupation	JobPosting	Occupation	relevantOccupation
https://schema.org.ai/taxID	schema.org.ai	Property	taxID	taxID	The Tax / Fiscal ID of the organization or person, e.g. the TIN in the US or the CIF/NIF in Spain.	taxID	Person,Organization	Text	taxID
https://schema.org.ai/releaseNotes	schema.org.ai	Property	releaseNotes	releaseNotes	Description of what changed in this version.	releaseNotes	SoftwareApplication	URL,Text	releaseNotes
https://schema.org.ai/event	schema.org.ai	Property	event	event	Upcoming or past event associated with this place, organization, or action.	event	InformAction,Place,Organization,JoinAction,InviteAction,LeaveAction,PlayAction	Event	event
https://schema.org.ai/legalStatus	schema.org.ai	Property	legalStatus	legalStatus	The drug or supplement's legal status, including any controlled substance schedules that apply.	legalStatus	Drug,MedicalEntity,DietarySupplement	DrugLegalStatus,MedicalEnumeration,Text	legalStatus
https://schema.org.ai/trackingNumber	schema.org.ai	Property	trackingNumber	trackingNumber	Shipper tracking number.	trackingNumber	ParcelDelivery	Text	trackingNumber
https://schema.org.ai/collection	schema.org.ai	Property	collection	collection	A sub property of object. The collection target of the action.	collection	UpdateAction	Thing	collection
https://schema.org.ai/playerType	schema.org.ai	Property	playerType	playerType	Player type required&#x2014;for example, Flash or Silverlight.	playerType	MediaObject	Text	playerType
https://schema.org.ai/cvdNumVentUse	schema.org.ai	Property	cvdNumVentUse	cvdNumVentUse	numventuse - MECHANICAL VENTILATORS IN USE: Total number of ventilators in use.	cvdNumVentUse	CDCPMDRecord	Number	cvdNumVentUse
https://schema.org.ai/typicalCreditsPerTerm	schema.org.ai	Property	typicalCreditsPerTerm	typicalCreditsPerTerm	The number of credits or units a full-time student would be expected to take in 1 term however 'term' is defined by the institution.	typicalCreditsPerTerm	EducationalOccupationalProgram	Integer,StructuredValue	typicalCreditsPerTerm
https://schema.org.ai/benefits	schema.org.ai	Property	benefits	benefits	Description of benefits associated with the job.	benefits	JobPosting	Text	benefits
https://schema.org.ai/stepValue	schema.org.ai	Property	stepValue	stepValue	The stepValue attribute indicates the granularity that is expected (and required) of the value in a PropertyValueSpecification.	stepValue	PropertyValueSpecification	Number	stepValue
https://schema.org.ai/translator	schema.org.ai	Property	translator	translator	Organization or person who adapts a creative work to different languages, regional differences and technical requirements of a target market, or that translates during some event.	translator	Event,CreativeWork	Person,Organization	translator
https://schema.org.ai/actionProcess	schema.org.ai	Property	actionProcess	actionProcess	Description of the process by which the action was performed.	actionProcess	Action	HowTo	actionProcess
https://schema.org.ai/codeSampleType	schema.org.ai	Property	codeSampleType	codeSampleType	What type of code sample: full (compile ready) solution, code snippet, inline code, scripts, template.	codeSampleType	SoftwareSourceCode	Text	codeSampleType
https://schema.org.ai/contactlessPayment	schema.org.ai	Property	contactlessPayment	contactlessPayment	A secure method for consumers to purchase products or services via debit, credit or smartcards by using RFID or NFC technology.	contactlessPayment	PaymentCard	Boolean	contactlessPayment
https://schema.org.ai/speakable	schema.org.ai	Property	speakable	speakable	Indicates sections of a Web page that are particularly 'speakable' in the sense of being highlighted as being especially appropriate for text-to-speech conversion. Other sections of a page may also be usefully spoken in particular circumstances; the 'speakable' property serves to indicate the parts most likely to be generally useful for speech.  The *speakable* property can be repeated an arbitrary number of times, with three kinds of possible 'content-locator' values:  1.) *id-value* URL references - uses *id-value* of an element in the page being annotated. The simplest use of *speakable* has (potentially relative) URL values, referencing identified sections of the document concerned.  2.) CSS Selectors - addresses content in the annotated page, e.g. via class attribute. Use the [[cssSelector]] property.  3.)  XPaths - addresses content via XPaths (assuming an XML view of the content). Use the [[xpath]] property.   For more sophisticated markup of speakable sections beyond simple ID references, either CSS selectors or XPath expressions to pick out document section(s) as speakable. For this we define a supporting type, [[SpeakableSpecification]]  which is defined to be a possible value of the *speakable* property.          	speakable	WebPage,Article	URL,SpeakableSpecification	speakable
https://schema.org.ai/appearance	schema.org.ai	Property	appearance	appearance	Indicates an occurrence of a [[Claim]] in some [[CreativeWork]].	appearance	Claim	CreativeWork	appearance
https://schema.org.ai/application	schema.org.ai	Property	application	application	An application that can complete the request.	application	EntryPoint	SoftwareApplication	application
https://schema.org.ai/originAddress	schema.org.ai	Property	originAddress	originAddress	Shipper's address.	originAddress	ParcelDelivery	PostalAddress	originAddress
https://schema.org.ai/costCategory	schema.org.ai	Property	costCategory	costCategory	The category of cost, such as wholesale, retail, reimbursement cap, etc.	costCategory	DrugCost	DrugCostCategory	costCategory
https://schema.org.ai/program	schema.org.ai	Property	program	program	The [MemberProgram](https://schema.org/MemberProgram) associated with a [ProgramMembership](https://schema.org/ProgramMembership).	program	ProgramMembership	MemberProgram	program
https://schema.org.ai/address	schema.org.ai	Property	address	address	Physical address of the item.	address	GeoShape,GeoCoordinates,Person,Place,Organization	Text,PostalAddress	address
https://schema.org.ai/applicationContact	schema.org.ai	Property	applicationContact	applicationContact	Contact details for further information relevant to this job posting.	applicationContact	JobPosting	ContactPoint	applicationContact
https://schema.org.ai/numberOfAirbags	schema.org.ai	Property	numberOfAirbags	numberOfAirbags	The number or type of airbags in the vehicle.	numberOfAirbags	Vehicle	Number,Text	numberOfAirbags
https://schema.org.ai/merchant	schema.org.ai	Property	merchant	merchant	'merchant' is an out-dated term for 'seller'.	merchant	Order	Person,Organization	merchant
https://schema.org.ai/deliveryStatus	schema.org.ai	Property	deliveryStatus	deliveryStatus	New entry added as the package passes through each leg of its journey (from shipment to final delivery).	deliveryStatus	ParcelDelivery	DeliveryEvent	deliveryStatus
https://schema.org.ai/superEvent	schema.org.ai	Property	superEvent	superEvent	An event that this event is a part of. For example, a collection of individual music performances might each have a music festival as their superEvent.	superEvent	Event	Event	superEvent
https://schema.org.ai/foodEvent	schema.org.ai	Property	foodEvent	foodEvent	A sub property of location. The specific food event where the action occurred.	foodEvent	CookAction	FoodEvent	foodEvent
https://schema.org.ai/colleague	schema.org.ai	Property	colleague	colleague	A colleague of the person.	colleague	Person	Person,URL	colleague
https://schema.org.ai/hasCourse	schema.org.ai	Property	hasCourse	hasCourse	A course or class that is one of the learning opportunities that constitute an educational / occupational program. No information is implied about whether the course is mandatory or optional; no guarantee is implied about whether the course will be available to everyone on the program.	hasCourse	EducationalOccupationalProgram	Course	hasCourse
https://schema.org.ai/byDay	schema.org.ai	Property	byDay	byDay	Defines the day(s) of the week on which a recurring [[Event]] takes place. May be specified using either [[DayOfWeek]], or alternatively [[Text]] conforming to iCal's syntax for byDay recurrence rules.	byDay	Schedule	Text,DayOfWeek	byDay
https://schema.org.ai/childMinAge	schema.org.ai	Property	childMinAge	childMinAge	Minimal age of the child.	childMinAge	ParentAudience	Number	childMinAge
https://schema.org.ai/ratingExplanation	schema.org.ai	Property	ratingExplanation	ratingExplanation	A short explanation (e.g. one to two sentences) providing background context and other information that led to the conclusion expressed in the rating. This is particularly applicable to ratings associated with "fact check" markup using [[ClaimReview]].	ratingExplanation	Rating	Text	ratingExplanation
https://schema.org.ai/hasMerchantReturnPolicy	schema.org.ai	Property	hasMerchantReturnPolicy	hasMerchantReturnPolicy	Specifies a MerchantReturnPolicy that may be applicable.	hasMerchantReturnPolicy	Organization,Offer,Product	MerchantReturnPolicy	hasMerchantReturnPolicy
https://schema.org.ai/starRating	schema.org.ai	Property	starRating	starRating	An official rating for a lodging business or food establishment, e.g. from national associations or standards bodies. Use the author property to indicate the rating organization, e.g. as an Organization with name such as (e.g. HOTREC, DEHOGA, WHR, or Hotelstars).	starRating	FoodEstablishment,LodgingBusiness	Rating	starRating
https://schema.org.ai/blogPosts	schema.org.ai	Property	blogPosts	blogPosts	Indicates a post that is part of a [[Blog]]. Note that historically, what we term a "Blog" was once known as a "weblog", and that what we term a "BlogPosting" is now often colloquially referred to as a "blog".	blogPosts	Blog	BlogPosting	blogPosts
https://schema.org.ai/publicTransportClosuresInfo	schema.org.ai	Property	publicTransportClosuresInfo	publicTransportClosuresInfo	Information about public transport closures.	publicTransportClosuresInfo	SpecialAnnouncement	URL,WebContent	publicTransportClosuresInfo
https://schema.org.ai/serviceAudience	schema.org.ai	Property	serviceAudience	serviceAudience	The audience eligible for this service.	serviceAudience	Service	Audience	serviceAudience
https://schema.org.ai/rxcui	schema.org.ai	Property	rxcui	rxcui	The RxCUI drug identifier from RXNORM.	rxcui	Drug	Text	rxcui
https://schema.org.ai/permitAudience	schema.org.ai	Property	permitAudience	permitAudience	The target audience for this permit.	permitAudience	Permit	Audience	permitAudience
https://schema.org.ai/includedInDataCatalog	schema.org.ai	Property	includedInDataCatalog	includedInDataCatalog	A data catalog which contains this dataset.	includedInDataCatalog	Dataset	DataCatalog	includedInDataCatalog
https://schema.org.ai/parentTaxon	schema.org.ai	Property	parentTaxon	parentTaxon	Closest parent taxon of the taxon in question.	parentTaxon	Taxon	Text,URL,Taxon	parentTaxon
https://schema.org.ai/exchangeRateSpread	schema.org.ai	Property	exchangeRateSpread	exchangeRateSpread	The difference between the price at which a broker or other intermediary buys and sells foreign currency.	exchangeRateSpread	ExchangeRateSpecification	MonetaryAmount,Number	exchangeRateSpread
https://schema.org.ai/additionalProperty	schema.org.ai	Property	additionalProperty	additionalProperty	A property-value pair representing an additional characteristic of the entity, e.g. a product feature or another characteristic for which there is no matching property in schema.org.\n\nNote: Publishers should be aware that applications designed to use specific schema.org properties (e.g. https://schema.org/width, https://schema.org/color, https://schema.org/gtin13, ...) will typically expect such data to be provided using those properties, rather than using the generic property/value mechanism. 	additionalProperty	MerchantReturnPolicy,Offer,Product,Place,QualitativeValue,QuantitativeValue	PropertyValue	additionalProperty
https://schema.org.ai/repetitions	schema.org.ai	Property	repetitions	repetitions	Number of times one should repeat the activity.	repetitions	ExercisePlan	Number,QuantitativeValue	repetitions
https://schema.org.ai/vehicleTransmission	schema.org.ai	Property	vehicleTransmission	vehicleTransmission	The type of component used for transmitting the power from a rotating power source to the wheels or other relevant component(s) ("gearbox" for cars).	vehicleTransmission	Vehicle	Text,QualitativeValue,URL	vehicleTransmission
https://schema.org.ai/tissueSample	schema.org.ai	Property	tissueSample	tissueSample	The type of tissue sample required for the test.	tissueSample	PathologyTest	Text	tissueSample
https://schema.org.ai/executableLibraryName	schema.org.ai	Property	executableLibraryName	executableLibraryName	Library file name, e.g., mscorlib.dll, system.web.dll.	executableLibraryName	APIReference	Text	executableLibraryName
https://schema.org.ai/applicableLocation	schema.org.ai	Property	applicableLocation	applicableLocation	The location in which the status applies.	applicableLocation	DrugLegalStatus,DrugCost	AdministrativeArea	applicableLocation
https://schema.org.ai/unitCode	schema.org.ai	Property	unitCode	unitCode	The unit of measurement given using the UN/CEFACT Common Code (3 characters) or a URL. Other codes than the UN/CEFACT Common Code may be used with a prefix followed by a colon.	unitCode	UnitPriceSpecification,QuantitativeValue,PropertyValue,TypeAndQuantityNode	URL,Text	unitCode
https://schema.org.ai/supersededBy	schema.org.ai	Property	supersededBy	supersededBy	Relates a term (i.e. a property, class or enumeration) to one that supersedes it.	supersededBy	Property,Enumeration,Class	Enumeration,Class,Property	supersededBy
https://schema.org.ai/[object Object]	schema.org.ai	Property	[object Object]	[object Object]	[object Object]	materialExtent	CreativeWork	Text,QuantitativeValue	materialExtent
https://schema.org.ai/softwareVersion	schema.org.ai	Property	softwareVersion	softwareVersion	Version of the software instance.	softwareVersion	SoftwareApplication	Text	softwareVersion
https://schema.org.ai/playersOnline	schema.org.ai	Property	playersOnline	playersOnline	Number of players on the server.	playersOnline	GameServer	Integer	playersOnline
https://schema.org.ai/applicantLocationRequirements	schema.org.ai	Property	applicantLocationRequirements	applicantLocationRequirements	The location(s) applicants can apply from. This is usually used for telecommuting jobs where the applicant does not need to be in a physical office. Note: This should not be used for citizenship or work visa requirements.	applicantLocationRequirements	JobPosting	AdministrativeArea	applicantLocationRequirements
https://schema.org.ai/cvdNumBedsOcc	schema.org.ai	Property	cvdNumBedsOcc	cvdNumBedsOcc	numbedsocc - HOSPITAL INPATIENT BED OCCUPANCY: Total number of staffed inpatient beds that are occupied.	cvdNumBedsOcc	CDCPMDRecord	Number	cvdNumBedsOcc
https://schema.org.ai/warrantyPromise	schema.org.ai	Property	warrantyPromise	warrantyPromise	The warranty promise(s) included in the offer.	warrantyPromise	BuyAction,SellAction	WarrantyPromise	warrantyPromise
https://schema.org.ai/honorificSuffix	schema.org.ai	Property	honorificSuffix	honorificSuffix	An honorific suffix following a Person's name such as M.D./PhD/MSCSW.	honorificSuffix	Person	Text	honorificSuffix
https://schema.org.ai/includedInHealthInsurancePlan	schema.org.ai	Property	includedInHealthInsurancePlan	includedInHealthInsurancePlan	The insurance plans that cover this drug.	includedInHealthInsurancePlan	Drug	HealthInsurancePlan	includedInHealthInsurancePlan
https://schema.org.ai/supply	schema.org.ai	Property	supply	supply	A sub-property of instrument. A supply consumed when performing instructions or a direction.	supply	HowTo,HowToDirection	HowToSupply,Text	supply
https://schema.org.ai/employmentType	schema.org.ai	Property	employmentType	employmentType	Type of employment (e.g. full-time, part-time, contract, temporary, seasonal, internship).	employmentType	JobPosting	Text	employmentType
https://schema.org.ai/numberOfAxles	schema.org.ai	Property	numberOfAxles	numberOfAxles	The number of axles.\n\nTypical unit code(s): C62.	numberOfAxles	Vehicle	Number,QuantitativeValue	numberOfAxles
https://schema.org.ai/shippingDestination	schema.org.ai	Property	shippingDestination	shippingDestination	indicates (possibly multiple) shipping destinations. These can be defined in several ways, e.g. postalCode ranges.	shippingDestination	OfferShippingDetails,ShippingConditions,DeliveryTimeSettings,ShippingRateSettings	DefinedRegion	shippingDestination
https://schema.org.ai/ratingValue	schema.org.ai	Property	ratingValue	ratingValue	The rating for the content.\n\nUsage guidelines:\n\n* Use values from 0123456789 (Unicode 'DIGIT ZERO' (U+0030) to 'DIGIT NINE' (U+0039)) rather than superficially similar Unicode symbols.\n* Use '.' (Unicode 'FULL STOP' (U+002E)) rather than ',' to indicate a decimal point. Avoid using these symbols as a readability separator.	ratingValue	Rating	Text,Number	ratingValue
https://schema.org.ai/recommendationStrength	schema.org.ai	Property	recommendationStrength	recommendationStrength	Strength of the guideline's recommendation (e.g. 'class I').	recommendationStrength	MedicalGuidelineRecommendation	Text	recommendationStrength
https://schema.org.ai/employee	schema.org.ai	Property	employee	employee	Someone working for this organization.	employee	Organization	Person	employee
https://schema.org.ai/scheduleTimezone	schema.org.ai	Property	scheduleTimezone	scheduleTimezone	Indicates the timezone for which the time(s) indicated in the [[Schedule]] are given. The value provided should be among those listed in the IANA Time Zone Database.	scheduleTimezone	Schedule	Text	scheduleTimezone
https://schema.org.ai/deliveryMethod	schema.org.ai	Property	deliveryMethod	deliveryMethod	A sub property of instrument. The method of delivery.	deliveryMethod	OrderAction,TrackAction,SendAction,ReceiveAction	DeliveryMethod	deliveryMethod
https://schema.org.ai/successorOf	schema.org.ai	Property	successorOf	successorOf	A pointer from a newer variant of a product  to its previous, often discontinued predecessor.	successorOf	ProductModel	ProductModel	successorOf
https://schema.org.ai/inChIKey	schema.org.ai	Property	inChIKey	inChIKey	InChIKey is a hashed version of the full InChI (using the SHA-256 algorithm).	inChIKey	MolecularEntity	Text	inChIKey
https://schema.org.ai/associatedMediaReview	schema.org.ai	Property	associatedMediaReview	associatedMediaReview	An associated [[MediaReview]], related by specific common content, topic or claim. The expectation is that this property would be most typically used in cases where a single activity is conducting both claim reviews and media reviews, in which case [[relatedMediaReview]] would commonly be used on a [[ClaimReview]], while [[relatedClaimReview]] would be used on [[MediaReview]].	associatedMediaReview	Review	Review	associatedMediaReview
https://schema.org.ai/performer	schema.org.ai	Property	performer	performer	A performer at the event&#x2014;for example, a presenter, musician, musical group or actor.	performer	Event	Person,Organization	performer
https://schema.org.ai/cvdNumVent	schema.org.ai	Property	cvdNumVent	cvdNumVent	numvent - MECHANICAL VENTILATORS: Total number of ventilators available.	cvdNumVent	CDCPMDRecord	Number	cvdNumVent
https://schema.org.ai/prescriptionStatus	schema.org.ai	Property	prescriptionStatus	prescriptionStatus	Indicates the status of drug prescription, e.g. local catalogs classifications or whether the drug is available by prescription or over-the-counter, etc.	prescriptionStatus	Drug	DrugPrescriptionStatus,Text	prescriptionStatus
https://schema.org.ai/employerOverview	schema.org.ai	Property	employerOverview	employerOverview	A description of the employer, career opportunities and work environment for this position.	employerOverview	JobPosting	Text	employerOverview
https://schema.org.ai/tracks	schema.org.ai	Property	tracks	tracks	A music recording (track)&#x2014;usually a single song.	tracks	MusicPlaylist,MusicGroup	MusicRecording	tracks
https://schema.org.ai/relatedLink	schema.org.ai	Property	relatedLink	relatedLink	A link related to this web page, for example to other related web pages.	relatedLink	WebPage	URL	relatedLink
https://schema.org.ai/paymentMethodType	schema.org.ai	Property	paymentMethodType	paymentMethodType	The type of a payment method.	paymentMethodType	PaymentMethod	PaymentMethodType	paymentMethodType
https://schema.org.ai/email	schema.org.ai	Property	email	email	Email address.	email	ContactPoint,Person,Organization	Text	email
https://schema.org.ai/trainNumber	schema.org.ai	Property	trainNumber	trainNumber	The unique identifier for the train.	trainNumber	TrainTrip	Text	trainNumber
https://schema.org.ai/hasDigitalDocumentPermission	schema.org.ai	Property	hasDigitalDocumentPermission	hasDigitalDocumentPermission	A permission related to the access to this document (e.g. permission to read or write an electronic document). For a public document, specify a grantee with an Audience with audienceType equal to "public".	hasDigitalDocumentPermission	DigitalDocument	DigitalDocumentPermission	hasDigitalDocumentPermission
https://schema.org.ai/educationalProgramMode	schema.org.ai	Property	educationalProgramMode	educationalProgramMode	Similar to courseMode, the medium or means of delivery of the program as a whole. The value may either be a text label (e.g. "online", "onsite" or "blended"; "synchronous" or "asynchronous"; "full-time" or "part-time") or a URL reference to a term from a controlled vocabulary (e.g. https://ceds.ed.gov/element/001311#Asynchronous ).	educationalProgramMode	EducationalOccupationalProgram	Text,URL	educationalProgramMode
https://schema.org.ai/sourceOrganization	schema.org.ai	Property	sourceOrganization	sourceOrganization	The Organization on whose behalf the creator was working.	sourceOrganization	CreativeWork	Organization	sourceOrganization
https://schema.org.ai/position	schema.org.ai	Property	position	position	The position of an item in a series or sequence of items.	position	CreativeWork,ListItem	Integer,Text	position
https://schema.org.ai/advanceBookingRequirement	schema.org.ai	Property	advanceBookingRequirement	advanceBookingRequirement	The amount of time that is required between accepting the offer and the actual usage of the resource or service.	advanceBookingRequirement	Demand,Offer	QuantitativeValue	advanceBookingRequirement
https://schema.org.ai/nsn	schema.org.ai	Property	nsn	nsn	Indicates the [NATO stock number](https://en.wikipedia.org/wiki/NATO_Stock_Number) (nsn) of a [[Product]]. 	nsn	Product	Text	nsn
https://schema.org.ai/ownershipFundingInfo	schema.org.ai	Property	ownershipFundingInfo	ownershipFundingInfo	For an [[Organization]] (often but not necessarily a [[NewsMediaOrganization]]), a description of organizational ownership structure; funding and grants. In a news/media setting, this is with particular reference to editorial independence.   Note that the [[funder]] is also available and can be used to make basic funder information machine-readable.	ownershipFundingInfo	NewsMediaOrganization,Organization	Text,CreativeWork,URL,AboutPage	ownershipFundingInfo
