ns	from	to	predicate	reverse	commodityTitle
onet.org.ai	https://onet.org.ai/Occupation/11-305102	https://onet.org.ai/Tool/11-305102_Notebookcomputers	usesTool	usedByOccupation	43211503
onet.org.ai	https://onet.org.ai/Occupation/11-305102	https://onet.org.ai/Tool/11-305102_Waterpumps	usesTool	usedByOccupation	40151510
onet.org.ai	https://onet.org.ai/Occupation/11-305102	https://onet.org.ai/Tool/11-305102_Towercranes	usesTool	usedByOccupation	24101623
onet.org.ai	https://onet.org.ai/Occupation/11-305102	https://onet.org.ai/Tool/11-305102_Twowayradios	usesTool	usedByOccupation	43191510
onet.org.ai	https://onet.org.ai/Occupation/11-305102	https://onet.org.ai/Tool/11-305102_Specialpurposetelephones	usesTool	usedByOccupation	43191507
onet.org.ai	https://onet.org.ai/Occupation/11-305102	https://onet.org.ai/Tool/11-305102_Personalcomputers	usesTool	usedByOccupation	43211508
onet.org.ai	https://onet.org.ai/Occupation/11-305102	https://onet.org.ai/Tool/11-305102_Microcontrollers	usesTool	usedByOccupation	32101628
onet.org.ai	https://onet.org.ai/Occupation/11-305103	https://onet.org.ai/Tool/11-305103_Airsamplersorcollectors	usesTool	usedByOccupation	41104008
onet.org.ai	https://onet.org.ai/Occupation/11-305103	https://onet.org.ai/Tool/11-305103_Ballvalves	usesTool	usedByOccupation	40141607
onet.org.ai	https://onet.org.ai/Occupation/11-305103	https://onet.org.ai/Tool/11-305103_Beltconveyors	usesTool	usedByOccupation	24101712
onet.org.ai	https://onet.org.ai/Occupation/11-305103	https://onet.org.ai/Tool/11-305103_Desktopcomputers	usesTool	usedByOccupation	43211507
onet.org.ai	https://onet.org.ai/Occupation/11-305103	https://onet.org.ai/Tool/11-305103_Respirators	usesTool	usedByOccupation	46182002
onet.org.ai	https://onet.org.ai/Occupation/11-305103	https://onet.org.ai/Tool/11-305103_Clocktimers	usesTool	usedByOccupation	46171603
onet.org.ai	https://onet.org.ai/Occupation/11-305103	https://onet.org.ai/Tool/11-305103_Alarmsystems	usesTool	usedByOccupation	46171604
onet.org.ai	https://onet.org.ai/Occupation/11-305103	https://onet.org.ai/Tool/11-305103_Standardfermentationunits	usesTool	usedByOccupation	41104301
onet.org.ai	https://onet.org.ai/Occupation/11-305103	https://onet.org.ai/Tool/11-305103_Controlvalves	usesTool	usedByOccupation	40141609
onet.org.ai	https://onet.org.ai/Occupation/11-305103	https://onet.org.ai/Tool/11-305103_Forklifts	usesTool	usedByOccupation	24101603
onet.org.ai	https://onet.org.ai/Occupation/11-305103	https://onet.org.ai/Tool/11-305103_Gatevalves	usesTool	usedByOccupation	40141613
onet.org.ai	https://onet.org.ai/Occupation/11-305103	https://onet.org.ai/Tool/11-305103_Laboratorygraduatedcylinders	usesTool	usedByOccupation	41121805
onet.org.ai	https://onet.org.ai/Occupation/11-305103	https://onet.org.ai/Tool/11-305103_Laboratorymechanicalconvectionovens	usesTool	usedByOccupation	41104501
onet.org.ai	https://onet.org.ai/Occupation/11-305103	https://onet.org.ai/Tool/11-305103_Handpumps	usesTool	usedByOccupation	40151506
onet.org.ai	https://onet.org.ai/Occupation/11-305103	https://onet.org.ai/Tool/11-305103_Spillkits	usesTool	usedByOccupation	47131905
onet.org.ai	https://onet.org.ai/Occupation/11-305103	https://onet.org.ai/Tool/11-305103_Twowayradios	usesTool	usedByOccupation	43191510
onet.org.ai	https://onet.org.ai/Occupation/11-305103	https://onet.org.ai/Tool/11-305103_Moisturemeters	usesTool	usedByOccupation	41112304
onet.org.ai	https://onet.org.ai/Occupation/11-305103	https://onet.org.ai/Tool/11-305103_Testsieves	usesTool	usedByOccupation	41105003
onet.org.ai	https://onet.org.ai/Occupation/11-305103	https://onet.org.ai/Tool/11-305103_Personalcomputers	usesTool	usedByOccupation	43211508
onet.org.ai	https://onet.org.ai/Occupation/11-305103	https://onet.org.ai/Tool/11-305103_pHmeters	usesTool	usedByOccupation	41115603
onet.org.ai	https://onet.org.ai/Occupation/11-305103	https://onet.org.ai/Tool/11-305103_Laboratoryflasks	usesTool	usedByOccupation	41121804
onet.org.ai	https://onet.org.ai/Occupation/11-305103	https://onet.org.ai/Tool/11-305103_Plantsamplesanalysisequipment	usesTool	usedByOccupation	41104015
onet.org.ai	https://onet.org.ai/Occupation/11-305103	https://onet.org.ai/Tool/11-305103_Respirationairsupplyingselfcontainedbreathingapparatusoraccessories	usesTool	usedByOccupation	46182004
onet.org.ai	https://onet.org.ai/Occupation/11-305103	https://onet.org.ai/Tool/11-305103_Globevalves	usesTool	usedByOccupation	40141611
onet.org.ai	https://onet.org.ai/Occupation/11-305104	https://onet.org.ai/Tool/11-305104_Firetubeboilers	usesTool	usedByOccupation	40102001
onet.org.ai	https://onet.org.ai/Occupation/11-305104	https://onet.org.ai/Tool/11-305104_Evaporativecoolers	usesTool	usedByOccupation	40101703
onet.org.ai	https://onet.org.ai/Occupation/11-305104	https://onet.org.ai/Tool/11-305104_Desktopcomputers	usesTool	usedByOccupation	43211507
onet.org.ai	https://onet.org.ai/Occupation/11-305104	https://onet.org.ai/Tool/11-305104_Steamgenerators	usesTool	usedByOccupation	26111608
onet.org.ai	https://onet.org.ai/Occupation/11-305104	https://onet.org.ai/Tool/11-305104_Notebookcomputers	usesTool	usedByOccupation	43211503
onet.org.ai	https://onet.org.ai/Occupation/11-305104	https://onet.org.ai/Tool/11-305104_Personalcomputers	usesTool	usedByOccupation	43211508
onet.org.ai	https://onet.org.ai/Occupation/11-305104	https://onet.org.ai/Tool/11-305104_Extendableconveyors	usesTool	usedByOccupation	24101708
onet.org.ai	https://onet.org.ai/Occupation/11-305104	https://onet.org.ai/Tool/11-305104_Watertubeboiler	usesTool	usedByOccupation	40102002
onet.org.ai	https://onet.org.ai/Occupation/11-305104	https://onet.org.ai/Tool/11-305104_Steamengines	usesTool	usedByOccupation	26101505
onet.org.ai	https://onet.org.ai/Occupation/11-305104	https://onet.org.ai/Tool/11-305104_Watersamplers	usesTool	usedByOccupation	41104007
onet.org.ai	https://onet.org.ai/Occupation/11-305104	https://onet.org.ai/Tool/11-305104_Batchingplantsorfeeders	usesTool	usedByOccupation	22101715
onet.org.ai	https://onet.org.ai/Occupation/11-305106	https://onet.org.ai/Tool/11-305106_Waterlevelregulator	usesTool	usedByOccupation	40142207
onet.org.ai	https://onet.org.ai/Occupation/11-305106	https://onet.org.ai/Tool/11-305106_Desktopcomputers	usesTool	usedByOccupation	43211507
onet.org.ai	https://onet.org.ai/Occupation/11-305106	https://onet.org.ai/Tool/11-305106_Circuitbreakers	usesTool	usedByOccupation	39121601
onet.org.ai	https://onet.org.ai/Occupation/11-305106	https://onet.org.ai/Tool/11-305106_Substationloadcontrolswitchgears	usesTool	usedByOccupation	26131808
onet.org.ai	https://onet.org.ai/Occupation/11-305106	https://onet.org.ai/Tool/11-305106_Hydraulicgenerators	usesTool	usedByOccupation	26111606
onet.org.ai	https://onet.org.ai/Occupation/11-305106	https://onet.org.ai/Tool/11-305106_Generatorcontrolorprotectionpanels	usesTool	usedByOccupation	26131803
onet.org.ai	https://onet.org.ai/Occupation/11-305106	https://onet.org.ai/Tool/11-305106_Turbineengines	usesTool	usedByOccupation	26101506
onet.org.ai	https://onet.org.ai/Occupation/11-305106	https://onet.org.ai/Tool/11-305106_Notebookcomputers	usesTool	usedByOccupation	43211503
onet.org.ai	https://onet.org.ai/Occupation/11-305106	https://onet.org.ai/Tool/11-305106_Twowayradios	usesTool	usedByOccupation	43191510
onet.org.ai	https://onet.org.ai/Occupation/11-305106	https://onet.org.ai/Tool/11-305106_Personalcomputers	usesTool	usedByOccupation	43211508
onet.org.ai	https://onet.org.ai/Occupation/11-305106	https://onet.org.ai/Tool/11-305106_Powersupplytransformers	usesTool	usedByOccupation	39121002
onet.org.ai	https://onet.org.ai/Occupation/11-305106	https://onet.org.ai/Tool/11-305106_Acousticearmuffsordefenders	usesTool	usedByOccupation	46181902
onet.org.ai	https://onet.org.ai/Occupation/11-305106	https://onet.org.ai/Tool/11-305106_Respirators	usesTool	usedByOccupation	46182002
onet.org.ai	https://onet.org.ai/Occupation/11-305106	https://onet.org.ai/Tool/11-305106_Safetyglasses	usesTool	usedByOccupation	46181802
onet.org.ai	https://onet.org.ai/Occupation/11-306100	https://onet.org.ai/Tool/11-306100_Desktopcalculator	usesTool	usedByOccupation	44101809
onet.org.ai	https://onet.org.ai/Occupation/11-306100	https://onet.org.ai/Tool/11-306100_Desktopcomputers	usesTool	usedByOccupation	43211507
onet.org.ai	https://onet.org.ai/Occupation/11-306100	https://onet.org.ai/Tool/11-306100_Personalcomputers	usesTool	usedByOccupation	43211508
onet.org.ai	https://onet.org.ai/Occupation/11-307100	https://onet.org.ai/Tool/11-307100_Barcodereaderequipment	usesTool	usedByOccupation	43211701
onet.org.ai	https://onet.org.ai/Occupation/11-307100	https://onet.org.ai/Tool/11-307100_Barcodelabels	usesTool	usedByOccupation	55121608
onet.org.ai	https://onet.org.ai/Occupation/11-307100	https://onet.org.ai/Tool/11-307100_Mobilephones	usesTool	usedByOccupation	43191501
onet.org.ai	https://onet.org.ai/Occupation/11-307100	https://onet.org.ai/Tool/11-307100_Desktopcomputers	usesTool	usedByOccupation	43211507
onet.org.ai	https://onet.org.ai/Occupation/11-307100	https://onet.org.ai/Tool/11-307100_Digitalcameras	usesTool	usedByOccupation	45121504
onet.org.ai	https://onet.org.ai/Occupation/11-307100	https://onet.org.ai/Tool/11-307100_Forklifts	usesTool	usedByOccupation	24101603
onet.org.ai	https://onet.org.ai/Occupation/11-307100	https://onet.org.ai/Tool/11-307100_VehicularglobalpositioningsystemGPS	usesTool	usedByOccupation	25173107
onet.org.ai	https://onet.org.ai/Occupation/11-307100	https://onet.org.ai/Tool/11-307100_Notebookcomputers	usesTool	usedByOccupation	43211503
onet.org.ai	https://onet.org.ai/Occupation/11-307100	https://onet.org.ai/Tool/11-307100_Laserfaxmachine	usesTool	usedByOccupation	44101508
onet.org.ai	https://onet.org.ai/Occupation/11-307100	https://onet.org.ai/Tool/11-307100_Specialpurposetelephones	usesTool	usedByOccupation	43191507
onet.org.ai	https://onet.org.ai/Occupation/11-307100	https://onet.org.ai/Tool/11-307100_Pallettrucks	usesTool	usedByOccupation	24101505
onet.org.ai	https://onet.org.ai/Occupation/11-307100	https://onet.org.ai/Tool/11-307100_Personalcomputers	usesTool	usedByOccupation	43211508
onet.org.ai	https://onet.org.ai/Occupation/11-307100	https://onet.org.ai/Tool/11-307100_PersonaldigitalassistantPDAsororganizers	usesTool	usedByOccupation	43211504
onet.org.ai	https://onet.org.ai/Occupation/11-307100	https://onet.org.ai/Tool/11-307100_Hazardousmaterialprotectiveapparel	usesTool	usedByOccupation	46181509
onet.org.ai	https://onet.org.ai/Occupation/11-307100	https://onet.org.ai/Tool/11-307100_Photocopiers	usesTool	usedByOccupation	44101501
onet.org.ai	https://onet.org.ai/Occupation/11-307100	https://onet.org.ai/Tool/11-307100_Radiofrequencydatacommunicationequipment	usesTool	usedByOccupation	43221721
onet.org.ai	https://onet.org.ai/Occupation/11-307100	https://onet.org.ai/Tool/11-307100_Radiofrequencyidentificationdevices	usesTool	usedByOccupation	43211710
onet.org.ai	https://onet.org.ai/Occupation/11-307100	https://onet.org.ai/Tool/11-307100_Locationbasedmessagingserviceplatforms	usesTool	usedByOccupation	43223209
onet.org.ai	https://onet.org.ai/Occupation/11-307104	https://onet.org.ai/Tool/11-307104_Notebookcomputers	usesTool	usedByOccupation	43211503
onet.org.ai	https://onet.org.ai/Occupation/11-307104	https://onet.org.ai/Tool/11-307104_Laserfaxmachine	usesTool	usedByOccupation	44101508
onet.org.ai	https://onet.org.ai/Occupation/11-307104	https://onet.org.ai/Tool/11-307104_Personalcomputers	usesTool	usedByOccupation	43211508
onet.org.ai	https://onet.org.ai/Occupation/11-307104	https://onet.org.ai/Tool/11-307104_Radiofrequencyscanners	usesTool	usedByOccupation	52161522
onet.org.ai	https://onet.org.ai/Occupation/11-311100	https://onet.org.ai/Tool/11-311100_Desktopcalculator	usesTool	usedByOccupation	44101809
onet.org.ai	https://onet.org.ai/Occupation/11-311100	https://onet.org.ai/Tool/11-311100_Desktopcomputers	usesTool	usedByOccupation	43211507
onet.org.ai	https://onet.org.ai/Occupation/11-311100	https://onet.org.ai/Tool/11-311100_Notebookcomputers	usesTool	usedByOccupation	43211503
onet.org.ai	https://onet.org.ai/Occupation/11-311100	https://onet.org.ai/Tool/11-311100_Liquidcrystaldisplayprojector	usesTool	usedByOccupation	45111614
onet.org.ai	https://onet.org.ai/Occupation/11-311100	https://onet.org.ai/Tool/11-311100_ReadwritedigitalversatilediscDVD	usesTool	usedByOccupation	43201811
onet.org.ai	https://onet.org.ai/Occupation/11-311100	https://onet.org.ai/Tool/11-311100_Personalcomputers	usesTool	usedByOccupation	43211508
onet.org.ai	https://onet.org.ai/Occupation/11-311100	https://onet.org.ai/Tool/11-311100_PersonaldigitalassistantPDAsororganizers	usesTool	usedByOccupation	43211504
onet.org.ai	https://onet.org.ai/Occupation/11-311100	https://onet.org.ai/Tool/11-311100_Photocopiers	usesTool	usedByOccupation	44101501
onet.org.ai	https://onet.org.ai/Occupation/11-311100	https://onet.org.ai/Tool/11-311100_Scanners	usesTool	usedByOccupation	43211711
onet.org.ai	https://onet.org.ai/Occupation/11-311100	https://onet.org.ai/Tool/11-311100_Tabletcomputers	usesTool	usedByOccupation	43211509
onet.org.ai	https://onet.org.ai/Occupation/11-311100	https://onet.org.ai/Tool/11-311100_Highcapacityremovablemediadrives	usesTool	usedByOccupation	43201813
onet.org.ai	https://onet.org.ai/Occupation/11-312100	https://onet.org.ai/Tool/11-312100_Surveillancevideooraudiorecorders	usesTool	usedByOccupation	46171621
onet.org.ai	https://onet.org.ai/Occupation/11-312100	https://onet.org.ai/Tool/11-312100_Desktopcomputers	usesTool	usedByOccupation	43211507
onet.org.ai	https://onet.org.ai/Occupation/11-312100	https://onet.org.ai/Tool/11-312100_Notebookcomputers	usesTool	usedByOccupation	43211503
onet.org.ai	https://onet.org.ai/Occupation/11-312100	https://onet.org.ai/Tool/11-312100_Personalcomputers	usesTool	usedByOccupation	43211508
onet.org.ai	https://onet.org.ai/Occupation/11-312100	https://onet.org.ai/Tool/11-312100_Scanners	usesTool	usedByOccupation	43211711
onet.org.ai	https://onet.org.ai/Occupation/11-313100	https://onet.org.ai/Tool/11-313100_Desktopcomputers	usesTool	usedByOccupation	43211507
onet.org.ai	https://onet.org.ai/Occupation/11-313100	https://onet.org.ai/Tool/11-313100_Notebookcomputers	usesTool	usedByOccupation	43211503
onet.org.ai	https://onet.org.ai/Occupation/11-313100	https://onet.org.ai/Tool/11-313100_Liquidcrystaldisplayprojector	usesTool	usedByOccupation	45111614
onet.org.ai	https://onet.org.ai/Occupation/11-313100	https://onet.org.ai/Tool/11-313100_MP3playersorrecorders	usesTool	usedByOccupation	52161543
onet.org.ai	https://onet.org.ai/Occupation/11-313100	https://onet.org.ai/Tool/11-313100_Personalcomputers	usesTool	usedByOccupation	43211508
onet.org.ai	https://onet.org.ai/Occupation/11-313100	https://onet.org.ai/Tool/11-313100_Highcapacityremovablemediadrives	usesTool	usedByOccupation	43201813
onet.org.ai	https://onet.org.ai/Occupation/11-313100	https://onet.org.ai/Tool/11-313100_Videoconferencingsystems	usesTool	usedByOccupation	45111902
onet.org.ai	https://onet.org.ai/Occupation/11-901300	https://onet.org.ai/Tool/11-901300_Adjustablewrenches	usesTool	usedByOccupation	27111707
onet.org.ai	https://onet.org.ai/Occupation/11-901300	https://onet.org.ai/Tool/11-901300_Adjustablewidemouthpliers	usesTool	usedByOccupation	27112107
onet.org.ai	https://onet.org.ai/Occupation/11-901300	https://onet.org.ai/Tool/11-901300_Airpumps	usesTool	usedByOccupation	40151501
onet.org.ai	https://onet.org.ai/Occupation/11-901300	https://onet.org.ai/Tool/11-901300_Fogormistgenerators	usesTool	usedByOccupation	21101805
onet.org.ai	https://onet.org.ai/Occupation/11-901300	https://onet.org.ai/Tool/11-901300_Aircompressors	usesTool	usedByOccupation	40151601
onet.org.ai	https://onet.org.ai/Occupation/11-901300	https://onet.org.ai/Tool/11-901300_Veterinaryinjectionorsuctionunit	usesTool	usedByOccupation	42121507
onet.org.ai	https://onet.org.ai/Occupation/11-901300	https://onet.org.ai/Tool/11-901300_Animalhusbandryequipment	usesTool	usedByOccupation	21101902
onet.org.ai	https://onet.org.ai/Occupation/11-901300	https://onet.org.ai/Tool/11-901300_Livestocktrailers	usesTool	usedByOccupation	25181703
onet.org.ai	https://onet.org.ai/Occupation/11-901300	https://onet.org.ai/Tool/11-901300_Marinehatcheryequipment	usesTool	usedByOccupation	21111601
onet.org.ai	https://onet.org.ai/Occupation/11-901300	https://onet.org.ai/Tool/11-901300_Backhoeboomorboomsections	usesTool	usedByOccupation	22101713
onet.org.ai	https://onet.org.ai/Occupation/11-901300	https://onet.org.ai/Tool/11-901300_Backhoes	usesTool	usedByOccupation	22101509
onet.org.ai	https://onet.org.ai/Occupation/11-901300	https://onet.org.ai/Tool/11-901300_Barcodereaderequipment	usesTool	usedByOccupation	43211701
onet.org.ai	https://onet.org.ai/Occupation/11-901300	https://onet.org.ai/Tool/11-901300_Beltconveyors	usesTool	usedByOccupation	24101712
onet.org.ai	https://onet.org.ai/Occupation/11-901300	https://onet.org.ai/Tool/11-901300_Benchscales	usesTool	usedByOccupation	41111507
onet.org.ai	https://onet.org.ai/Occupation/11-901300	https://onet.org.ai/Tool/11-901300_Biologicalfiltermedia	usesTool	usedByOccupation	40161808
onet.org.ai	https://onet.org.ai/Occupation/11-901300	https://onet.org.ai/Tool/11-901300_Livestockidentificationequipment	usesTool	usedByOccupation	21101905
onet.org.ai	https://onet.org.ai/Occupation/11-901300	https://onet.org.ai/Tool/11-901300_Mowers	usesTool	usedByOccupation	21101701
onet.org.ai	https://onet.org.ai/Occupation/11-901300	https://onet.org.ai/Tool/11-901300_Greenhouseventilationequipment	usesTool	usedByOccupation	21102303
onet.org.ai	https://onet.org.ai/Occupation/11-901300	https://onet.org.ai/Tool/11-901300_Centrifugalpumps	usesTool	usedByOccupation	40151503
onet.org.ai	https://onet.org.ai/Occupation/11-901300	https://onet.org.ai/Tool/11-901300_Powersaws	usesTool	usedByOccupation	27112709
onet.org.ai	https://onet.org.ai/Occupation/11-901300	https://onet.org.ai/Tool/11-901300_Sprayers	usesTool	usedByOccupation	21101801
onet.org.ai	https://onet.org.ai/Occupation/11-901300	https://onet.org.ai/Tool/11-901300_Powerchippers	usesTool	usedByOccupation	27112715
onet.org.ai	https://onet.org.ai/Occupation/11-901300	https://onet.org.ai/Tool/11-901300_Clawhammer	usesTool	usedByOccupation	27111618
