url	ns	type	id	code	name	description	annualMean	annualMedian	annual10th	annual25th	annual75th	annual90th	hourlyMean	hourlyMedian	matchedOnet	digital
https://onet.org.ai/Wage/SolarEnergySystemsEngineers	onet.org.ai	Wage	SolarEnergySystemsEngineers	172199	Solar Energy Systems Engineers		121720	117750	62840	85750	152670	183510	58.52	56.61	true	
https://onet.org.ai/Wage/DraftersEngineeringTechniciansandMappingTechnicians	onet.org.ai	Wage	DraftersEngineeringTechniciansandMappingTechnicians	173000	Drafters, Engineering Technicians, and Mapping Technicians		71540	66390	44480	53010	83360	103510	34.39	31.92	false	
https://onet.org.ai/Wage/Drafters	onet.org.ai	Wage	Drafters	173010	Drafters		70760	65380	44960	54270	81250	101020	34.02	31.44	false	
https://onet.org.ai/Wage/CivilDrafters	onet.org.ai	Wage	CivilDrafters	173011	Architectural and Civil Drafters		68860	64280	44040	52880	79510	98190	33.11	30.9	true	
https://onet.org.ai/Wage/ElectronicsDrafters	onet.org.ai	Wage	ElectronicsDrafters	173012	Electrical and Electronics Drafters		77960	73720	48680	58800	91780	110180	37.48	35.44	true	
https://onet.org.ai/Wage/MechanicalDrafters	onet.org.ai	Wage	MechanicalDrafters	173013	Mechanical Drafters		74040	68510	46500	56470	85580	107600	35.59	32.94	true	
https://onet.org.ai/Wage/DraftersAllOther	onet.org.ai	Wage	DraftersAllOther	173019	Drafters, All Other		66530	62010	42170	50970	77750	96620	31.99	29.81	true	
https://onet.org.ai/Wage/EngineeringTechnologistsandTechniciansExceptDrafters	onet.org.ai	Wage	EngineeringTechnologistsandTechniciansExceptDrafters	173020	Engineering Technologists and Technicians, Except Drafters		74100	70070	46300	56250	86200	106440	35.63	33.69	false	
https://onet.org.ai/Wage/Technicians	onet.org.ai	Wage	Technicians	173021	Aerospace Engineering and Operations Technologists and Technicians		69940	62970	40670	48860	81900	105150	33.63	30.27	true	
https://onet.org.ai/Wage/RoboticsTechnicians	onet.org.ai	Wage	RoboticsTechnicians	173024	Robotics Technicians		75710	70760	47770	58570	87320	109580	36.4	34.02	true	
https://onet.org.ai/Wage/AutomotiveEngineeringTechnicians	onet.org.ai	Wage	AutomotiveEngineeringTechnicians	173027	Automotive Engineering Technicians		72450	68730	46940	57330	82980	100890	34.83	33.04	true	
https://onet.org.ai/Wage/PhotonicsTechnicians	onet.org.ai	Wage	PhotonicsTechnicians	173029	Photonics Technicians		79740	77390	47010	59700	97760	114630	38.34	37.21	true	
https://onet.org.ai/Wage/MappingTechnicians	onet.org.ai	Wage	MappingTechnicians	173031	Surveying and Mapping Technicians		56890	51940	36910	44180	65240	80870	27.35	24.97	true	
https://onet.org.ai/Wage/LifePhysicalandSocialScienceOccupations	onet.org.ai	Wage	LifePhysicalandSocialScienceOccupations	190000	Life, Physical, and Social Science Occupations		89690	78980	45480	59050	107440	145910	43.12	37.97	false	
https://onet.org.ai/Wage/LifeScientists	onet.org.ai	Wage	LifeScientists	191000	Life Scientists		101980	90500	54430	67110	127520	163500	49.03	43.51	false	
https://onet.org.ai/Wage/AgriculturalandFoodScientists	onet.org.ai	Wage	AgriculturalandFoodScientists	191010	Agricultural and Food Scientists		88590	78770	47050	60900	104170	140080	42.59	37.87	false	
https://onet.org.ai/Wage/AnimalScientists	onet.org.ai	Wage	AnimalScientists	191011	Animal Scientists		104970	79120	48440	59610	128450	235750	50.47	38.04	true	
https://onet.org.ai/Wage/Technologists	onet.org.ai	Wage	Technologists	191012	Food Scientists and Technologists		123070	117960	61990	82450	154900	191880	59.17	56.71	true	
https://onet.org.ai/Wage/PlantScientists	onet.org.ai	Wage	PlantScientists	191013	Soil and Plant Scientists		83040	71410	45320	57950	98110	131440	39.92	34.33	true	
https://onet.org.ai/Wage/BiologicalScientists	onet.org.ai	Wage	BiologicalScientists	191020	Biological Scientists		100730	93340	54120	67720	125990	161990	48.43	44.88	false	
https://onet.org.ai/Wage/Biophysicists	onet.org.ai	Wage	Biophysicists	191021	Biochemists and Biophysicists		115570	103650	64890	78730	134460	168900	55.56	49.83	true	
https://onet.org.ai/Wage/Microbiologists	onet.org.ai	Wage	Microbiologists	191022	Microbiologists		95200	87330	51220	63920	120750	150650	45.77	41.98	true	
https://onet.org.ai/Wage/WildlifeBiologists	onet.org.ai	Wage	WildlifeBiologists	191023	Zoologists and Wildlife Biologists		77920	72860	48240	58360	90590	113350	37.46	35.03	true	
https://onet.org.ai/Wage/Biologists	onet.org.ai	Wage	Biologists	191029	Biologists		100440	93330	54500	67950	121350	159780	48.29	44.87	true	
https://onet.org.ai/Wage/ConservationScientistsandForesters	onet.org.ai	Wage	ConservationScientistsandForesters	191030	Conservation Scientists and Foresters		74410	69060	45880	55500	87050	106660	35.77	33.2	false	
https://onet.org.ai/Wage/ParkNaturalists	onet.org.ai	Wage	ParkNaturalists	191031	Park Naturalists		74310	67950	45260	53190	87980	107720	35.73	32.67	true	
https://onet.org.ai/Wage/Foresters	onet.org.ai	Wage	Foresters	191032	Foresters		74670	70660	49240	58810	85450	103220	35.9	33.97	true	
https://onet.org.ai/Wage/MedicalScientists	onet.org.ai	Wage	MedicalScientists	191040	Medical Scientists		111430	99770	61770	76820	132900	167600	53.57	47.97	false	
https://onet.org.ai/Wage/Epidemiologists	onet.org.ai	Wage	Epidemiologists	191041	Epidemiologists		112690	100590	61860	77260	133870	168210	54.18	48.36	true	
https://onet.org.ai/Wage/LifeScientistsAllOther	onet.org.ai	Wage	LifeScientistsAllOther	191099	Life Scientists, All Other		101940	87800	52360	66340	123720	168860	49.01	42.21	true	
https://onet.org.ai/Wage/PhysicalScientists	onet.org.ai	Wage	PhysicalScientists	192000	Physical Scientists		104070	92750	53870	66800	129100	169070	50.03	44.59	false	
https://onet.org.ai/Wage/AstronomersandPhysicists	onet.org.ai	Wage	AstronomersandPhysicists	192010	Astronomers and Physicists		163850	166290	78590	113860	210260		78.77	79.95	false	
https://onet.org.ai/Wage/Astronomers	onet.org.ai	Wage	Astronomers	192011	Astronomers		134430	132170	70730	94990	177690	191880	64.63	63.54	true	
https://onet.org.ai/Wage/Physicists	onet.org.ai	Wage	Physicists	192012	Physicists		166000	166290	80020	117450	210260		79.81	79.95	true	
https://onet.org.ai/Wage/SpaceScientists	onet.org.ai	Wage	SpaceScientists	192021	Atmospheric and Space Scientists		103980	97450	49990	69440	128940	160710	49.99	46.85	true	
https://onet.org.ai/Wage/ChemistsandMaterialsScientists	onet.org.ai	Wage	ChemistsandMaterialsScientists	192030	Chemists and Materials Scientists		97350	86620	54160	64880	123170	156530	46.8	41.64	false	
https://onet.org.ai/Wage/Chemists	onet.org.ai	Wage	Chemists	192031	Chemists		95940	84150	53210	63930	120210	154430	46.13	40.46	true	
https://onet.org.ai/Wage/MaterialsScientists	onet.org.ai	Wage	MaterialsScientists	192032	Materials Scientists		111410	104160	61460	79980	134140	168500	53.56	50.08	true	
https://onet.org.ai/Wage/EnvironmentalScientistsandGeoscientists	onet.org.ai	Wage	EnvironmentalScientistsandGeoscientists	192040	Environmental Scientists and Geoscientists		93630	82660	51200	63540	109500	145450	45.02	39.74	false	
https://onet.org.ai/Wage/IndustrialEcologists	onet.org.ai	Wage	IndustrialEcologists	192041	Industrial Ecologists		88640	80060	50130	62090	103730	134830	42.62	38.49	true	
https://onet.org.ai/Wage/Geographers	onet.org.ai	Wage	Geographers	192042	Geoscientists, Except Hydrologists and Geographers		98160	97200	62390	75590	117190	133680	47.19	46.73	true	
https://onet.org.ai/Wage/Hydrologists	onet.org.ai	Wage	Hydrologists	192043	Hydrologists		98130	92060	60010	73330	114940	139420	47.18	44.26	true	
https://onet.org.ai/Wage/SocialScientistsandRelatedWorkers	onet.org.ai	Wage	SocialScientistsandRelatedWorkers	193000	Social Scientists and Related Workers		101290	92900	53840	70310	124860	157950	48.7	44.66	false	
https://onet.org.ai/Wage/EnvironmentalEconomists	onet.org.ai	Wage	EnvironmentalEconomists	193011	Environmental Economists		130910	115440	62340	82260	166030	212710	62.94	55.5	true	
https://onet.org.ai/Wage/SurveyResearchers	onet.org.ai	Wage	SurveyResearchers	193022	Survey Researchers		73470	63380	36950	46110	85370	118730	35.32	30.47	true	
https://onet.org.ai/Wage/Psychologists	onet.org.ai	Wage	Psychologists	193030	Psychologists		102100	94310	54860	71140	126340	157330	49.09	45.34	false	
https://onet.org.ai/Wage/IndustrialOrganizationalPsychologists	onet.org.ai	Wage	IndustrialOrganizationalPsychologists	193032	Industrial-Organizational Psychologists		134400	109840	51880	80790	198170	224590	64.62	52.81	true	
https://onet.org.ai/Wage/CounselingPsychologists	onet.org.ai	Wage	CounselingPsychologists	193033	Clinical and Counseling Psychologists		106850	95830	50470	67470	131510	170150	51.37	46.07	true	
https://onet.org.ai/Wage/SchoolPsychologists	onet.org.ai	Wage	SchoolPsychologists	193034	School Psychologists		93610	86930	60880	73240	108210	132320	45.01	41.79	true	
https://onet.org.ai/Wage/ClinicalNeuropsychologists	onet.org.ai	Wage	ClinicalNeuropsychologists	193039	Clinical Neuropsychologists		111340	117580	51410	73820	145200	163570	53.53	56.53	true	
https://onet.org.ai/Wage/Sociologists	onet.org.ai	Wage	Sociologists	193041	Sociologists		111670	101690	60710	78150	134780	168590	53.69	48.89	true	
https://onet.org.ai/Wage/RegionalPlanners	onet.org.ai	Wage	RegionalPlanners	193051	Urban and Regional Planners		89730	83720	55590	66210	104450	128550	43.14	40.25	true	
https://onet.org.ai/Wage/MiscellaneousSocialScientistsandRelatedWorkers	onet.org.ai	Wage	MiscellaneousSocialScientistsandRelatedWorkers	193090	Miscellaneous Social Scientists and Related Workers		102840	96660	55580	73570	127210	162610	49.44	46.47	false	
https://onet.org.ai/Wage/Archeologists	onet.org.ai	Wage	Archeologists	193091	Anthropologists and Archeologists		71070	64910	44510	51240	83080	104510	34.17	31.21	true	
https://onet.org.ai/Wage/Historians	onet.org.ai	Wage	Historians	193093	Historians		78470	74050	38630	55190	96330	128500	37.73	35.6	true	
https://onet.org.ai/Wage/PoliticalScientists	onet.org.ai	Wage	PoliticalScientists	193094	Political Scientists		137600	139380	74750	103030	172050	191880	66.15	67.01	true	
https://onet.org.ai/Wage/TransportationPlanners	onet.org.ai	Wage	TransportationPlanners	193099	Transportation Planners		106440	100340	62570	79210	127880	160810	51.17	48.24	true	
https://onet.org.ai/Wage/LifePhysicalandSocialScienceTechnicians	onet.org.ai	Wage	LifePhysicalandSocialScienceTechnicians	194000	Life, Physical, and Social Science Technicians		61200	55810	36830	45070	72510	94100	29.42	26.83	false	
https://onet.org.ai/Wage/AgriculturalandFoodScienceTechnicians	onet.org.ai	Wage	AgriculturalandFoodScienceTechnicians	194010	Agricultural and Food Science Technicians		52030	48480	35610	40240	60250	71710	25.01	23.31	false	
https://onet.org.ai/Wage/PrecisionAgricultureTechnicians	onet.org.ai	Wage	PrecisionAgricultureTechnicians	194012	Precision Agriculture Technicians		49680	46790	32860	38480	59370	69010	23.88	22.49	true	
https://onet.org.ai/Wage/FoodScienceTechnicians	onet.org.ai	Wage	FoodScienceTechnicians	194013	Food Science Technicians		54400	49430	37760	43990	60940	75100	26.15	23.76	true	
https://onet.org.ai/Wage/BiologicalTechnicians	onet.org.ai	Wage	BiologicalTechnicians	194021	Biological Technicians		58020	52000	38060	45380	66410	81990	27.89	25	true	
https://onet.org.ai/Wage/ChemicalTechnicians	onet.org.ai	Wage	ChemicalTechnicians	194031	Chemical Technicians		61300	57790	39030	46680	72940	90990	29.47	27.78	true	
https://onet.org.ai/Wage/EnvironmentalScienceandGeoscienceTechnicians	onet.org.ai	Wage	EnvironmentalScienceandGeoscienceTechnicians	194040	Environmental Science and Geoscience Technicians		57470	49690	35730	38920	64950	88500	27.63	23.89	false	
https://onet.org.ai/Wage/Health	onet.org.ai	Wage	Health	194042	Environmental Science and Protection Technicians, Including Health		56770	49490	36130	38050	64170	85630	27.29	23.79	true	
https://onet.org.ai/Wage/HydrologicTechnicians	onet.org.ai	Wage	HydrologicTechnicians	194043	Geological Technicians, Except Hydrologic Technicians		64410	58570	40330	47450	79790	94310	30.97	28.16	true	
https://onet.org.ai/Wage/NuclearMonitoringTechnicians	onet.org.ai	Wage	NuclearMonitoringTechnicians	194051	Nuclear Monitoring Technicians		100730	104240	64370	83330	113710	126890	48.43	50.11	true	
https://onet.org.ai/Wage/SocialScienceResearchAssistants	onet.org.ai	Wage	SocialScienceResearchAssistants	194061	Social Science Research Assistants		63560	58040	36410	46190	73060	100620	30.56	27.9	true	
https://onet.org.ai/Wage/ConservationTechnicians	onet.org.ai	Wage	ConservationTechnicians	194071	Forest and Conservation Technicians		56660	54310	36190	42560	66020	80790	27.24	26.11	true	
https://onet.org.ai/Wage/MiscellaneousLifePhysicalandSocialScienceTechnicians	onet.org.ai	Wage	MiscellaneousLifePhysicalandSocialScienceTechnicians	194090	Miscellaneous Life, Physical, and Social Science Technicians		66910	61570	38320	47370	79360	102280	32.17	29.6	false	
https://onet.org.ai/Wage/ForensicScienceTechnicians	onet.org.ai	Wage	ForensicScienceTechnicians	194092	Forensic Science Technicians		75260	67440	45560	53310	88710	110710	36.18	32.42	true	
https://onet.org.ai/Wage/RemoteSensingTechnicians	onet.org.ai	Wage	RemoteSensingTechnicians	194099	Remote Sensing Technicians		64640	60130	37310	46270	77990	101870	31.08	28.91	true	
https://onet.org.ai/Wage/OccupationalHealthandSafetySpecialistsandTechnicians	onet.org.ai	Wage	OccupationalHealthandSafetySpecialistsandTechnicians	195010	Occupational Health and Safety Specialists and Technicians		83770	78900	47790	59620	101490	127140	40.27	37.93	false	
https://onet.org.ai/Wage/SafetySpecialists	onet.org.ai	Wage	SafetySpecialists	195011	Occupational Health and Safety Specialists		88660	83910	50610	64410	105390	130460	42.63	40.34	true	
https://onet.org.ai/Wage/SafetyTechnicians	onet.org.ai	Wage	SafetyTechnicians	195012	Occupational Health and Safety Technicians		63800	58440	40550	49510	74810	94670	30.67	28.1	true	
https://onet.org.ai/Wage/CommunityandSocialServiceOccupations	onet.org.ai	Wage	CommunityandSocialServiceOccupations	210000	Community and Social Service Occupations		63030	57530	37710	45700	75080	96710	30.31	27.66	false	
https://onet.org.ai/Wage/CounselorsSocialWorkersandOtherCommunityandSocialServiceSpecialists	onet.org.ai	Wage	CounselorsSocialWorkersandOtherCommunityandSocialServiceSpecialists	211000	Counselors, Social Workers, and Other Community and Social Service Specialists		62980	57480	37830	45750	75090	96620	30.28	27.64	false	
https://onet.org.ai/Wage/Counselors	onet.org.ai	Wage	Counselors	211010	Counselors		66370	60200	39090	47350	78230	100680	31.91	28.94	false	
https://onet.org.ai/Wage/Advisors	onet.org.ai	Wage	Advisors	211012	Educational, Guidance, and Career Counselors and Advisors		71520	65140	43580	51690	83490	105870	34.38	31.32	true	
https://onet.org.ai/Wage/FamilyTherapists	onet.org.ai	Wage	FamilyTherapists	211013	Marriage and Family Therapists		72720	63780	42610	48600	85020	111610	34.96	30.66	true	
https://onet.org.ai/Wage/RehabilitationCounselors	onet.org.ai	Wage	RehabilitationCounselors	211015	Rehabilitation Counselors		51260	46110	34480	38700	59040	77200	24.64	22.17	true	
https://onet.org.ai/Wage/Substanceabusebehavioraldisorderandmentalhealthcounselors	onet.org.ai	Wage	Substanceabusebehavioraldisorderandmentalhealthcounselors	211018	Substance abuse, behavioral disorder, and mental health counselors		65100	59190	39090	47170	76230	98210	31.3	28.46	false	
https://onet.org.ai/Wage/CounselorsAllOther	onet.org.ai	Wage	CounselorsAllOther	211019	Counselors, All Other		58070	49830	36160	42760	66510	91420	27.92	23.96	true	
https://onet.org.ai/Wage/SocialWorkers	onet.org.ai	Wage	SocialWorkers	211020	Social Workers		67050	61330	41580	48680	78500	99500	32.23	29.49	false	
https://onet.org.ai/Wage/SchoolSocialWorkers	onet.org.ai	Wage	SchoolSocialWorkers	211021	Child, Family, and School Social Workers		62920	58570	40580	47480	74060	94030	30.25	28.16	true	
https://onet.org.ai/Wage/HealthcareSocialWorkers	onet.org.ai	Wage	HealthcareSocialWorkers	211022	Healthcare Social Workers		72030	68090	45030	55360	83410	100870	34.63	32.74	true	
https://onet.org.ai/Wage/SubstanceAbuseSocialWorkers	onet.org.ai	Wage	SubstanceAbuseSocialWorkers	211023	Mental Health and Substance Abuse Social Workers		68290	60060	39620	46550	78980	104130	32.83	28.88	true	
https://onet.org.ai/Wage/SocialWorkersAllOther	onet.org.ai	Wage	SocialWorkersAllOther	211029	Social Workers, All Other		74680	69480	44530	52010	95390	112740	35.91	33.4	true	
https://onet.org.ai/Wage/MiscellaneousCommunityandSocialServiceSpecialists	onet.org.ai	Wage	MiscellaneousCommunityandSocialServiceSpecialists	211090	Miscellaneous Community and Social Service Specialists		54460	48790	35130	40340	61990	80260	26.18	23.46	false	
https://onet.org.ai/Wage/HealthEducationSpecialists	onet.org.ai	Wage	HealthEducationSpecialists	211091	Health Education Specialists		71700	63000	42210	49880	84460	112900	34.47	30.29	true	
https://onet.org.ai/Wage/CorrectionalTreatmentSpecialists	onet.org.ai	Wage	CorrectionalTreatmentSpecialists	211092	Probation Officers and Correctional Treatment Specialists		71530	64520	45390	52580	84030	106290	34.39	31.02	true	
https://onet.org.ai/Wage/HumanServiceAssistants	onet.org.ai	Wage	HumanServiceAssistants	211093	Social and Human Service Assistants		47090	45120	33280	37770	53040	63850	22.64	21.69	true	
https://onet.org.ai/Wage/CommunityHealthWorkers	onet.org.ai	Wage	CommunityHealthWorkers	211094	Community Health Workers		55970	51030	37930	44370	63150	78560	26.91	24.54	true	
https://onet.org.ai/Wage/SocialServiceSpecialistsAllOther	onet.org.ai	Wage	SocialServiceSpecialistsAllOther	211099	Community and Social Service Specialists, All Other		58360	54940	36470	45420	67590	83210	28.06	26.41	true	
https://onet.org.ai/Wage/ReligiousWorkers	onet.org.ai	Wage	ReligiousWorkers	212000	Religious Workers		64360	58570	35140	43400	74750	98600	30.94	28.16	false	
