child	childCode	parent	parentCode	level
EmbroideryServices	6814123	TextileAndClothingManufacturingServicesExceptFabricWeavingAndFinishingServices	681412	Detail→Subclass
TextileManufacturingServicesN.e.c.	6814124	TextileAndClothingManufacturingServicesExceptFabricWeavingAndFinishingServices	681412	Detail→Subclass
Men'sClothingManufacturingServices	6814125	TextileAndClothingManufacturingServicesExceptFabricWeavingAndFinishingServices	681412	Detail→Subclass
Women'sClothingManufacturingServices	6814126	TextileAndClothingManufacturingServicesExceptFabricWeavingAndFinishingServices	681412	Detail→Subclass
Children'sClothingManufacturingServices	6814127	TextileAndClothingManufacturingServicesExceptFabricWeavingAndFinishingServices	681412	Detail→Subclass
TanningAndLeatherFinishingServices	6814128	TextileAndClothingManufacturingServicesExceptFabricWeavingAndFinishingServices	681412	Detail→Subclass
OtherTextileAndClothingManufacturingServicesN.e.c.	6814129	TextileAndClothingManufacturingServicesExceptFabricWeavingAndFinishingServices	681412	Detail→Subclass
SawingAndPlaningOfWood	6814131	WoodAndPaperProductManufacturingServices	681413	Detail→Subclass
WoodTreatmentServices	6814132	WoodAndPaperProductManufacturingServices	681413	Detail→Subclass
KilnDryingServices	6814133	WoodAndPaperProductManufacturingServices	681413	Detail→Subclass
OtherWoodProductManufacturingServices	6814134	WoodAndPaperProductManufacturingServices	681413	Detail→Subclass
PaperAndPaperProductManufacturingServices	6814135	WoodAndPaperProductManufacturingServices	681413	Detail→Subclass
PetroleumProductManufacturingServices	6814141	PetroleumChemicalPlasticsAndRubberManufacturingServices	681414	Detail→Subclass
ChemicalAndChemicalProductsManufacturingServices	6814142	PetroleumChemicalPlasticsAndRubberManufacturingServices	681414	Detail→Subclass
RubberManufacturingServices	6814143	PetroleumChemicalPlasticsAndRubberManufacturingServices	681414	Detail→Subclass
PlasticsManufacturingServices	6814144	PetroleumChemicalPlasticsAndRubberManufacturingServices	681414	Detail→Subclass
SmeltingAndRefiningServices	6814151	MetalProcessingAndMetalworkingServicesExceptHeatTreatingCoatingPlatingAndSimilarProcessing	681415	Detail→Subclass
SteelConversionServices	6814152	MetalProcessingAndMetalworkingServicesExceptHeatTreatingCoatingPlatingAndSimilarProcessing	681415	Detail→Subclass
DrawingRedrawingAndInsulatingWire	6814153	MetalProcessingAndMetalworkingServicesExceptHeatTreatingCoatingPlatingAndSimilarProcessing	681415	Detail→Subclass
OtherMetalProcessingServices	6814154	MetalProcessingAndMetalworkingServicesExceptHeatTreatingCoatingPlatingAndSimilarProcessing	681415	Detail→Subclass
MachineShopServices	6814155	MetalProcessingAndMetalworkingServicesExceptHeatTreatingCoatingPlatingAndSimilarProcessing	681415	Detail→Subclass
OtherMetalworkingServices	6814156	MetalProcessingAndMetalworkingServicesExceptHeatTreatingCoatingPlatingAndSimilarProcessing	681415	Detail→Subclass
MotorVehicleManufacturingServices	6814161	TransportationAndOtherEquipmentManufacturingServices	681416	Detail→Subclass
CivilianAirRailAndWaterTransportEquipmentManufacturingServices	6814162	TransportationAndOtherEquipmentManufacturingServices	681416	Detail→Subclass
MilitaryAirAndWaterTransportEquipmentManufacturingServices	6814163	TransportationAndOtherEquipmentManufacturingServices	681416	Detail→Subclass
MachineryAndEquipmentManufacturingServicesN.e.c.	6814164	TransportationAndOtherEquipmentManufacturingServices	681416	Detail→Subclass
ComputerAndElectronicComponentManufacturingServices	6814171	ElectronicAndElectricalComponentManufacturingAndMediaReproductionServices	681417	Detail→Subclass
ElectricalComponentManufacturingServices	6814172	ElectronicAndElectricalComponentManufacturingAndMediaReproductionServices	681417	Detail→Subclass
ReproductionOfContentOnOpticalMedia	6814173	ElectronicAndElectricalComponentManufacturingAndMediaReproductionServices	681417	Detail→Subclass
ReproductionOfContentOnNonOpticalMedia	6814174	ElectronicAndElectricalComponentManufacturingAndMediaReproductionServices	681417	Detail→Subclass
FurnitureManufacturingServices	6814181	FurnitureManufacturingServices	681418	Detail→Subclass
CannabisProductsManufacturingServices	6814191	OtherManufacturingServices	681419	Detail→Subclass
OtherManufacturingServicesN.e.c.	6814192	OtherManufacturingServices	681419	Detail→Subclass
AdvertisingSpaceInPrintedDailyNewspapers	7111111	AdvertisingSpaceInPrintedDailyNewspapers	711111	Detail→Subclass
AdvertisingSpaceInPrintedCommunityNewspapers	7111121	AdvertisingSpaceInPrintedCommunityNewspapers	711112	Detail→Subclass
AdvertisingSpaceInOtherPrintedNewspapers	7111131	AdvertisingSpaceInOtherPrintedNewspapers	711113	Detail→Subclass
AdvertisingSpaceInPrintedGeneralInterestPeriodicals	7111211	AdvertisingSpaceInPrintedGeneralInterestPeriodicals	711121	Detail→Subclass
AdvertisingSpaceInPrintedBusinessIncludingFarmingAndTradePeriodicals	7111221	AdvertisingSpaceInPrintedBusinessIncludingFarmingAndTradePeriodicals	711122	Detail→Subclass
AdvertisingSpaceInOtherPrintedPeriodicals	7111231	AdvertisingSpaceInOtherPrintedPeriodicals	711123	Detail→Subclass
AdvertisingSpaceInPrintedDirectories	7111241	AdvertisingSpaceInOtherPrintedPublications	711124	Detail→Subclass
AdvertisingSpaceInDatabasesExceptOnline	7111242	AdvertisingSpaceInOtherPrintedPublications	711124	Detail→Subclass
AdvertisingSpaceInOtherPrintedPublicationsN.e.c.	7111243	AdvertisingSpaceInOtherPrintedPublications	711124	Detail→Subclass
AdvertisingAirTimeOnConventionalRadio	7112111	AdvertisingAirTimeOnRadio	711211	Detail→Subclass
SatelliteAndOtherPayRadioAdvertisingAirTime	7112112	AdvertisingAirTimeOnRadio	711211	Detail→Subclass
AdvertisingAirTimeOnConventionalTelevision	7112211	AdvertisingAirTimeOnTelevision	711221	Detail→Subclass
SpecialtyAndPayTelevisionAirTime	7112212	AdvertisingAirTimeOnTelevision	711221	Detail→Subclass
InternetAdvertising	7113111	InternetAdvertising	711311	Detail→Subclass
VenueNamingRights	7121111	ExclusiveAdvertisingRightsAndEndorsementServices	712111	Detail→Subclass
SponsorshipRights	7121112	ExclusiveAdvertisingRightsAndEndorsementServices	712111	Detail→Subclass
EndorsementServices	7121113	ExclusiveAdvertisingRightsAndEndorsementServices	712111	Detail→Subclass
ExclusivityRights	7121114	ExclusiveAdvertisingRightsAndEndorsementServices	712111	Detail→Subclass
ProductPlacement	7121115	ExclusiveAdvertisingRightsAndEndorsementServices	712111	Detail→Subclass
AdvertisingSpaceOnBillboardsTransitAndOtherDisplays	7121121	AdvertisingSpaceOnBillboardsTransitAndOtherDisplays	712112	Detail→Subclass
AdvertisingIntermediaryServices	7122111	AdvertisingIntermediaryServices	712211	Detail→Subclass
AdvertisingSpecialtyServicesSoldSeparately	7123111	DirectAdvertisingServicesSoldSeparately	712311	Detail→Subclass
DirectMailAdvertisingServicesSoldSeparately	7123112	DirectAdvertisingServicesSoldSeparately	712311	Detail→Subclass
DistributionOfAdvertisingMaterialsOtherThanByMailProvidedSeparately	7123113	DirectAdvertisingServicesSoldSeparately	712311	Detail→Subclass
ProductOrMerchandiseDemonstrationsProvidedSeparately	7123114	DirectAdvertisingServicesSoldSeparately	712311	Detail→Subclass
DisplayLetteringServicesSoldSeparately	7123115	DirectAdvertisingServicesSoldSeparately	712311	Detail→Subclass
FullServiceDirectMailAdvertising	7123121	FullServiceDirectMailAdvertising	712312	Detail→Subclass
FullServiceDirectAdvertising	7123131	FullServiceDirectAdvertising	712313	Detail→Subclass
FullServiceAdvertisingCampaigns	7124111	FullServiceAdvertisingCampaigns	712411	Detail→Subclass
AdvertisingCreativeServices	7124121	AdvertisingCreativeServices	712412	Detail→Subclass
PublicRelationsServices	7124131	PublicRelationsServices	712413	Detail→Subclass
AdvertisingServicesN.e.c.	7124141	AdvertisingServicesN.e.c.	712414	Detail→Subclass
StudioRecordingServices	7211111	StudioAndLiveRecordingServicesAndSupportServicesForSoundRecording	721111	Detail→Subclass
LiveSoundRecordingServices	7211112	StudioAndLiveRecordingServicesAndSupportServicesForSoundRecording	721111	Detail→Subclass
SupportServicesForSoundRecording	7211113	StudioAndLiveRecordingServicesAndSupportServicesForSoundRecording	721111	Detail→Subclass
AdministrationOfCopyrightsForOthers	7211121	AdministrationOfCopyrightsForOthers	721112	Detail→Subclass
ContractProductionOfFeatureFilms	7212111	ContractProductionOfAudiovisualWorks	721211	Detail→Subclass
ContractProductionOfTelevisionPrograms	7212112	ContractProductionOfAudiovisualWorks	721211	Detail→Subclass
ContractProductionOfCommercials	7212113	ContractProductionOfAudiovisualWorks	721211	Detail→Subclass
ContractProductionOfCorporateIndustryVideos	7212114	ContractProductionOfAudiovisualWorks	721211	Detail→Subclass
ContractProductionOfMusicVideos	7212115	ContractProductionOfAudiovisualWorks	721211	Detail→Subclass
ContractProductionOfEducationalVideos	7212116	ContractProductionOfAudiovisualWorks	721211	Detail→Subclass
ContractProductionOfVideosForGovernment	7212117	ContractProductionOfAudiovisualWorks	721211	Detail→Subclass
ContractProductionOfOtherVideosAndAudiovisualWorksN.e.c.	7212118	ContractProductionOfAudiovisualWorks	721211	Detail→Subclass
PreProductionServicesForAudiovisualWorks	7212121	PreProductionProductionAndPostProductionServicesForAudiovisualWorks	721212	Detail→Subclass
SupportServicesForAudiovisualWorksDuringProduction	7212122	PreProductionProductionAndPostProductionServicesForAudiovisualWorks	721212	Detail→Subclass
EditingServicesForAudiovisualWorks	7212123	PreProductionProductionAndPostProductionServicesForAudiovisualWorks	721212	Detail→Subclass
TransferServicesForAudiovisualWorks	7212124	PreProductionProductionAndPostProductionServicesForAudiovisualWorks	721212	Detail→Subclass
ColourCorrectionServicesAndDigitalRestorationServicesForAudiovisualWorks	7212125	PreProductionProductionAndPostProductionServicesForAudiovisualWorks	721212	Detail→Subclass
VisualEffectsAndAnimationServicesForAudiovisualWorks	7212126	PreProductionProductionAndPostProductionServicesForAudiovisualWorks	721212	Detail→Subclass
CaptioningTitlingAndSubtitlingServicesForAudiovisualWorks	7212127	PreProductionProductionAndPostProductionServicesForAudiovisualWorks	721212	Detail→Subclass
DvdAuthoringServices	7212128	PreProductionProductionAndPostProductionServicesForAudiovisualWorks	721212	Detail→Subclass
OtherPostProductionServicesForAudiovisualWorks	7212129	PreProductionProductionAndPostProductionServicesForAudiovisualWorks	721212	Detail→Subclass
MotionPictureFilmLaboratoryServices	7212131	MotionPictureFilmLaboratoryServices	721213	Detail→Subclass
DuplicationAndCopyingExceptLargeRunServicesForAudiovisualWorksDigitalAndVideo	7212141	DuplicationAndCopyingExceptLargeRunServicesForAudiovisualWorksDigitalAndVideo	721214	Detail→Subclass
LicensingOfRightsForCommercialUseOfCopyrightedIntellectualPropertyFromNewspapersPeriodicalsAndBooks	7221111	LicensingOfRightsForCommercialUseOfCopyrightedIntellectualPropertyFromNewspapersPeriodicalsAndBooks	722111	Detail→Subclass
LicensingOfRightsForCommercialUseOfDatabasesDirectoriesAndMailingLists	7221121	LicensingOfRightsForCommercialUseOfDatabasesDirectoriesAndMailingLists	722112	Detail→Subclass
LicensingOfRightsForCommercialUseOfStockPhotosAndOtherLiteraryAndArtisticWorksExceptSoftware	7221131	LicensingOfRightsForCommercialUseOfStockPhotosAndOtherLiteraryAndArtisticWorksExceptSoftware	722113	Detail→Subclass
LicensingOfRightsForCommercialUseOfMusicalWorks	7221211	LicensingOfRightsForCommercialUseOfMusicalWorks	722121	Detail→Subclass
LicensingOfRightsForCommercialUseOfSoundRecordings	7221221	LicensingOfRightsForCommercialUseOfSoundRecordings	722122	Detail→Subclass
LicensingOfRightsForCommercialUseOfAudiovisualWorks	7221311	LicensingOfRightsForCommercialUseOfAudiovisualWorks	722131	Detail→Subclass
LicensingOfRightsForCommercialUseOfOtherDramaticWorksAndCopyrightedPropertyN.e.c.	7221321	LicensingOfRightsForCommercialUseOfOtherDramaticWorksAndCopyrightedPropertyN.e.c.	722132	Detail→Subclass
SportingEventBroadcastRights	7222111	SportingEventMediaRights	722211	Detail→Subclass
OtherSportingEventMediaRights	7222112	SportingEventMediaRights	722211	Detail→Subclass
AffiliationPaymentsForTheDistributionOfTelevisionChannels	7223111	FeesForTheDistributionOfTelevisionAndRadioProgramChannelsAffiliationPayments	722311	Detail→Subclass
AffiliationPaymentsForTheDistributionOfAudioChannels	7223112	FeesForTheDistributionOfTelevisionAndRadioProgramChannelsAffiliationPayments	722311	Detail→Subclass
FixedWholesaleTelecommunicationsServicesExceptInternetAccess	7233111	FixedWholesaleTelecommunicationsServicesExceptInternetAccess	723311	Detail→Subclass
FixedWholesaleInternetAccessServices	7233121	FixedWholesaleInternetAccessServices	723312	Detail→Subclass
MobileWholesaleTelecommunicationsServices	7233131	MobileWholesaleTelecommunicationsServices	723313	Detail→Subclass
FixedLocalAndAccessTelecommunicationsServicesExceptInternetAccessAtRetail	7233211	FixedRetailTelecommunicationsServicesExceptInternetAccess	723321	Detail→Subclass
FixedLongDistanceTelecommunicationsServicesExceptInternetAccessAtRetail	7233212	FixedRetailTelecommunicationsServicesExceptInternetAccess	723321	Detail→Subclass
DataTransmissionServices	7233213	FixedRetailTelecommunicationsServicesExceptInternetAccess	723321	Detail→Subclass
PrivateNetworkServices	7233214	FixedRetailTelecommunicationsServicesExceptInternetAccess	723321	Detail→Subclass
DialUpInternetAccessServices	7233221	FixedRetailInternetAccessServices	723322	Detail→Subclass
FixedHighSpeedInternetAccessServicesResidential	7233222	FixedRetailInternetAccessServices	723322	Detail→Subclass
FixedHighSpeedInternetAccessServicesNonResidential	7233223	FixedRetailInternetAccessServices	723322	Detail→Subclass
MobileLocalAndAccessTelecommunicationsServicesAtRetail	7233231	MobileRetailTelecommunicationsServices	723323	Detail→Subclass
MobileLongDistanceTelecommunicationsServicesAtRetail	7233232	MobileRetailTelecommunicationsServices	723323	Detail→Subclass
MobileDataServices	7233233	MobileRetailTelecommunicationsServices	723323	Detail→Subclass
RoamingServices	7233234	MobileRetailTelecommunicationsServices	723323	Detail→Subclass
BasicTelevisionProgrammingPackagesExceptOnlineStreaming	7234111	BasicTelevisionProgrammingPackages	723411	Detail→Subclass
OnlineStreamingOfBasicProgrammingPackages	7234112	BasicTelevisionProgrammingPackages	723411	Detail→Subclass
DiscretionaryProgrammingPackagesExceptOnlineStreaming	7234121	DiscretionaryTelevisionProgrammingPackages	723412	Detail→Subclass
OnlineStreamingOfDiscretionaryProgrammingPackages	7234122	DiscretionaryTelevisionProgrammingPackages	723412	Detail→Subclass
PayPerViewServicesExceptOnlineStreaming	7234131	PayPerViewServices	723413	Detail→Subclass
OnlineStreamingOfPayPerViewPrograms	7234132	PayPerViewServices	723413	Detail→Subclass
TelevisionMovieAndVideoOnDemandExceptOnlineStreaming	7234141	TelevisionMovieAndVideoOnDemandServices	723414	Detail→Subclass
OnlineOnDemandStreamingOfTelevisionMovieAndVideo	7234142	TelevisionMovieAndVideoOnDemandServices	723414	Detail→Subclass
SatelliteRadioServices	7234151	SatelliteRadioAndOnlineAudioStreamingServices	723415	Detail→Subclass
OnlineAudioStreamingServices	7234152	SatelliteRadioAndOnlineAudioStreamingServices	723415	Detail→Subclass
OnlineGamingServicesExceptGambling	7234161	OnlineGamingServicesExceptGambling	723416	Detail→Subclass
InstallationServicesForConnectionsToBroadcastingDistributionNetworks	7234171	InstallationServicesForConnectionsToBroadcastingDistributionNetworks	723417	Detail→Subclass
WebsiteHostingServices	7511111	WebsiteHostingAndDomainNameRegistrationServices	751111	Detail→Subclass
DomainNamesRegistrationServices	7511112	WebsiteHostingAndDomainNameRegistrationServices	751111	Detail→Subclass
ApplicationServiceProvisioningExceptSoftwareAsAServiceOnCloud	7511121	ApplicationServiceProvisioning	751112	Detail→Subclass
SoftwareAsAServiceOnCloud	7511122	ApplicationServiceProvisioning	751112	Detail→Subclass
BusinessProcessManagementServices	7511131	BusinessProcessManagementServices	751113	Detail→Subclass
InformationTechnologyItInfrastructureCoLocationServicesExceptTelecommunicationsFacilities	7511141	OtherInformationTechnologyItInfrastructureProvisioningServices	751114	Detail→Subclass
DataStorageInfrastructureProvisioningServices	7511142	OtherInformationTechnologyItInfrastructureProvisioningServices	751114	Detail→Subclass
DataManagementInfrastructureProvisioningServices	7511143	OtherInformationTechnologyItInfrastructureProvisioningServices	751114	Detail→Subclass
VideoAndAudioStreamingInfrastructureProvisioningServices	7511144	OtherInformationTechnologyItInfrastructureProvisioningServices	751114	Detail→Subclass
InfrastructureAsAServiceExceptDataStorageInfrastructureProvisioning	7511146	OtherInformationTechnologyItInfrastructureProvisioningServices	751114	Detail→Subclass
PlatformAsAService	7511147	OtherInformationTechnologyItInfrastructureProvisioningServices	751114	Detail→Subclass
OtherInformationTechnologyItInfrastructureProvisioningServicesN.e.c.	7511149	OtherInformationTechnologyItInfrastructureProvisioningServices	751114	Detail→Subclass
