id	code	name	description	parent
DomesticNonElectricHeatingStoves	3441122	Domestic non-electric heating stoves	Domestic non-electric heating stoves.	344112
NonElectricHeatingEquipmentN.e.c.	3441123	Non-electric heating equipment, n.e.c.	Non-electric heating equipment, n.e.c.	344112
FloorAndWallFurnacesUnitHeatersInfraredHeatersAndMechanicalStokersExceptElectric	3441124	Floor and wall furnaces, unit heaters, infrared heaters, and mechanical stokers (except electric)	Floor and wall furnaces, unit heaters, infrared heaters, and mechanical stokers, except electric.	344112
CommercialRefrigerationEquipment	3441131	Commercial refrigeration equipment	Commercial refrigeration equipment.	344113
RoomAirConditionersAndDehumidifiers	3441141	Room air conditioners and dehumidifiers	Room air conditioners and dehumidifiers.	344114
HeatPumps	3441142	Heat pumps	Heat pumps.	344114
RefrigerationAndAirConditioningEquipmentN.e.c.	3441143	Refrigeration and air conditioning equipment, n.e.c.	Refrigeration and air conditioning equipment, n.e.c.	344114
IndustrialAndCommercialFansAndBlowers	3441211	Industrial and commercial fans and blowers	Industrial and commercial fans and blowers.	344121
DustCollectionAndOtherAirPurificationEquipmentForCleaningOutflowAir	3441221	Dust collection and other air purification equipment for cleaning outflow air	Dust collection and other air purification equipment for cleaning outflow air.	344122
DustCollectionAndOtherAirPurificationEquipmentForCleaningInflowAir	3441222	Dust collection and other air purification equipment for cleaning inflow air	Dust collection and other air purification equipment for cleaning inflow air.	344122
GasolineEnginesExceptForMotorVehiclesOrAircraft	3451111	Gasoline engines (except for motor vehicles or aircraft)	Gasoline engines, except for motor vehicles or aircraft.	345111
DieselEnginesExceptForMotorVehiclesOrAircraft	3451112	Diesel engines (except for motor vehicles or aircraft)	Diesel engines, except for motor vehicles or aircraft.	345111
PistonTypeNaturalGasEngines	3451113	Piston-type natural gas engines	Piston-type natural gas engines.	345111
EngineEquipmentN.e.c.IncludingGasolineEnginesForMarineAndSmallAircraftUse	3451114	Engine equipment n.e.c. (including gasoline engines for marine and small aircraft use)	Engine equipment n.e.c., including gasoline engines for marine and small aircraft use.	345111
LooseGearing	3451211	Loose gearing	Loose gearing.	345121
SpeedChangersAndIndustrialHighSpeedDrivesExceptLooseGearing	3451212	Speed changers and industrial high-speed drives (except loose gearing)	Speed changers and industrial high-speed drives, except loose gearing.	345121
MechanicalPowerTransmissionEquipmentN.e.c.	3451213	Mechanical power transmission equipment, n.e.c.	Mechanical power transmission equipment, n.e.c.	345121
UnmountedBallBearings	3451311	Unmounted ball bearings	Unmounted ball bearings.	345131
UnmountedRollerBearings	3451312	Unmounted roller bearings	Unmounted roller bearings.	345131
OtherUnmountedBearings	3451313	Other unmounted bearings	Other unmounted bearings.	345131
MountedBearings	3451314	Mounted bearings	Mounted bearings.	345131
PartsAndComponentsForBallAndRollerBearings	3451315	Parts and components for ball and roller bearings	Parts and components for ball and roller bearings.	345131
TurbinesTurbineGeneratorsAndTurbineGeneratorSetsExceptAircraftTurbines	3452111	Turbines, turbine generators, and turbine generator sets (except aircraft turbines)	Turbines, turbine generators, and turbine generator sets, except aircraft turbines.	345211
HeatExchangersAndSteamCondensers	3453111	Heat exchangers and steam condensers	Heat exchangers and steam condensers.	345311
StationaryAndMarinePowerBoilers	3453112	Stationary and marine power boilers	Stationary and marine power boilers.	345311
NuclearReactorSteamSupplySystems	3453113	Nuclear reactor steam supply systems	Nuclear reactor steam supply systems.	345311
MetalGasCylinders	3453121	Metal gas cylinders	Metal gas cylinders.	345312
MetalTanksAndVesselsExceptGasCylinders	3453122	Metal tanks and vessels (except gas cylinders)	Metal tanks and vessels typically used to store liquids, except gas cylinders.	345312
IndustrialValvesForWaterworksAndSimilarInfrastructure	3453131	Industrial valves for waterworks and similar infrastructure	Industrial valves for waterworks and similar infrastructure.	345313
GateGlobeAngleStraightwayCheckAndCrossValves	3453132	Gate, globe, angle, straightway check and cross valves	Gate, globe, angle, straightway check and cross valves.	345313
IndustrialBallValves	3453133	Industrial ball valves	Industrial ball valves.	345313
IndustrialButterflyValves	3453134	Industrial butterfly valves	Industrial butterfly valves.	345313
IndustrialPlugValves	3453135	Industrial plug valves	Industrial plug valves.	345313
OtherIndustrialValves	3453136	Other industrial valves	Other industrial valves.	345313
AerospaceTypeHydraulicAndPneumaticFluidPowerValvesFittingsAndAssemblies	3453137	Aerospace type hydraulic and pneumatic fluid power valves, fittings, and assemblies	Aerospace type hydraulic and pneumatic fluid power valves, fittings and assemblies.	345313
NonAerospaceTypeHydraulicAndPneumaticValvesFittingsAndAssemblies	3453138	Non-aerospace type hydraulic and pneumatic valves, fittings and assemblies	Non-aerospace type hydraulic and pneumatic valves, fittings and assemblies.	345313
PartsForFluidPowerValves	3453139	Parts for fluid power valves	Parts for aerospace type and non-aerospace type hydraulic and pneumatic fluid power valves.	345313
SealsGasketsAndPackings	3453141	Seals, gaskets and packings	Seals, gaskets and packings.	345314
FluidPowerCylindersAndActuators	3453211	Fluid power cylinders and actuators	Fluid power cylinders and actuators.	345321
FluidPowerPumpsAndMotors	3453212	Fluid power pumps and motors	Fluid power pumps and motors.	345321
CompressorsAndVacuumPumps	3453221	Compressors and vacuum pumps	Compressors and vacuum pumps.	345322
IndustrialSprayingEquipment	3453231	Industrial spraying equipment	Industrial spraying equipment.	345323
MeasuringAndDispensingPumps	3453232	Measuring and dispensing pumps	Measuring and dispensing pumps.	345323
PumpsN.e.c.	3453233	Pumps n.e.c.	Pumps n.e.c.	345323
WaterTreatmentEquipment	3453311	Water treatment equipment	Equipment for removing contaminants from water and improve it for subsequent use.	345331
SteelShippingBarrelsAndDrums	3454111	Steel shipping barrels and drums	Steel shipping barrels and drums.	345411
OtherHeavyGaugeMetalContainers	3454112	Other heavy-gauge metal containers	Other heavy-gauge metal containers, including intermodal.	345411
MaterialsHandlingTrucksAndTractors	3454211	Materials handling trucks and tractors	Materials handling trucks and tractors.	345421
OverheadTravellingCranesAndMonorailSystems	3454221	Overhead travelling cranes and monorail systems	Overhead travelling cranes and monorail systems.	345422
WinchesAerialWorkPlatformsAndHoists	3454222	Winches, aerial work platforms, and hoists	Winches, aerial work platforms, and hoists.	345422
ElevatorsAndMovingStairways	3454231	Elevators and moving stairways	Elevators and moving stairways.	345423
UnitHandlingConveyorsAndConveyingSystemsExceptHoists	3454232	Unit handling conveyors and conveying systems (except hoists)	Unit handling conveyors and conveying systems, except hoists.	345423
BulkMaterialHandlingConveyorsAndConveyingSystemsExceptHoists	3454233	Bulk material handling conveyors and conveying systems (except hoists)	Bulk material handling conveyors and conveying systems, except hoists.	345423
WeldingAndSolderingEquipment	3454311	Welding and soldering equipment	Welding and soldering equipment.	345431
EngineDrivenHydraulicAndPneumaticHandTools	3454321	Engine-driven, hydraulic, and pneumatic hand tools	Engine-driven, hydraulic, and pneumatic hand tools.	345432
BatteryPoweredHandTools	3454322	Battery-powered hand tools	Battery-powered hand tools.	345432
ElectricPoweredHandToolsExceptBatteryPoweredAndWeldingEquipment	3454323	Electric powered hand tools (except battery-powered and welding equipment)	Electric powered hand tools, except battery-powered and welding equipment.	345432
PackingPackagingAndBottlingMachinery	3454331	Packing, packaging and bottling machinery	Packing, packaging and bottling machinery.	345433
IndustrialFurnacesOvensAndElectricHeatingEquipment	3454341	Industrial furnaces, ovens and electric heating equipment	Industrial furnaces, ovens and electric heating equipment.	345434
FiltersAndStrainersForFluidsAndFluidPowerSystems	3454342	Filters and strainers for fluids and fluid power systems	Filters and strainers for fluids and fluid power systems.	345434
MeasuringScales	3454343	Measuring scales	Measuring scales.	345434
OtherMiscellaneousIndustrialMachineryAndNonMotorizedEquipmentN.e.c.	3454344	Other miscellaneous industrial machinery and non-motorized equipment, n.e.c.	Other miscellaneous industrial machinery and non-motorized equipment, n.e.c.	345434
IndustrialMouldsAndMouldBoxes	3455111	Industrial moulds and mould boxes	Industrial moulds and mould boxes.	345511
SpecialDiesAndToolsDieSetsJigsAndFixtures	3455112	Special dies and tools, die sets, jigs, and fixtures	Special dies and tools, die sets, jigs, and fixtures.	345511
FoundryAndIndustrialPatterns	3455113	Foundry and industrial patterns	Foundry and industrial patterns.	345511
PartsOfAgriculturalMachineryAndEquipmentExceptAttachments	3511111	Parts of agricultural machinery and equipment (except attachments)	Parts of agricultural machinery and equipment, except attachments.	351111
PartsAndAttachmentsOfLawnGardenAndSnowRemovalMachineryAndEquipment	3511121	Parts and attachments of lawn, garden, and snow removal machinery and equipment	Parts and attachments of lawn, garden, and snow removal machinery and equipment.	351112
PartsAndAttachmentsOfLoggingAndConstructionMachineryAndEquipment	3511131	Parts and attachments of logging and construction machinery and equipment	Parts and attachments of logging and construction machinery and equipment.	351113
PartsOfMiningMachineryAndEquipment	3511141	Parts of mining machinery and equipment	Parts used in mining machinery and equipment.	351114
PartsOfOilAndGasFieldMachineryAndEquipment	3511142	Parts of oil and gas field machinery and equipment	Parts of oil and gas field machinery and equipment.	351114
PartsOfOfficeMachinesPhotocopiersAndOpticalEquipmentExceptReplacementCartridges	3511211	Parts of office machines, photocopiers and optical equipment (except replacement cartridges)	Parts of office machines, photocopiers and optical equipment, except replacement cartridges.	351121
PartsOfCommercialCookingAndFoodWarmingEquipment	3511221	Parts of commercial cooking and food warming equipment	Parts of commercial cooking and food warming equipment.	351122
PartsOfBankingAndVendingMachines	3511231	Parts of banking and vending machines	Parts of banking and vending machines.	351123
PartsOfOtherCommercialAndServiceIndustryMachineryAndEquipmentN.e.c.	3511232	Parts of other commercial and service industry machinery and equipment, n.e.c.	Parts of other commercial and service industry machinery and equipment, n.e.c.	351123
PartsOfPulpAndPaperIndustryMachineryAndEquipment	3511311	Parts of pulp and paper industry machinery and equipment	Parts of pulp and paper industry machinery and equipment.	351131
PartsOfSawmillWoodworkingPlasticsAndRubberWorkingMachineryAndEquipment	3511321	Parts of sawmill, woodworking, plastics- and rubber-working machinery and equipment	Parts of sawmill, woodworking, plastics- and rubber-working machinery and equipment.	351132
PartsOfOtherIndustrySpecificMachineryAndEquipmentN.e.c.	3511322	Parts of other industry-specific machinery and equipment, n.e.c.	Parts of other industry-specific machinery and equipment, n.e.c.	351132
MachineToolPartsExceptDiesJigsAndCuttingTools	3511331	Machine tool parts (except dies, jigs, and cutting tools)	Machine tool parts, except dies, jigs, and cutting tools.	351133
AttachmentsAndAccessoriesForMachineToolsAndMetalworkingMachineryExceptCuttingTools	3511332	Attachments and accessories for machine tools and metalworking machinery (except cutting tools)	Attachments and accessories for machine tools and metalworking machinery, except cutting tools.	351133
PartsOfMetalworkingMachineryExceptMachineToolParts	3511333	Parts of metalworking machinery (except machine tool parts)	Parts of metalworking machinery, except machine tool parts.	351133
WeldingElectrodesAndPartsAndAccessoriesForWeldingEquipment	3511341	Welding electrodes, and parts and accessories for welding equipment	Welding electrodes, and parts and accessories for welding equipment.	351134
PartsOfPowerHandTools	3511351	Parts of power hand tools	Parts of power hand tools.	351135
BladesForPowerSaws	3511361	Blades for power saws	Blades for power saws.	351136
DiesAndInterchangeableCuttingToolsForMachinesAndPowerDrivenHandTools	3511362	Dies and interchangeable cutting tools, for machines and power-driven hand tools	Dies and interchangeable cutting tools, for machines and power-driven hand tools.	351136
