url	ns	type	id	code	name	description	soc_code	education_program_id	cip_code	career_cluster_id
	graph.org.ai	SOC_EducationProgram_Mapping					25-2057	educationteaching-of-individuals-with-traumatic-brain-injuries	13.1016	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-2057	educationteaching-of-individuals-in-junior-highmiddle-school-special-education-programs	13.1018	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-2058	special-education-and-teaching-general	13.1001	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-2058	educationteaching-of-individuals-with-hearing-impairments-including-deafness	13.1003	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-2058	educationteaching-of-individuals-with-emotional-disturbances	13.1005	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-2058	educationteaching-of-individuals-with-intellectual-disabilities	13.1006	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-2058	educationteaching-of-individuals-with-multiple-disabilities	13.1007	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-2058	educationteaching-of-individuals-with-orthopedic-and-other-physical-health-impairments	13.1008	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-2058	educationteaching-of-individuals-with-vision-impairments-including-blindness	13.1009	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-2058	educationteaching-of-individuals-with-specific-learning-disabilities	13.1011	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-2058	educationteaching-of-individuals-with-speech-or-language-impairments	13.1012	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-2058	educationteaching-of-individuals-with-autism	13.1013	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-2058	educationteaching-of-individuals-who-are-developmentally-delayed	13.1014	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-2058	educationteaching-of-individuals-with-traumatic-brain-injuries	13.1016	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-2058	educationteaching-of-individuals-in-secondary-special-education-programs	13.1019	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-2059	special-education-and-teaching-general	13.1001	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-2059	educationteaching-of-individuals-with-hearing-impairments-including-deafness	13.1003	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-2059	educationteaching-of-individuals-with-emotional-disturbances	13.1005	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-2059	educationteaching-of-individuals-with-intellectual-disabilities	13.1006	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-2059	educationteaching-of-individuals-with-multiple-disabilities	13.1007	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-2059	educationteaching-of-individuals-with-orthopedic-and-other-physical-health-impairments	13.1008	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-2059	educationteaching-of-individuals-with-vision-impairments-including-blindness	13.1009	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-2059	educationteaching-of-individuals-with-specific-learning-disabilities	13.1011	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-2059	educationteaching-of-individuals-with-speech-or-language-impairments	13.1012	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-2059	educationteaching-of-individuals-with-autism	13.1013	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-2059	educationteaching-of-individuals-who-are-developmentally-delayed	13.1014	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-2059	educationteaching-of-individuals-with-traumatic-brain-injuries	13.1016	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-2059	special-education-and-teaching-other	13.1099	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-3011	bilingual-and-multilingual-education	13.0201	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-3011	multicultural-education	13.0202	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-3011	bilingual-multilingual-and-multicultural-education-other	13.0299	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-3011	adult-and-continuing-education-and-teaching	13.1201	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-3011	teaching-english-as-a-second-or-foreign-languageesl-language-instructor	13.1401	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-3011	teaching-french-as-a-second-or-foreign-language	13.1402	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-3011	teaching-english-or-french-as-a-second-or-foreign-language-other	13.1499	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-3011	adult-literacy-tutorinstructor	13.1502	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-3021	adult-and-continuing-education-and-teaching	13.1201	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-3021	online-educatoronline-teaching	13.1211	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-3021	contemplative-studiesinquiry	30.2502	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-3031	no-match	99.9999	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-3041	no-match	99.9999	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-3099	bilingual-and-multilingual-education	13.0201	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-3099	multicultural-education	13.0202	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-3099	indiannative-american-education	13.0203	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-3099	montessori-teacher-education	13.1207	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-3099	waldorfsteiner-teacher-education	13.1208	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-3099	online-educatoronline-teaching	13.1211	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-3099	driver-and-safety-teacher-education	13.1304	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-3099	teacher-education-and-professional-development-specific-subject-areas-other	13.1399	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-3099	education-other	13.9999	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-4011	archivesarchival-administration	25.0103	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-4011	historic-preservation-and-conservation-general	30.1201	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-4011	cultural-resource-management-and-policy-analysis	30.1202	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-4011	historic-preservation-and-conservation-other	30.1299	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-4011	museologymuseum-studies	30.1401	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-4011	digital-humanities-and-textual-studies-general	30.5201	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-4011	digital-humanities	30.5202	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-4011	textual-studies	30.5203	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-4011	art-history-criticism-and-conservation	50.0703	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-4011	publicapplied-history	54.0105	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-4022	educationalinstructional-technology	13.0501	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-4022	school-librarianschool-library-media-specialist	13.1334	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-4022	library-and-information-science	25.0101	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-4022	children-and-youth-library-services	25.0102	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-4022	library-science-and-administration-other	25.0199	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-4031	library-and-archives-assisting	25.0301	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-9031	curriculum-and-instruction	13.0301	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-9031	educationalinstructional-technology	13.0501	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-9044	teaching-assistantsaides-other	13.1599	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-9045	education-general	13.0101	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-9045	early-childhood-education-and-teaching	13.1210	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-9045	teacher-assistantaide	13.1501	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-9045	teaching-assistantsaides-other	13.1599	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-9045	child-development	19.0706	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-9099	learning-sciences	13.0607	education
	graph.org.ai	SOC_EducationProgram_Mapping					25-9099	teaching-assistantsaides-other	13.1599	education
	graph.org.ai	SOC_EducationProgram_Mapping					27-3091	deaf-studies	05.0211	education
	graph.org.ai	SOC_EducationProgram_Mapping					27-3091	educationteaching-of-individuals-with-hearing-impairments-including-deafness	13.1003	education
	graph.org.ai	SOC_EducationProgram_Mapping					27-3091	foreign-languages-and-literatures-general	16.0101	education
	graph.org.ai	SOC_EducationProgram_Mapping					27-3091	linguistics	16.0102	education
	graph.org.ai	SOC_EducationProgram_Mapping					27-3091	language-interpretation-and-translation	16.0103	education
	graph.org.ai	SOC_EducationProgram_Mapping					27-3091	applied-linguistics	16.0105	education
	graph.org.ai	SOC_EducationProgram_Mapping					27-3091	african-languages-literatures-and-linguistics	16.0201	education
	graph.org.ai	SOC_EducationProgram_Mapping					27-3091	east-asian-languages-literatures-and-linguistics-general	16.0300	education
	graph.org.ai	SOC_EducationProgram_Mapping					27-3091	chinese-language-and-literature	16.0301	education
	graph.org.ai	SOC_EducationProgram_Mapping					27-3091	japanese-language-and-literature	16.0302	education
	graph.org.ai	SOC_EducationProgram_Mapping					27-3091	korean-language-and-literature	16.0303	education
	graph.org.ai	SOC_EducationProgram_Mapping					27-3091	tibetan-language-and-literature	16.0304	education
	graph.org.ai	SOC_EducationProgram_Mapping					27-3091	east-asian-languages-literatures-and-linguistics-other	16.0399	education
	graph.org.ai	SOC_EducationProgram_Mapping					27-3091	slavic-languages-literatures-and-linguistics-general	16.0400	education
	graph.org.ai	SOC_EducationProgram_Mapping					27-3091	baltic-languages-literatures-and-linguistics	16.0401	education
	graph.org.ai	SOC_EducationProgram_Mapping					27-3091	russian-language-and-literature	16.0402	education
	graph.org.ai	SOC_EducationProgram_Mapping					27-3091	albanian-language-and-literature	16.0404	education
	graph.org.ai	SOC_EducationProgram_Mapping					27-3091	bulgarian-language-and-literature	16.0405	education
	graph.org.ai	SOC_EducationProgram_Mapping					27-3091	czech-language-and-literature	16.0406	education
	graph.org.ai	SOC_EducationProgram_Mapping					27-3091	polish-language-and-literature	16.0407	education
	graph.org.ai	SOC_EducationProgram_Mapping					27-3091	bosnian-serbian-and-croatian-languages-and-literatures	16.0408	education
	graph.org.ai	SOC_EducationProgram_Mapping					27-3091	slovak-language-and-literature	16.0409	education
	graph.org.ai	SOC_EducationProgram_Mapping					27-3091	ukrainian-language-and-literature	16.0410	education
	graph.org.ai	SOC_EducationProgram_Mapping					27-3091	slavic-baltic-and-albanian-languages-literatures-and-linguistics-other	16.0499	education
	graph.org.ai	SOC_EducationProgram_Mapping					27-3091	germanic-languages-literatures-and-linguistics-general	16.0500	education
	graph.org.ai	SOC_EducationProgram_Mapping					27-3091	german-language-and-literature	16.0501	education
	graph.org.ai	SOC_EducationProgram_Mapping					27-3091	scandinavian-languages-literatures-and-linguistics	16.0502	education
	graph.org.ai	SOC_EducationProgram_Mapping					27-3091	danish-language-and-literature	16.0503	education
	graph.org.ai	SOC_EducationProgram_Mapping					27-3091	dutchflemish-language-and-literature	16.0504	education
	graph.org.ai	SOC_EducationProgram_Mapping					27-3091	norwegian-language-and-literature	16.0505	education
	graph.org.ai	SOC_EducationProgram_Mapping					27-3091	swedish-language-and-literature	16.0506	education
	graph.org.ai	SOC_EducationProgram_Mapping					27-3091	germanic-languages-literatures-and-linguistics-other	16.0599	education
	graph.org.ai	SOC_EducationProgram_Mapping					27-3091	modern-greek-language-and-literature	16.0601	education
	graph.org.ai	SOC_EducationProgram_Mapping					27-3091	south-asian-languages-literatures-and-linguistics-general	16.0700	education
	graph.org.ai	SOC_EducationProgram_Mapping					27-3091	hindi-language-and-literature	16.0701	education
	graph.org.ai	SOC_EducationProgram_Mapping					27-3091	sanskrit-and-classical-indian-languages-literatures-and-linguistics	16.0702	education
	graph.org.ai	SOC_EducationProgram_Mapping					27-3091	bengali-language-and-literature	16.0704	education
	graph.org.ai	SOC_EducationProgram_Mapping					27-3091	punjabi-language-and-literature	16.0705	education
	graph.org.ai	SOC_EducationProgram_Mapping					27-3091	tamil-language-and-literature	16.0706	education
	graph.org.ai	SOC_EducationProgram_Mapping					27-3091	urdu-language-and-literature	16.0707	education
	graph.org.ai	SOC_EducationProgram_Mapping					27-3091	south-asian-languages-literatures-and-linguistics-other	16.0799	education
	graph.org.ai	SOC_EducationProgram_Mapping					27-3091	iranian-languages-literatures-and-linguistics	16.0801	education
	graph.org.ai	SOC_EducationProgram_Mapping					27-3091	romance-languages-literatures-and-linguistics-general	16.0900	education
	graph.org.ai	SOC_EducationProgram_Mapping					27-3091	french-language-and-literature	16.0901	education
	graph.org.ai	SOC_EducationProgram_Mapping					27-3091	italian-language-and-literature	16.0902	education
