id	code	name	description	parent
PaintsAndCoatingsForConstructionAndRenovation	463111	Paints and coatings for construction and renovation	This subclass comprises paints and coatings for construction and renovation.	46311
OtherPaintsAndCoatings	463112	Other paints and coatings	This subclass comprises other paints and coatings.	46311
PaintRemoversAndThinnersAndGlazingCompounds	463113	Paint removers and thinners, and glazing compounds	This subclass comprises paint removers and thinners, and glazing compounds.	46311
CaulksAndSealants	463114	Caulks and sealants	This subclass comprises caulks and sealants.	46311
GluesAndAdhesives	463115	Glues and adhesives	This subclass comprises glues and adhesives.	46311
PolyethylenePlasticPipeAndTubeExceptFlexible	464111	Polyethylene plastic pipe and tube (except flexible)	This subclass comprises polyethylene plastic pipe and tube, except flexible.	46411
PlasticPipeAndTubeExceptFlexibleAndPolyethylene	464112	Plastic pipe and tube (except flexible and polyethylene)	This subclass comprises plastic pipe and tube, except flexible and polyethylene.	46411
PlasticPipeFittingsAndUnions	464113	Plastic pipe fittings and unions	This subclass comprises plastic pipe fittings and unions.	46411
PlasticPlumbingFixtures	464114	Plastic plumbing fixtures	This subclass comprises plastic plumbing fixtures.	46411
ResilientFloorCoverings	464115	Resilient floor coverings	This subclass comprises resilient floor coverings.	46411
PolystyreneFoamProductsForBuildingAndConstruction	464116	Polystyrene foam products for building and construction	This subclass comprises polystyrene foam products for building and construction.	46411
PolyurethaneFoamProductsForBuildingAndConstruction	464117	Polyurethane foam products for building and construction	This subclass comprises polyurethane foam products for building and construction.	46411
OtherFoamProductsForBuildingAndConstruction	464118	Other foam products for building and construction	This subclass comprises other foam products for building and construction.	46411
OtherPlasticProductsForBuildingAndConstruction	464119	Other plastic products for building and construction	This subclass comprises other plastic products for building and construction.	46411
Cement	465111	Cement	This subclass comprises cement.	46511
ReadyMixedConcrete	465121	Ready-mixed concrete	This subclass comprises ready-mixed concrete.	46512
Lime	465131	Lime	This subclass comprises lime.	46513
GypsumBuildingMaterialsAndOtherGypsumProducts	465132	Gypsum building materials and other gypsum products	This subclass comprises gypsum building materials and other gypsum products.	46513
ConcreteReinforcingBars	466111	Concrete reinforcing bars	This subclass comprises concrete reinforcing bars.	46611
FabricatedBarJoists	466112	Fabricated bar joists	This subclass comprises fabricated bar joists.	46611
FabricatedSteelPlate	466113	Fabricated steel plate	This subclass comprises fabricated steel plate.	46611
OtherFabricatedStructuralMetal	466114	Other fabricated structural metal	This subclass comprises other fabricated structural metal.	46611
PlumbingFixturesAndFittings	466121	Plumbing fixtures and fittings	This subclass comprises plumbing fixtures and fittings.	46612
OtherValvesAndFittings	466122	Other valves and fittings	This subclass comprises other valves and fittings.	46612
EnamelledMetalSanitaryWare	466123	Enamelled metal sanitary ware	This subclass comprises enamelled metal sanitary ware.	46612
MetalDoorsAndFrames	466131	Metal doors and frames	This subclass comprises metal doors and frames.	46613
MetalWindowsScreensAndExteriorMouldingAndTrim	466132	Metal windows, screens, and exterior moulding and trim	This subclass comprises metal windows, screens, and exterior moulding and trim.	46613
MetalFlooring	466141	Metal flooring	This subclass comprises metal flooring.	46614
MetalRoofing	466142	Metal roofing	This subclass comprises metal roofing.	46614
MetalRoofDrainageEquipment	466143	Metal roof drainage equipment	This subclass comprises metal roof drainage equipment.	46614
MetalSiding	466144	Metal siding	This subclass comprises metal siding.	46614
MetalWorkForHeatingAndAirConditioningSystems	466145	Metal work for heating and air-conditioning systems	This subclass comprises metal work for heating and air-conditioning systems.	46614
OtherMetalProductsForArchitectureAndConstruction	466146	Other metal products for architecture and construction	This subclass comprises other metal products for architecture and construction.	46614
PrefabricatedMetalBuildingsAndComponentsThereof	471111	Prefabricated metal buildings and components thereof	This subclass comprises prefabricated industrial, commercial, and institutional buildings, predominantly made of metal, and their components, except manufactured (mobile) buildings. Prefabricated (factory-built) metal buildings are virtually complete and unassembled; they can also be incomplete buildings, whether or not assembled, having the essential character of factory-built or prefabricated buildings, and delivered to the construction site. Components of buildings are built in a factory to be assembled later at a construction site. Prefabricated buildings can be used for residential or non-residential purposes.	47111
PrefabricatedWoodBuildings	471121	Prefabricated wood buildings	This subclass comprises prefabricated buildings predominantly made of wood, except manufactured (mobile) buildings. Prefabricated (factory-built) buildings are built in a factory or manufacturing facility; they are virtually complete and unassembled; they can also be incomplete buildings, whether or not assembled, having the essential character of factory-built or prefabricated buildings, and delivered to the construction site. Prefabricated buildings can be used for residential or non-residential purposes.	47112
ComponentsForPrefabricatedWoodBuildings	471122	Components for prefabricated wood buildings	This subclass comprises components of prefabricated (factory-built) buildings predominantly made of wood, except manufactured (mobile) buildings. Prefabricated building components are built in a factory to be assembled later at a construction site.	47112
ManufacturedMobileHomes	471131	Manufactured (mobile) homes	This subclass comprises manufactured (mobile) homes. They refer to prefabricated (factory-built) mobile homes of any material, in full, although some manufacturers offer these homes in two sections. Manufactured (mobile) homes are fully assembled when they leave the factory, often ready to move in the same day or few days after arriving on the site. They can be relocated although most homes are never moved from their original site.	47113
NonResidentialManufacturedMobileBuildings	471132	Non-residential manufactured (mobile) buildings	This subclass comprises non-residential manufactured (mobile) buildings. They refer to prefabricated (factory-built) non-residential mobile buildings of any material, in full, although some manufacturers offer these buildings in two sections. Manufactured (mobile) non-residential buildings are fully assembled when they leave the factory, often ready to move in or use the same day or few days after arriving on the site. They can be relocated.	47113
GunsAmmunitionAndOtherMunitions	472111	Guns, ammunition and other munitions	This subclass comprises guns, ammunition and other munitions.	47211
Builders'Hardware	472211	Builders' hardware	This subclass comprises builders' hardware.	47221
OtherHardware	472212	Other hardware	This subclass comprises other hardware.	47221
ThreadedMetalFastenersAndMetalRivetsWashersAndCotters	472221	Threaded metal fasteners, and metal rivets, washers and cotters	This subclass comprises threaded metal fasteners, and metal rivets, washers and cotters.	47222
TurnedMetalProductsExceptFastenersAndAutomotiveProducts	472222	Turned metal products (except fasteners and automotive products)	This subclass comprises turned metal products, except fasteners and automotive products.	47222
NailsStaplesTacksSpikesAndBrads	472321	Nails, staples, tacks, spikes, and brads	This subclass comprises nails, staples, tacks, spikes, and brads.	47232
WireSprings	472322	Wire springs	This subclass comprises wire springs.	47232
SteelSpringsExceptWireSprings	472323	Steel springs (except wire springs)	This subclass comprises steel springs, except wire springs.	47232
FencingAndWovenWireProducts	472324	Fencing and woven wire products	This subclass comprises fencing and woven wire products.	47232
FabricatedWireProductsN.e.c.	472325	Fabricated wire products, n.e.c.	This subclass comprises fabricated wire products, n.e.c.	47232
ForgingsIncludingPowderMetallurgyProducts	472331	Forgings (including powder metallurgy products)	This subclass comprises forgings, including powder metallurgy products.	47233
MetalStampingsExceptAutomotive	472332	Metal stampings (except automotive)	This subclass comprises metal stampings, except automotive.	47233
AluminumCastings	472341	Aluminum castings	This subclass comprises aluminum castings.	47234
CopperCastings	472342	Copper castings	This subclass comprises copper castings.	47234
OtherNonFerrousMetalCastings	472343	Other non-ferrous metal castings	This subclass comprises other non-ferrous metal castings.	47234
OtherMiscellaneousFabricatedMetalProducts	472352	Other miscellaneous fabricated metal products	This subclass comprises other miscellaneous fabricated metal products.	47235
ConvertedUnmountedAluminumFoilForPackaging	472353	Converted unmounted aluminum foil for packaging	This subclass comprises converted unmounted aluminum foil for packaging.	47235
MetalEnclosures	472354	Metal enclosures	This subclass comprises metal enclosures.	47235
